,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_grid,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_grid,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_grid,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
53,2016.0,Journal,3254809,2742164,512645,2337882,2069550,2084187,2056993,2055001,2086768,2069550,2086768,1634556,2086768,2086768,2086768,2084445,3034764,3034764,2047693,3254809,2716081,2932867,3254809,3254809,2127220,1963522,1978106,1953960,1952056,1980332,1963522,1980332,1581794,1980332,1980332,1980332,1984206,2628033,2628033,1988150,2742164,2485142,2542639,2742164,2742164,210662,106028,106081,103033,102945,106436,106028,106436,52762,106436,106436,106436,100239,406731,406731,59543,512645,230939,390228,512645,512645
54,2016.0,Repository,245976,86961,159015,218405,115653,117422,115787,115699,117602,115653,117602,81316,117602,117602,117602,81883,234611,234611,124246,216372,18563,22289,216372,216372,78083,63918,64150,63464,63429,64216,63918,64216,48788,64216,64216,64216,33009,86223,86223,62997,83391,14552,15199,83391,83391,140322,51735,53272,52323,52270,53386,51735,53386,32528,53386,53386,53386,48874,148388,148388,61249,132981,4011,7090,132981,132981
55,2016.0,Thesis,456149,18983,437166,240147,1597,1552,1508,1492,1598,1597,1598,344,1598,1598,1598,27496,235786,235786,27170,0,0,0,0,0,4972,138,138,135,134,138,138,138,60,138,138,138,2893,13877,13877,2245,0,0,0,0,0,235175,1459,1414,1373,1358,1460,1459,1460,284,1460,1460,1460,24603,221909,221909,24925,0,0,0,0,0
56,2015.0,,4501125,896337,3604788,1859102,533544,533231,520016,519173,535271,533544,535271,238791,535271,535271,535271,474794,2533590,2533590,674532,0,0,0,0,0,490373,294122,294439,287432,287007,295386,294122,295386,151004,295386,295386,295386,254882,646305,646305,335748,0,0,0,0,0,1368729,239422,238792,232584,232166,239885,239422,239885,87787,239885,239885,239885,219912,1887285,1887285,338784,0,0,0,0,0
57,2015.0,Book,100408,20825,79583,33326,5319,5344,5133,5124,5350,5319,5350,2305,5350,5350,5350,39851,66442,66442,5197,0,0,0,0,0,4787,1453,1458,1409,1408,1460,1453,1460,770,1460,1460,1460,12547,13827,13827,1430,0,0,0,0,0,28539,3866,3886,3724,3716,3890,3866,3890,1535,3890,3890,3890,27304,52615,52615,3767,0,0,0,0,0
58,2015.0,BookChapter,199426,177614,21812,28927,18762,18759,18447,18407,18790,18762,18790,11530,18790,18790,18790,32818,117735,117735,36477,0,0,0,0,0,23080,18047,18044,17747,17708,18075,18047,18075,11112,18075,18075,18075,29529,105541,105541,35025,0,0,0,0,0,5847,715,715,700,699,715,715,715,418,715,715,715,3289,12194,12194,1452,0,0,0,0,0
59,2015.0,Conference,249615,231229,18386,231698,204775,218662,213322,213020,219106,204775,219106,155278,219106,219106,219106,174215,246014,246014,224698,0,0,0,0,0,219177,195023,203586,198477,198200,204010,195023,204010,144402,204010,204010,204010,164394,228822,228822,213945,0,0,0,0,0,12521,9752,15076,14845,14820,15096,9752,15096,10876,15096,15096,15096,9821,17192,17192,10753,0,0,0,0,0
60,2015.0,Dataset,8761,4569,4192,3299,22,22,22,22,22,22,22,18,22,22,22,480,7250,7250,153,0,0,0,0,0,766,17,17,17,17,17,17,17,16,17,17,17,310,3870,3870,125,0,0,0,0,0,2533,5,5,5,5,5,5,5,2,5,5,5,170,3380,3380,28,0,0,0,0,0
61,2015.0,Journal,3243625,2596414,647211,2474604,2095057,2109586,2082205,2080130,2112439,2095057,2112439,1557723,2112439,2112439,2112439,2073617,3064144,3064144,2070347,3243625,2582547,2845436,3243625,3243625,2100200,1902976,1917529,1894478,1892550,1919762,1902976,1919762,1501080,1919762,1919762,1919762,1932408,2491987,2491987,1972880,2596414,2376035,2427717,2596414,2596414,374404,192081,192057,187727,187580,192677,192081,192677,56643,192677,192677,192677,141209,572157,572157,97467,647211,206512,417719,647211,647211
62,2015.0,Repository,247427,83986,163441,222315,118763,119295,117546,117430,119490,118763,119490,78943,119490,119490,119490,82827,235208,235208,129208,214250,21854,26338,214250,214250,76517,62167,62292,61559,61514,62380,62167,62380,45548,62380,62380,62380,32055,83262,83262,64245,79901,17758,18350,79901,79901,145798,56596,57003,55987,55916,57110,56596,57110,33395,57110,57110,57110,50772,151946,151946,64963,134349,4096,7988,134349,134349
63,2015.0,Thesis,419205,18989,400216,213420,1850,1827,1790,1780,1851,1850,1851,347,1851,1851,1851,30682,229611,229611,39946,0,0,0,0,0,5587,140,141,140,140,141,140,141,47,141,141,141,3138,13720,13720,2669,0,0,0,0,0,207833,1710,1686,1650,1640,1710,1710,1710,300,1710,1710,1710,27544,215891,215891,37277,0,0,0,0,0
64,2014.0,,4356312,800889,3555423,1814124,501983,501946,489975,489199,503681,501983,503681,219545,503681,503681,503681,510752,2454220,2454220,727433,0,0,0,0,0,426140,266738,267235,260909,260489,268050,266738,268050,134482,268050,268050,268050,241032,572894,572894,304115,0,0,0,0,0,1387984,235245,234711,229066,228710,235631,235245,235631,85063,235631,235631,235631,269720,1881326,1881326,423318,0,0,0,0,0
65,2014.0,Book,110358,20880,89478,38822,5324,5350,5149,5131,5359,5324,5359,2202,5359,5359,5359,46713,74513,74513,6232,0,0,0,0,0,5606,1381,1394,1344,1343,1396,1381,1396,718,1396,1396,1396,13442,14201,14201,1643,0,0,0,0,0,33216,3943,3956,3805,3788,3963,3943,3963,1484,3963,3963,3963,33271,60312,60312,4589,0,0,0,0,0
66,2014.0,BookChapter,191835,170367,21468,27432,16738,16731,16398,16375,16776,16738,16776,9559,16776,16776,16776,34763,113004,113004,36029,0,0,0,0,0,21876,16043,16036,15717,15694,16081,16043,16081,9139,16081,16081,16081,30981,100598,100598,34092,0,0,0,0,0,5556,695,695,681,681,695,695,695,420,695,695,695,3782,12406,12406,1937,0,0,0,0,0
67,2014.0,Conference,242641,221082,21559,202244,197569,210952,205808,205484,211395,197569,211395,145874,211395,211395,211395,172839,239105,239105,214445,0,0,0,0,0,187459,186851,193792,188920,188618,194213,186851,194213,134256,194213,194213,194213,161310,219215,219215,202560,0,0,0,0,0,14785,10718,17160,16888,16866,17182,10718,17182,11618,17182,17182,17182,11529,19890,19890,11885,0,0,0,0,0
68,2014.0,Dataset,5871,3924,1947,1013,19,19,19,19,19,19,19,14,19,19,19,301,4902,4902,56,0,0,0,0,0,371,17,17,17,17,17,17,17,13,17,17,17,248,3557,3557,52,0,0,0,0,0,642,2,2,2,2,2,2,2,1,2,2,2,53,1345,1345,4,0,0,0,0,0
69,2014.0,Journal,3297152,2554167,742985,2571346,2083972,2097046,2068747,2066638,2100144,2083972,2100144,1460284,2100144,2100144,2100144,2056296,3113787,3113787,2055303,3297152,2542638,2835463,3297152,3297152,2079757,1834378,1847676,1824417,1822514,1850031,1834378,1850031,1400484,1850031,1850031,1850031,1889208,2444319,2444319,1945613,2554167,2320777,2377468,2554167,2554167,491589,249594,249370,244330,244124,250113,249594,250113,59800,250113,250113,250113,167088,669468,669468,109690,742985,221861,457995,742985,742985
70,2014.0,Repository,236581,79553,157028,209882,109912,110272,108556,108461,110453,109912,110453,70245,110453,110453,110453,83338,223142,223142,123256,200393,19089,23920,200393,200393,71917,57937,58049,57373,57349,58124,57937,58124,41309,58124,58124,58124,32112,78878,78878,60480,75669,15638,16192,75669,75669,137965,51975,52223,51183,51112,52329,51975,52329,28936,52329,52329,52329,51226,144264,144264,62776,124724,3451,7728,124724,124724
71,2014.0,Thesis,374134,15506,358628,186726,1850,1829,1790,1782,1850,1850,1850,349,1850,1850,1850,34315,214602,214602,47326,0,0,0,0,0,5087,143,142,139,139,143,143,143,52,143,143,143,2932,11584,11584,3018,0,0,0,0,0,181639,1707,1687,1651,1643,1707,1707,1707,297,1707,1707,1707,31383,203018,203018,44308,0,0,0,0,0
72,2013.0,,4150705,736864,3413841,1710698,453688,453921,442352,441635,455631,453688,455631,189751,455631,455631,455631,540388,2373865,2373865,693274,0,0,0,0,0,379158,238639,239341,233537,233196,240007,238639,240007,115500,240007,240007,240007,234809,535747,535747,272708,0,0,0,0,0,1331540,215049,214580,208815,208439,215624,215049,215624,74251,215624,215624,215624,305579,1838118,1838118,420566,0,0,0,0,0
73,2013.0,Book,128945,21169,107776,45008,6822,6849,6606,6595,6872,6822,6872,2669,6872,6872,6872,57304,88791,88791,8693,0,0,0,0,0,6037,1608,1623,1578,1577,1625,1608,1625,760,1625,1625,1625,14477,14242,14242,1650,0,0,0,0,0,38971,5214,5226,5028,5018,5247,5214,5247,1909,5247,5247,5247,42827,74549,74549,7043,0,0,0,0,0
74,2013.0,BookChapter,178897,156405,22492,24360,15257,15266,14964,14926,15279,15257,15279,8731,15279,15279,15279,33164,105594,105594,31528,0,0,0,0,0,18805,14545,14554,14269,14233,14567,14545,14567,8326,14567,14567,14567,28841,92503,92503,29712,0,0,0,0,0,5555,712,712,695,693,712,712,712,405,712,712,712,4323,13091,13091,1816,0,0,0,0,0
75,2013.0,Conference,238498,207606,30892,219002,185269,198898,194383,194104,199375,185269,199375,134045,199375,199375,199375,171162,235348,235348,208489,0,0,0,0,0,195950,168852,175067,170937,170700,175466,168852,175466,119074,175466,175466,175466,153476,206266,206266,190423,0,0,0,0,0,23052,16417,23831,23446,23404,23909,16417,23909,14971,23909,23909,23909,17686,29082,29082,18066,0,0,0,0,0
76,2013.0,Dataset,5610,3182,2428,968,6,6,6,6,6,6,6,5,6,6,6,277,5048,5048,19,0,0,0,0,0,318,1,1,1,1,1,1,1,1,1,1,1,210,2971,2971,12,0,0,0,0,0,650,5,5,5,5,5,5,5,4,5,5,5,67,2077,2077,7,0,0,0,0,0
77,2013.0,Journal,3295421,2445982,849439,2568855,2028855,2035894,2007242,2004740,2039172,2028855,2039172,1338609,2039172,2039172,2039172,2014759,3112947,3112947,1959872,3295421,2456707,2770871,3295421,3295421,1975005,1746713,1753630,1731518,1729481,1755977,1746713,1755977,1283478,1755977,1755977,1755977,1824533,2337627,2337627,1853258,2445982,2224601,2280388,2445982,2445982,593850,282142,282264,275724,275259,283195,282142,283195,55131,283195,283195,283195,190226,775320,775320,106614,849439,232106,490483,849439,849439
78,2013.0,Repository,228798,76091,152707,201711,104865,105154,103370,103302,105333,104865,105333,62764,105333,105333,105333,83902,215524,215524,115354,193575,16761,21771,193575,193575,68063,53853,53957,53220,53187,54033,53853,54033,36247,54033,54033,54033,31823,75453,75453,55400,71987,13768,14374,71987,71987,133648,51012,51197,50150,50115,51300,51012,51300,26517,51300,51300,51300,52079,140071,140071,59954,121588,2993,7397,121588,121588
79,2013.0,Thesis,336094,13811,322283,168258,1853,1830,1791,1790,1855,1853,1855,404,1855,1855,1855,37041,193963,193963,45072,0,0,0,0,0,4950,127,127,127,127,127,127,127,42,127,127,127,2968,10663,10663,3002,0,0,0,0,0,163308,1726,1703,1664,1663,1728,1726,1728,362,1728,1728,1728,34073,183300,183300,42070,0,0,0,0,0
80,2012.0,,3872530,610704,3261826,1564942,396178,396193,384657,383981,397457,396178,397457,163711,397457,397457,397457,527882,2162377,2162377,603176,0,0,0,0,0,331295,197732,197856,193172,192851,198375,197732,198375,96702,198375,198375,198375,208338,445222,445222,232135,0,0,0,0,0,1233647,198446,198337,191485,191130,199082,198446,199082,67009,199082,199082,199082,319544,1717155,1717155,371041,0,0,0,0,0
81,2012.0,Book,141476,20198,121278,51333,6047,6060,5784,5773,6072,6047,6072,2342,6072,6072,6072,61453,99322,99322,9757,0,0,0,0,0,5365,1607,1610,1538,1533,1614,1607,1614,824,1614,1614,1614,13721,13425,13425,1808,0,0,0,0,0,45968,4440,4450,4246,4240,4458,4440,4458,1518,4458,4458,4458,47732,85897,85897,7949,0,0,0,0,0
82,2012.0,BookChapter,180882,157965,22917,21822,12866,12867,12637,12598,12897,12866,12897,7024,12897,12897,12897,34134,110001,110001,27931,0,0,0,0,0,16286,12172,12172,11957,11921,12202,12172,12202,6675,12202,12202,12202,29133,96720,96720,25921,0,0,0,0,0,5536,694,695,680,677,695,694,695,349,695,695,695,5001,13281,13281,2010,0,0,0,0,0
83,2012.0,Conference,266790,221183,45607,230236,200807,220496,215645,215355,220939,200807,220939,142447,220939,220939,220939,179503,263119,263119,213810,0,0,0,0,0,203744,180797,192168,187988,187739,192544,180797,192544,125645,192544,192544,192544,158391,219451,219451,193416,0,0,0,0,0,26492,20010,28328,27657,27616,28395,20010,28395,16802,28395,28395,28395,21112,43668,43668,20394,0,0,0,0,0
84,2012.0,Dataset,3770,2976,794,534,11,11,8,8,11,11,11,10,11,11,11,180,3000,3000,17,0,0,0,0,0,397,10,10,7,7,10,10,10,9,10,10,10,151,2775,2775,14,0,0,0,0,0,137,1,1,1,1,1,1,1,1,1,1,1,29,225,225,3,0,0,0,0,0
85,2012.0,Journal,3156818,2282313,874505,2451592,1904000,1909223,1881447,1879122,1912378,1904000,1912378,1210691,1912378,1912378,1912378,1913361,2988175,2988175,1811352,3156818,2294174,2614204,3156818,3156818,1824739,1615726,1620925,1599786,1597764,1623033,1615726,1623033,1162614,1623033,1623033,1623033,1713193,2182154,2182154,1716260,2282313,2069389,2125624,2282313,2282313,626853,288274,288298,281661,281358,289345,288274,289345,48077,289345,289345,289345,200168,806021,806021,95092,874505,224785,488580,874505,874505
86,2012.0,Repository,217608,74313,143295,190452,99808,100006,98283,98224,100163,99808,100163,59552,100163,100163,100163,83708,203822,203822,107735,182933,17804,22867,182933,182933,66329,52152,52261,51551,51526,52341,52152,52341,35563,52341,52341,52341,32520,73746,73746,53940,71046,14957,15520,71046,71046,124123,47656,47745,46732,46698,47822,47656,47822,23989,47822,47822,47822,51188,130076,130076,53795,111887,2847,7347,111887,111887
87,2012.0,Thesis,300960,12573,288387,147974,1872,1858,1818,1814,1873,1872,1873,460,1873,1873,1873,38284,178205,178205,41025,0,0,0,0,0,4615,127,127,126,125,127,127,127,41,127,127,127,2711,9475,9475,2604,0,0,0,0,0,143359,1745,1731,1692,1689,1746,1745,1746,419,1746,1746,1746,35573,168730,168730,38421,0,0,0,0,0
88,2011.0,,3643316,538060,3105256,1451199,362776,362902,350609,350016,363724,362776,363724,141276,363724,363724,363724,500521,2020262,2020262,541627,0,0,0,0,0,288545,169726,169790,165782,165500,170185,169726,170185,82053,170185,170185,170185,185770,395829,395829,200111,0,0,0,0,0,1162654,193050,193112,184827,184516,193539,193050,193539,59223,193539,193539,193539,314751,1624433,1624433,341516,0,0,0,0,0
89,2011.0,Book,133818,17592,116226,42989,6026,6048,5784,5780,6057,6026,6057,2294,6057,6057,6057,61928,93635,93635,8474,0,0,0,0,0,4871,1405,1412,1354,1352,1415,1405,1415,720,1415,1415,1415,12483,11785,11785,1736,0,0,0,0,0,38118,4621,4636,4430,4428,4642,4621,4642,1574,4642,4642,4642,49445,81850,81850,6738,0,0,0,0,0
90,2011.0,BookChapter,157567,133387,24180,19470,11705,11717,11499,11486,11733,11705,11733,6216,11733,11733,11733,31858,94452,94452,27249,0,0,0,0,0,13727,10923,10935,10736,10723,10951,10923,10951,5821,10951,10951,10951,26719,79675,79675,25311,0,0,0,0,0,5743,782,782,763,763,782,782,782,395,782,782,782,5139,14777,14777,1938,0,0,0,0,0
91,2011.0,Conference,289483,239858,49625,247096,223001,239216,234395,234103,239688,223001,239688,139723,239688,239688,239688,187184,285938,285938,237318,0,0,0,0,0,221516,202398,211255,206944,206693,211677,202398,211677,121832,211677,211677,211677,165583,238168,238168,214804,0,0,0,0,0,25580,20603,27961,27451,27410,28011,20603,28011,17891,28011,28011,28011,21601,47770,47770,22514,0,0,0,0,0
92,2011.0,Dataset,4229,3176,1053,434,4,4,4,4,4,4,4,4,4,4,4,129,3229,3229,6,0,0,0,0,0,366,4,4,4,4,4,4,4,4,4,4,4,117,3009,3009,3,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,12,220,220,3,0,0,0,0,0
93,2011.0,Journal,3083487,2124475,959012,2407673,1826771,1831225,1803661,1801251,1834386,1826771,1834386,1089774,1834386,1834386,1834386,1818344,2925598,2925598,1685220,3083487,2158872,2486227,3083487,3083487,1697780,1500993,1505485,1485387,1483387,1507403,1500993,1507403,1046199,1507403,1507403,1507403,1610803,2033130,2033130,1600557,2124475,1934688,1982189,2124475,2124475,709893,325778,325740,318274,317864,326983,325778,326983,43575,326983,326983,326983,207541,892468,892468,84663,959012,224184,504038,959012,959012
94,2011.0,Repository,209341,70831,138510,179588,94924,95022,93321,93252,95183,94924,95183,55566,95183,95183,95183,81826,195306,195306,100489,174591,17824,22662,174591,174591,62553,48922,48988,48296,48266,49059,48922,49059,33109,49059,49059,49059,31739,70282,70282,51345,67655,15378,16047,67655,67655,117035,46002,46034,45025,44986,46124,46002,46124,22457,46124,46124,46124,50087,125024,125024,49144,106936,2446,6615,106936,106936
95,2011.0,Thesis,265874,11194,254680,133614,1788,1776,1733,1729,1788,1788,1788,446,1788,1788,1788,38527,157728,157728,36197,0,0,0,0,0,4196,128,128,128,124,128,128,128,46,128,128,128,2684,8234,8234,2121,0,0,0,0,0,129418,1660,1648,1605,1605,1660,1660,1660,400,1660,1660,1660,35843,149494,149494,34076,0,0,0,0,0
96,2010.0,,3365002,485665,2879337,1290418,322538,322614,314240,313656,323325,322538,323325,129011,323325,323325,323325,488723,1827341,1827341,479496,0,0,0,0,0,248851,151629,151592,148002,147709,151894,151629,151894,71579,151894,151894,151894,172673,351348,351348,172672,0,0,0,0,0,1041567,170909,171022,166238,165947,171431,170909,171431,57432,171431,171431,171431,316050,1475993,1475993,306824,0,0,0,0,0
97,2010.0,Book,146797,15712,131085,40408,5102,5113,4877,4863,5121,5102,5121,1941,5121,5121,5121,67275,104847,104847,7017,0,0,0,0,0,4513,1302,1307,1228,1226,1308,1302,1308,637,1308,1308,1308,11244,10194,10194,1578,0,0,0,0,0,35895,3800,3806,3649,3637,3813,3800,3813,1304,3813,3813,3813,56031,94653,94653,5439,0,0,0,0,0
98,2010.0,BookChapter,144458,121445,23013,18261,12389,12446,12185,12163,12462,12389,12462,6340,12462,12462,12462,32134,85941,85941,27159,0,0,0,0,0,12711,11469,11528,11278,11257,11542,11469,11542,5906,11542,11542,11542,25937,71866,71866,25085,0,0,0,0,0,5550,920,918,907,906,920,920,920,434,920,920,920,6197,14075,14075,2074,0,0,0,0,0
99,2010.0,Conference,289504,246405,43099,254310,228148,244297,239667,239316,244846,228148,244846,136607,244846,244846,244846,195280,286170,286170,244313,0,0,0,0,0,229445,208220,217091,212912,212606,217598,208220,217598,120289,217598,217598,217598,174575,244672,244672,221968,0,0,0,0,0,24865,19928,27206,26755,26710,27248,19928,27248,16318,27248,27248,27248,20705,41498,41498,22345,0,0,0,0,0
100,2010.0,Dataset,2801,2590,211,321,3,3,3,3,3,3,3,1,3,3,3,110,2649,2649,7,0,0,0,0,0,231,1,1,1,1,1,1,1,1,1,1,1,83,2494,2494,2,0,0,0,0,0,90,2,2,2,2,2,2,2,0,2,2,2,27,155,155,5,0,0,0,0,0
101,2010.0,Journal,2928829,1954364,974465,2236686,1681418,1689051,1662967,1660617,1692251,1681418,1692251,986779,1692251,1692251,1692251,1715878,2775721,2775721,1544001,2928829,2005417,2342962,2928829,2928829,1534564,1363051,1371014,1352119,1350236,1372860,1363051,1372860,948104,1372860,1372860,1372860,1490834,1868187,1868187,1458306,1954364,1772879,1819480,1954364,1954364,702122,318367,318037,310848,310381,319391,318367,319391,38675,319391,319391,319391,225044,907534,907534,85695,974465,232538,523482,974465,974465
102,2010.0,Repository,211329,83430,127899,173216,98559,98687,96533,96460,98907,98559,98907,56951,98907,98907,98907,81507,198071,198071,110283,181104,34317,38357,181104,181104,64415,55636,55734,54669,54640,55858,55636,55858,36371,55858,55858,55858,32718,82905,82905,64628,80459,32130,32672,80459,80459,108801,42923,42953,41864,41820,43049,42923,43049,20580,43049,43049,43049,48789,115166,115166,45655,100645,2187,5685,100645,100645
103,2010.0,Thesis,222599,10126,212473,111478,1893,1885,1841,1839,1893,1893,1893,448,1893,1893,1893,34342,132027,132027,31745,0,0,0,0,0,3505,96,95,95,94,96,96,96,41,96,96,96,2399,7678,7678,1663,0,0,0,0,0,107973,1797,1790,1746,1745,1797,1797,1797,407,1797,1797,1797,31943,124349,124349,30082,0,0,0,0,0
104,2009.0,,3094684,438109,2656575,1144992,294403,294596,287584,286995,295315,294403,295315,116329,295315,295315,295315,470268,1641807,1641807,428327,0,0,0,0,0,217570,139278,139349,136367,136053,139669,139278,139669,66903,139669,139669,139669,161682,320881,320881,147472,0,0,0,0,0,927422,155125,155247,151217,150942,155646,155125,155646,49426,155646,155646,155646,308586,1320926,1320926,280855,0,0,0,0,0
105,2009.0,Book,124379,14106,110273,36801,5399,5410,5161,5146,5429,5399,5429,2161,5429,5429,5429,62980,89584,89584,6932,0,0,0,0,0,4724,1671,1680,1615,1614,1683,1671,1683,917,1683,1683,1683,10430,9526,9526,2019,0,0,0,0,0,32077,3728,3730,3546,3532,3746,3728,3746,1244,3746,3746,3746,52550,80058,80058,4913,0,0,0,0,0
106,2009.0,BookChapter,130168,108893,21275,16825,12830,12817,12625,12609,12843,12830,12843,6413,12843,12843,12843,31501,82688,82688,26530,0,0,0,0,0,12043,12034,12015,11847,11832,12041,12034,12041,6014,12041,12041,12041,25514,69430,69430,24573,0,0,0,0,0,4782,796,802,778,777,802,796,802,399,802,802,802,5987,13258,13258,1957,0,0,0,0,0
107,2009.0,Conference,257263,220372,36891,221644,201481,217094,213092,212713,217514,201481,217514,124750,217514,217514,217514,180652,254042,254042,217281,0,0,0,0,0,201795,186688,194876,191361,191060,195245,186688,195245,110723,195245,195245,195245,163355,218869,218869,200281,0,0,0,0,0,19849,14793,22218,21731,21653,22269,14793,22269,14027,22269,22269,22269,17297,35173,35173,17000,0,0,0,0,0
108,2009.0,Dataset,2184,1952,232,141,1,1,1,1,1,1,1,0,1,1,1,79,2003,2003,6,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,55,1829,1829,3,0,0,0,0,0,55,1,1,1,1,1,1,1,0,1,1,1,24,174,174,3,0,0,0,0,0
109,2009.0,Journal,2841267,1893537,947730,2136263,1607104,1616034,1589929,1587568,1619193,1607104,1619193,917048,1619193,1619193,1619193,1683557,2686572,2686572,1494912,2841267,1938663,2263843,2841267,2841267,1460223,1297954,1306932,1287553,1285644,1308764,1297954,1308764,880040,1308764,1308764,1308764,1458301,1803277,1803277,1415069,1893537,1706673,1748347,1893537,1893537,676040,309150,309102,302376,301924,310429,309150,310429,37008,310429,310429,310429,225256,883295,883295,79843,947730,231990,515496,947730,947730
110,2009.0,Repository,179391,62053,117338,151135,83737,83880,82296,82225,84051,83737,84051,48245,84051,84051,84051,74533,166212,166212,88508,151792,17322,20715,151792,151792,52161,43089,43160,42521,42491,43252,43089,43252,29105,43252,43252,43252,28361,61577,61577,46944,59260,15360,15843,59260,59260,98974,40648,40720,39775,39734,40799,40648,40799,19140,40799,40799,40799,46172,104635,104635,41564,92532,1962,4872,92532,92532
111,2009.0,Thesis,192382,8928,183454,94216,1835,1832,1787,1785,1835,1835,1835,410,1835,1835,1835,32082,112889,112889,27235,0,0,0,0,0,3066,74,74,73,73,74,74,74,27,74,74,74,2199,6713,6713,1475,0,0,0,0,0,91150,1761,1758,1714,1712,1761,1761,1761,383,1761,1761,1761,29883,106176,106176,25760,0,0,0,0,0
112,2008.0,,2817216,420368,2396848,1007144,265303,265651,259010,258424,266286,265303,266286,100753,266286,266286,266286,459478,1461168,1461168,397516,0,0,0,0,0,201670,128159,128502,125298,124978,128780,128159,128780,58157,128780,128780,128780,158750,314460,314460,140227,0,0,0,0,0,805474,137144,137149,133712,133446,137506,137144,137506,42596,137506,137506,137506,300728,1146708,1146708,257289,0,0,0,0,0
113,2008.0,Book,107863,12175,95688,34786,4841,4853,4641,4627,4866,4841,4866,1978,4866,4866,4866,55743,76631,76631,6255,0,0,0,0,0,4352,1659,1664,1608,1606,1670,1659,1670,896,1670,1670,1670,9110,8581,8581,1900,0,0,0,0,0,30434,3182,3189,3033,3021,3196,3182,3196,1082,3196,3196,3196,46633,68050,68050,4355,0,0,0,0,0
114,2008.0,BookChapter,122840,102441,20399,16461,11138,11143,10952,10946,11153,11138,11153,5342,11153,11153,11153,29830,79347,79347,22778,0,0,0,0,0,11838,10399,10401,10223,10217,10411,10399,10411,4955,10411,10411,10411,23766,66493,66493,20843,0,0,0,0,0,4623,739,742,729,729,742,739,742,387,742,742,742,6064,12854,12854,1935,0,0,0,0,0
115,2008.0,Conference,216671,187467,29204,194061,168800,176764,173603,173249,177106,168800,177106,98213,177106,177106,177106,160360,213677,213677,189474,0,0,0,0,0,175807,155571,158340,155488,155185,158639,155571,158639,88117,158639,158639,158639,145407,186088,186088,173716,0,0,0,0,0,18254,13229,18424,18115,18064,18467,13229,18467,10096,18467,18467,18467,14953,27589,27589,15758,0,0,0,0,0
116,2008.0,Dataset,2690,2405,285,166,2,2,2,2,2,2,2,1,2,2,2,69,2136,2136,6,0,0,0,0,0,84,2,2,2,2,2,2,2,1,2,2,2,49,1878,1878,6,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,20,258,258,0,0,0,0,0,0
117,2008.0,Journal,2641082,1744038,897044,1995562,1493585,1503162,1478366,1476262,1506374,1493585,1506374,836109,1506374,1506374,1506374,1561516,2491852,2491852,1368097,2641082,1807400,2101923,2641082,2641082,1345282,1191576,1201262,1182953,1181222,1203091,1191576,1203091,799888,1203091,1203091,1203091,1351710,1663617,1663617,1299353,1744038,1588832,1619352,1744038,1744038,650280,302009,301900,295413,295040,303283,302009,303283,36221,303283,303283,303283,209806,828235,828235,68744,897044,218568,482571,897044,897044
118,2008.0,Repository,166133,58344,107789,138728,76682,76841,75330,75258,77009,76682,77009,43654,77009,77009,77009,70827,153224,153224,81554,140943,17531,20231,140943,140943,48755,39557,39672,39012,38979,39764,39557,39764,26761,39764,39764,39764,27387,57750,57750,43451,55679,15691,16049,55679,55679,89973,37125,37169,36318,36279,37245,37125,37245,16893,37245,37245,37245,43440,95474,95474,38103,85264,1840,4182,85264,85264
119,2008.0,Thesis,164298,8559,155739,74608,1870,1861,1807,1804,1870,1870,1870,416,1870,1870,1870,29504,98273,98273,22188,0,0,0,0,0,3003,101,101,101,100,101,101,101,38,101,101,101,2276,6440,6440,1485,0,0,0,0,0,71605,1769,1760,1706,1704,1769,1769,1769,378,1769,1769,1769,27228,91833,91833,20703,0,0,0,0,0
