,cr_published_year,cr_type,cr_dois,crossref_dois,crossref_ids,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_id_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_id_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_funders,crossref_has_funders_id_doi,crossref_has_funders_id_source,crossref_has_funders_string,crossref_has_references,crossref_has_venue,crossref_has_venue_id_issn,crossref_has_venue_string,openaire_dois,openaire_ids,openaire_has_abstract,openaire_has_affiliations,openaire_has_affiliations_id_countrycode,openaire_has_affiliations_id_ror,openaire_has_affiliations_id_source,openaire_has_affiliations_string,openaire_has_authors,openaire_has_authors_id_orcid,openaire_has_authors_sequence,openaire_has_authors_string,openaire_has_citations,openaire_has_fields,openaire_has_funders,openaire_has_funders_id_source,openaire_has_funders_string,openaire_has_references,openaire_has_venue,openaire_has_venue_id_issn,openaire_has_venue_id_issnl,openaire_has_venue_string,count_crossref_openaire_overlap,openaire_has_abstract_in_overlap,openaire_abstract_adds_presence,openaire_abstract_adds_presence_overlap,openaire_has_affiliations_in_overlap,openaire_affiliations_adds_presence,openaire_affiliations_adds_presence_overlap,openaire_has_affiliations_id_countrycode_in_overlap,openaire_affiliations_id_countrycode_adds_presence,openaire_affiliations_id_countrycode_adds_presence_overlap,openaire_has_affiliations_id_ror_in_overlap,openaire_affiliations_id_ror_adds_presence,openaire_affiliations_id_ror_adds_presence_overlap,openaire_has_affiliations_id_source_in_overlap,openaire_affiliations_id_source_adds_presence,openaire_affiliations_id_source_adds_presence_overlap,openaire_has_affiliations_string_in_overlap,openaire_affiliations_string_adds_presence,openaire_affiliations_string_adds_presence_overlap,openaire_has_authors_in_overlap,openaire_authors_adds_presence,openaire_authors_adds_presence_overlap,openaire_has_authors_id_orcid_in_overlap,openaire_authors_id_orcid_adds_presence,openaire_authors_id_orcid_adds_presence_overlap,openaire_has_authors_sequence_in_overlap,openaire_authors_sequence_adds_presence,openaire_authors_sequence_adds_presence_overlap,openaire_has_authors_string_in_overlap,openaire_authors_string_adds_presence,openaire_authors_string_adds_presence_overlap,openaire_has_citations_in_overlap,openaire_citations_adds_presence,openaire_citations_adds_presence_overlap,openaire_has_fields_in_overlap,openaire_fields_adds_presence,openaire_fields_adds_presence_overlap,openaire_has_funders_in_overlap,openaire_funders_adds_presence,openaire_funders_adds_presence_overlap,openaire_has_funders_id_source_in_overlap,openaire_funders_id_source_adds_presence,openaire_funders_id_source_adds_presence_overlap,openaire_has_funders_string_in_overlap,openaire_funders_string_adds_presence,openaire_funders_string_adds_presence_overlap,openaire_has_references_in_overlap,openaire_references_adds_presence,openaire_references_adds_presence_overlap,openaire_has_venue_in_overlap,openaire_venue_adds_presence,openaire_venue_adds_presence_overlap,openaire_has_venue_id_issn_in_overlap,openaire_venue_id_issn_adds_presence,openaire_venue_id_issn_adds_presence_overlap,openaire_has_venue_id_issnl_in_overlap,openaire_venue_id_issnl_adds_presence,openaire_venue_id_issnl_adds_presence_overlap,openaire_has_venue_string_in_overlap,openaire_venue_string_adds_presence,openaire_venue_string_adds_presence_overlap,count_openaire_crossref_overlap,crossref_has_abstract_in_overlap,crossref_abstract_adds_presence,crossref_abstract_adds_presence_overlap,crossref_has_affiliations_in_overlap,crossref_affiliations_adds_presence,crossref_affiliations_adds_presence_overlap,crossref_has_affiliations_id_ror_in_overlap,crossref_affiliations_id_ror_adds_presence,crossref_affiliations_id_ror_adds_presence_overlap,crossref_has_affiliations_string_in_overlap,crossref_affiliations_string_adds_presence,crossref_affiliations_string_adds_presence_overlap,crossref_has_authors_in_overlap,crossref_authors_adds_presence,crossref_authors_adds_presence_overlap,crossref_has_authors_id_orcid_in_overlap,crossref_authors_id_orcid_adds_presence,crossref_authors_id_orcid_adds_presence_overlap,crossref_has_authors_sequence_in_overlap,crossref_authors_sequence_adds_presence,crossref_authors_sequence_adds_presence_overlap,crossref_has_authors_string_in_overlap,crossref_authors_string_adds_presence,crossref_authors_string_adds_presence_overlap,crossref_has_citations_in_overlap,crossref_citations_adds_presence,crossref_citations_adds_presence_overlap,crossref_has_fields_in_overlap,crossref_fields_adds_presence,crossref_fields_adds_presence_overlap,crossref_has_funders_in_overlap,crossref_funders_adds_presence,crossref_funders_adds_presence_overlap,crossref_has_funders_id_doi_in_overlap,crossref_funders_id_doi_adds_presence,crossref_funders_id_doi_adds_presence_overlap,crossref_has_funders_id_source_in_overlap,crossref_funders_id_source_adds_presence,crossref_funders_id_source_adds_presence_overlap,crossref_has_funders_string_in_overlap,crossref_funders_string_adds_presence,crossref_funders_string_adds_presence_overlap,crossref_has_references_in_overlap,crossref_references_adds_presence,crossref_references_adds_presence_overlap,crossref_has_venue_in_overlap,crossref_venue_adds_presence,crossref_venue_adds_presence_overlap,crossref_has_venue_id_issn_in_overlap,crossref_venue_id_issn_adds_presence,crossref_venue_id_issn_adds_presence_overlap,crossref_has_venue_string_in_overlap,crossref_venue_string_adds_presence,crossref_venue_string_adds_presence_overlap
2840,1790,journal-article,103,103,103,56,0,0,0,62,0,62,62,33,37,0,0,0,0,3,103,66,103,62,62,22,0,0,0,0,0,62,0,62,62,0,25,0,0,0,0,62,25,0,62,62,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,62,0,0,62,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,25,0,0,0,0,0,62,0,0,62,22,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,62,0,0,62,0,0,16,16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,62,0,0,25,0,0,62,0,0
2841,1790,monograph,112,112,112,0,0,0,0,101,0,108,101,37,0,0,0,0,0,0,0,0,0,65,61,8,2,2,2,2,2,65,0,65,65,0,5,0,0,0,0,0,0,0,0,65,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65,0,0,0,0,0,65,0,0,65,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,65,0,0,65,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,1789,book,12,12,12,0,0,0,0,6,0,6,6,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,1789,book-chapter,602,602,602,0,0,0,0,188,0,188,188,9,0,0,0,0,0,0,602,0,602,188,183,2,0,0,0,0,0,188,0,188,188,0,17,0,0,0,0,0,0,0,0,188,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,188,0,0,188,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,188,0,0,188,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,188,0,0,0,188,188,188
2844,1789,edited-book,6,6,6,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,1789,journal-article,122,122,122,94,0,0,0,85,0,85,85,32,82,0,0,0,0,34,122,108,122,85,85,70,0,0,0,0,0,85,0,85,85,0,71,0,0,0,0,85,71,0,85,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,85,0,0,85,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,71,0,0,0,0,0,85,0,0,85,70,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,85,0,0,85,0,0,18,18,18,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,85,0,0,71,0,0,85,0,0
2846,1789,monograph,84,84,84,0,0,0,0,82,0,82,82,33,0,0,0,0,0,0,0,0,0,63,63,4,0,0,0,0,0,63,0,63,63,0,3,0,0,0,0,0,0,0,0,63,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,63,0,0,63,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,63,0,0,63,0,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,1788,book,9,9,9,0,0,0,0,7,0,7,7,3,0,0,0,0,0,0,0,0,0,7,7,1,1,1,1,1,1,7,0,7,7,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,1788,book-chapter,563,563,563,0,0,0,0,117,0,117,117,2,0,0,0,0,0,0,563,0,563,126,126,0,0,0,0,0,0,126,0,126,126,0,60,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,19,19,0,0,0,126,19,19,126,19,19,0,0,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,107,0,0,107,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,126,0,0,0,126,126,126
2849,1788,edited-book,6,6,6,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,1788,journal-article,74,74,74,54,0,0,0,18,0,18,18,32,43,0,0,0,0,0,74,74,74,18,18,18,0,0,0,0,0,18,0,18,18,0,18,0,0,0,0,18,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,18,0,0,6,6,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,0,0
2851,1788,monograph,71,71,71,0,0,0,0,66,0,68,66,35,0,0,0,0,0,0,0,0,0,54,54,5,0,0,0,0,0,54,0,54,54,0,2,0,0,0,0,0,0,0,0,54,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,54,0,0,54,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,54,0,0,54,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,1787,book,13,13,13,0,0,0,0,11,0,11,11,1,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,11,0,11,11,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,11,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,1787,book-chapter,446,446,446,0,0,0,0,181,0,181,181,4,0,0,0,0,0,0,446,0,446,181,181,0,0,0,0,0,0,181,0,181,181,0,6,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,181,0,0,181,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,181,0,0,181,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,181,0,0,0,181,181,181
2854,1787,edited-book,6,6,6,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,1787,journal-article,88,88,88,80,0,0,0,38,0,38,38,30,45,0,0,0,0,22,88,88,88,38,38,38,0,0,0,0,0,38,0,38,38,0,38,0,0,0,0,38,38,0,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38,0,0,38,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,38,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38,0,0,38,0,0,8,8,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,38,0,0,38,0,0,38,0,0
2856,1787,monograph,78,78,78,0,0,0,0,73,0,73,73,28,0,0,0,0,0,0,0,0,0,60,59,4,1,1,0,1,1,60,0,60,60,0,2,0,0,0,0,0,0,0,0,60,4,4,4,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,60,0,0,0,0,0,60,0,0,60,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,60,0,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,1786,book,10,10,10,0,0,0,0,10,0,10,10,3,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,10,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,1786,book-chapter,316,316,316,0,0,0,0,51,0,51,51,3,0,0,0,0,0,0,316,0,316,52,52,0,0,0,0,0,0,52,0,52,52,0,4,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,1,0,0,0,52,1,1,52,1,1,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,51,0,0,51,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,52,0,0,0,52,52,52
2859,1786,edited-book,6,6,6,0,0,0,0,6,0,6,6,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,1786,journal-article,75,75,75,29,0,0,0,45,0,45,45,36,45,0,0,0,0,0,75,75,75,45,45,0,0,0,0,0,0,45,0,45,45,0,45,0,0,0,0,45,45,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,0,0,45,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,0,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,0,0,45,0,0,19,19,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45,0,0
2861,1786,monograph,76,76,76,0,0,0,0,57,0,57,57,28,0,0,0,0,0,0,0,0,0,48,46,2,0,0,0,0,0,48,0,48,48,0,0,0,0,0,0,0,0,0,0,48,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,48,0,0,48,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,1785,book,5,5,5,0,0,0,0,5,0,5,5,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,1785,book-chapter,266,266,266,0,0,0,0,121,0,121,121,5,0,0,0,0,0,0,266,0,266,121,121,0,0,0,0,0,0,121,0,121,121,0,62,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,121,0,0,121,0,0,0,0,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,121,0,0,121,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,121,0,0,0,121,121,121
2864,1785,edited-book,3,3,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,1785,journal-article,80,80,80,74,0,0,0,45,0,45,45,25,52,0,0,0,0,22,80,80,80,45,45,45,0,0,0,0,0,45,0,45,45,0,45,0,0,0,0,45,45,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,0,0,45,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,0,0,0,45,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,0,0,45,0,0,9,9,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,45,0,0,45,0,0,45,0,0
2866,1785,monograph,51,51,51,0,0,0,0,51,0,51,51,27,0,0,0,0,0,0,0,0,0,43,42,3,2,2,2,2,2,43,0,43,43,0,2,0,0,0,0,0,0,0,0,43,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,43,0,0,0,0,0,43,0,0,43,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43,0,0,43,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,1784,book,10,10,10,0,0,0,0,8,0,8,8,2,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,8,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,1784,book-chapter,900,900,900,0,0,0,0,733,0,733,733,3,0,0,0,0,0,0,900,0,900,733,733,0,0,0,0,0,0,733,0,733,733,0,179,0,0,0,0,0,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,0,0,0,0,0,733,0,0,733,0,0,0,0,0,179,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0,0,733,0,0,0,0,0,733,0,0,733,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,733,733,0,0,0,733,733,733
2869,1784,edited-book,2,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,1784,journal-article,43,43,43,42,0,0,0,0,0,0,0,24,0,0,0,0,0,0,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,1784,monograph,57,57,57,0,0,0,0,54,0,56,54,18,0,0,0,0,0,0,0,0,0,43,42,4,0,0,0,0,0,43,0,43,43,0,1,0,0,0,0,0,0,0,0,43,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43,0,0,43,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43,0,0,43,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,1783,book,3,3,3,0,0,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,1783,book-chapter,25,25,25,0,0,0,0,11,0,11,11,0,0,0,0,0,0,0,25,0,25,12,12,0,0,0,0,0,0,12,0,12,12,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,12,1,1,12,1,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,12,12,12
