,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_grid,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_grid,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_grid,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_sourceid,non_dois_has_venue_string
58,2016.0,Journal,3255749,2742896,512853,2393831,2355681,2075167,2028210,2086964,2355681,3255749,3255749,3255749,3255749,2084742,3035561,3035561,2047933,3255749,2933359,3255749,3255749,2169113,2201936,1969589,1927272,1980495,2201936,2742896,2742896,2742896,2742896,1984475,2628672,2628672,1988368,2742896,2542960,2742896,2742896,224718,153745,105578,100938,106469,153745,512853,512853,512853,512853,100267,406889,406889,59565,512853,390399,512853,512853
59,2016.0,Patent,2681769,202,2681567,2536736,275304,140866,123816,143080,275304,2681769,2681769,2681769,2681769,1204742,2462133,2462133,1210338,146,133,146,146,181,169,150,147,151,169,202,202,202,202,163,180,180,173,135,132,135,135,2536555,275135,140716,123669,142929,275135,2681567,2681567,2681567,2681567,1204579,2461953,2461953,1210165,11,1,11,11
60,2016.0,Repository,246748,87156,159592,233414,126222,117121,113615,117641,126222,246748,246748,246748,246748,82335,235375,235375,124851,217113,22292,217113,217113,82698,69232,64006,62436,64230,69232,87156,87156,87156,87156,33184,86417,86417,63179,83586,15200,83586,83586,150716,56990,53115,51179,53411,56990,159592,159592,159592,159592,49151,148958,148958,61672,133527,7092,133527,133527
61,2016.0,Thesis,456424,18993,437431,248935,10214,1552,1389,1599,10214,456424,456424,456424,456424,27503,235886,235886,27177,0,0,0,0,5185,240,138,131,138,240,18993,18993,18993,18993,2893,13886,13886,2246,0,0,0,0,243750,9974,1414,1258,1461,9974,437431,437431,437431,437431,24610,222000,222000,24931,0,0,0,0
62,2015.0,,4512554,896666,3615888,1950029,885874,529318,505685,535541,885874,4512554,4512554,4512554,4512554,475002,2542356,2542356,675057,0,0,0,0,502991,433751,292589,279913,295444,433751,896666,896666,896666,896666,254921,646477,646477,335796,0,0,0,0,1447038,452123,236729,225772,240097,452123,3615888,3615888,3615888,3615888,220081,1895879,1895879,339261,0,0,0,0
63,2015.0,Book,100437,20830,79607,36781,9249,5336,5038,5352,9249,100437,100437,100437,100437,39855,66448,66448,5198,0,0,0,0,5305,2249,1457,1388,1461,2249,20830,20830,20830,20830,12549,13830,13830,1430,0,0,0,0,31476,7000,3879,3650,3891,7000,79607,79607,79607,79607,27306,52618,52618,3768,0,0,0,0
64,2015.0,BookChapter,199539,177698,21841,29390,22742,18730,18152,18791,22742,199539,199539,199539,199539,32828,117768,117768,36479,0,0,0,0,23203,21292,18016,17466,18076,21292,177698,177698,177698,177698,29536,105564,105564,35026,0,0,0,0,6187,1450,714,686,715,1450,21841,21841,21841,21841,3292,12204,12204,1453,0,0,0,0
65,2015.0,Conference,249627,231235,18392,237060,225345,217336,209127,219115,225345,249627,249627,249627,249627,174220,246026,246026,224704,0,0,0,0,224008,214002,202335,194581,204015,214002,231235,231235,231235,231235,164398,228828,228828,213950,0,0,0,0,13052,11343,15001,14546,15100,11343,18392,18392,18392,18392,9822,17198,17198,10754,0,0,0,0
66,2015.0,Dataset,8767,4574,4193,3434,28,22,22,22,28,5866,5866,5866,5866,480,7255,7255,153,0,0,0,0,846,22,17,17,17,22,4574,4574,4574,4574,310,3875,3875,125,0,0,0,0,2588,6,5,5,5,6,1292,1292,1292,1292,170,3380,3380,28,0,0,0,0
67,2015.0,Journal,3244359,2596899,647460,2539904,2443664,2100127,2052849,2112638,2443664,3244359,3244359,3244359,3244359,2073857,3064764,3064764,2070584,3244359,2845929,3244359,3244359,2139832,2138085,1908788,1868592,1919915,2138085,2596899,2596899,2596899,2596899,1932618,2492415,2492415,1973091,2596899,2428029,2596899,2596899,400072,305579,191339,184257,192723,305579,647460,647460,647460,647460,141239,572349,572349,97493,647460,417900,647460,647460
68,2015.0,Patent,2774412,221,2774191,2571535,332729,174582,152873,177491,332729,2774412,2774412,2774412,2774412,1329962,2544727,2544727,1236475,166,148,166,166,210,196,173,163,173,196,221,221,221,221,195,208,208,200,148,140,148,148,2571325,332533,174409,152710,177318,332533,2774191,2774191,2774191,2774191,1329767,2544519,2544519,1236275,18,8,18,18
69,2015.0,Repository,248152,84154,163998,237539,130159,118986,115245,119532,130159,248152,248152,248152,248152,83278,235921,235921,129795,214939,26340,214939,214939,81047,67993,62118,60493,62395,67993,84154,84154,84154,84154,32207,83430,83430,64400,80067,18350,80067,80067,156492,62166,56868,54752,57137,62166,163998,163998,163998,163998,51071,152491,152491,65395,134872,7990,134872,134872
70,2015.0,Thesis,419492,18996,400496,221585,10113,1827,1626,1852,10113,419492,419492,419492,419492,30691,229721,229721,39962,0,0,0,0,5839,236,140,133,141,236,18996,18996,18996,18996,3138,13725,13725,2669,0,0,0,0,215746,9877,1687,1493,1711,9877,400496,400496,400496,400496,27553,215996,215996,37293,0,0,0,0
71,2014.0,,4369698,801281,3568417,1908182,814146,498784,476780,503951,814146,4369698,4369698,4369698,4369698,511085,2464279,2464279,728076,0,0,0,0,437557,379036,265874,254135,268118,379036,801281,801281,801281,801281,241108,573062,573062,304173,0,0,0,0,1470625,435110,232910,222645,235833,435110,3568417,3568417,3568417,3568417,269977,1891217,1891217,423903,0,0,0,0
72,2014.0,Book,110393,20888,89505,43683,9362,5349,5050,5359,9362,110393,110393,110393,110393,46718,74522,74522,6234,0,0,0,0,6313,2167,1394,1316,1396,2167,20888,20888,20888,20888,13444,14205,14205,1645,0,0,0,0,37370,7195,3955,3734,3963,7195,89505,89505,89505,89505,33274,60317,60317,4589,0,0,0,0
73,2014.0,BookChapter,191961,170439,21522,27963,20626,16691,16082,16776,20626,191961,191961,191961,191961,34777,113054,113054,36031,0,0,0,0,22037,19289,15996,15404,16081,19289,170439,170439,170439,170439,30991,100632,100632,34092,0,0,0,0,5926,1337,695,678,695,1337,21522,21522,21522,21522,3786,12422,12422,1939,0,0,0,0
74,2014.0,Conference,242653,221087,21566,207342,221172,209680,201565,211402,221172,242653,242653,242653,242653,172845,239116,239116,214451,0,0,0,0,191936,208798,192605,185087,194216,208798,221087,221087,221087,221087,161313,219220,219220,202562,0,0,0,0,15406,12374,17075,16478,17186,12374,21566,21566,21566,21566,11532,19896,19896,11889,0,0,0,0
75,2014.0,Dataset,5872,3924,1948,1083,22,19,19,19,22,4703,4703,4703,4703,301,4903,4903,56,0,0,0,0,417,18,17,17,17,18,3924,3924,3924,3924,248,3557,3557,52,0,0,0,0,666,4,2,2,2,4,779,779,779,779,53,1346,1346,4,0,0,0,0
76,2014.0,Journal,3298059,2554762,743297,2640018,2492643,2087629,2039308,2100327,2492643,3298059,3298059,3298059,3298059,2056553,3114534,3114534,2055552,3298059,2835940,3298059,3298059,2118048,2080444,1839063,1799086,1850166,2080444,2554762,2554762,2554762,2554762,1889424,2444856,2444856,1945830,2554762,2377758,2554762,2554762,521970,412199,248566,240222,250161,412199,743297,743297,743297,743297,167129,669678,669678,109722,743297,458182,743297,743297
77,2014.0,Patent,2589858,259,2589599,2397429,372399,196385,170334,199314,372399,2589858,2589858,2589858,2589858,1275374,2364606,2364606,1152460,168,153,168,168,243,238,202,197,202,238,259,259,259,259,234,243,243,240,155,149,155,155,2397186,372161,196183,170137,199112,372161,2589599,2589599,2589599,2589599,1275140,2364363,2364363,1152220,13,4,13,13
78,2014.0,Repository,237296,79741,157555,224765,120994,110038,106453,110491,120994,237296,237296,237296,237296,83800,223846,223846,123829,201073,23926,201073,201073,76390,63777,57909,56358,58141,63777,79741,79741,79741,79741,32275,79065,79065,60655,75856,16193,75856,75856,148375,57217,52129,50095,52350,57217,157555,157555,157555,157555,51525,144781,144781,63174,125217,7733,125217,125217
79,2014.0,Thesis,374334,15509,358825,193493,9478,1827,1655,1851,9478,374334,374334,374334,374334,34323,214667,214667,47342,0,0,0,0,5320,202,140,135,143,202,15509,15509,15509,15509,2933,11585,11585,3019,0,0,0,0,188173,9276,1687,1520,1708,9276,358825,358825,358825,358825,31390,203082,203082,44323,0,0,0,0
80,2013.0,,4162157,737199,3424958,1801014,743397,450857,429882,455866,743397,4162157,4162157,4162157,4162157,540680,2382434,2382434,693887,0,0,0,0,388689,341858,238090,227556,240071,341858,737199,737199,737199,737199,234860,535943,535943,272741,0,0,0,0,1412325,401539,212767,202326,215795,401539,3424958,3424958,3424958,3424958,305820,1846491,1846491,421146,0,0,0,0
81,2013.0,Book,128974,21173,107801,51118,11427,6847,6504,6872,11427,128974,128974,128974,128974,57307,88797,88797,8694,0,0,0,0,6895,2429,1622,1548,1625,2429,21173,21173,21173,21173,14478,14243,14243,1651,0,0,0,0,44223,8998,5225,4956,5247,8998,107801,107801,107801,107801,42829,74554,74554,7043,0,0,0,0
82,2013.0,BookChapter,178962,156431,22531,24926,18564,15247,14740,15281,18564,178962,178962,178962,178962,33174,105627,105627,31530,0,0,0,0,19008,17184,14534,14050,14567,17184,156431,156431,156431,156431,28846,92515,92515,29713,0,0,0,0,5918,1380,713,690,714,1380,22531,22531,22531,22531,4328,13112,13112,1817,0,0,0,0
83,2013.0,Conference,238503,207610,30893,223956,215940,197627,190326,199379,215940,238503,238503,238503,238503,171165,235353,235353,208493,0,0,0,0,200266,195670,173922,167399,175469,195670,207610,207610,207610,207610,153478,206270,206270,190426,0,0,0,0,23690,20270,23705,22927,23910,20270,30893,30893,30893,30893,17687,29083,29083,18067,0,0,0,0
84,2013.0,Dataset,5611,3182,2429,1047,12,6,6,6,12,3912,3912,3912,3912,277,5049,5049,19,0,0,0,0,382,6,1,1,1,6,3182,3182,3182,3182,210,2971,2971,12,0,0,0,0,665,6,5,5,5,6,730,730,730,730,67,2078,2078,7,0,0,0,0
85,2013.0,Journal,3296091,2446301,849790,2642713,2504069,2026416,1978297,2039346,2504069,3296091,3296091,3296091,3296091,2014972,3113454,3113454,1960071,3296091,2771339,3296091,3296091,2013059,1994698,1745017,1707340,1756087,1994698,2446301,2446301,2446301,2446301,1824686,2337892,2337892,1853426,2446301,2280644,2446301,2446301,629654,509371,281399,270957,283259,509371,849790,849790,849790,849790,190286,775562,775562,106645,849790,490695,849790,849790
86,2013.0,Patent,2563719,201,2563518,2362169,377186,201250,174047,203878,377186,2563719,2563719,2563719,2563719,1218078,2319360,2319360,1038442,141,133,141,141,189,178,142,135,143,178,201,201,201,201,179,188,188,180,129,124,129,129,2361980,377008,201108,173912,203735,377008,2563518,2563518,2563518,2563518,1217899,2319172,2319172,1038262,12,9,12,12
87,2013.0,Repository,229370,76221,153149,216494,116454,104915,101196,105362,116454,229370,229370,229370,229370,84258,216087,216087,115828,194117,21772,194117,194117,72537,59922,53842,52270,54043,59922,76221,76221,76221,76221,31940,75583,75583,55518,72117,14374,72117,72117,143957,56532,51073,48926,51319,56532,153149,153149,153149,153149,52318,140504,140504,60310,122000,7398,122000,122000
88,2013.0,Thesis,336323,13815,322508,174343,8759,1827,1622,1855,8759,336323,336323,336323,336323,37054,194063,194063,45086,0,0,0,0,5189,184,127,122,127,184,13815,13815,13815,13815,2970,10667,10667,3003,0,0,0,0,169154,8575,1700,1500,1728,8575,322508,322508,322508,322508,34084,183396,183396,42083,0,0,0,0
89,2012.0,,3881042,610932,3270110,1649475,646279,393752,374223,397690,646279,3881042,3881042,3881042,3881042,528161,2168459,2168459,603651,0,0,0,0,339790,279105,196867,188092,198441,279105,610932,610932,610932,610932,208392,445353,445353,232180,0,0,0,0,1309685,367174,196885,186131,199249,367174,3270110,3270110,3270110,3270110,319769,1723106,1723106,371471,0,0,0,0
90,2012.0,Book,141518,20199,121319,58886,10106,6054,5680,6072,10106,141518,141518,141518,141518,61457,99329,99329,9757,0,0,0,0,6143,2352,1609,1515,1614,2352,20199,20199,20199,20199,13721,13425,13425,1808,0,0,0,0,52743,7754,4445,4165,4458,7754,121319,121319,121319,121319,47736,85904,85904,7949,0,0,0,0
91,2012.0,BookChapter,180973,158026,22947,22407,15942,12844,12414,12897,15942,180973,180973,180973,180973,34137,110018,110018,27932,0,0,0,0,16489,14549,12151,11742,12202,14549,158026,158026,158026,158026,29134,96724,96724,25921,0,0,0,0,5918,1393,693,672,695,1393,22947,22947,22947,22947,5003,13294,13294,2011,0,0,0,0
92,2012.0,Conference,266805,221191,45614,235885,224124,219097,211621,220952,224124,266805,266805,266805,266805,179511,263133,263133,213816,0,0,0,0,208673,200864,190983,184494,192551,200864,221191,221191,221191,221191,158393,219458,219458,193417,0,0,0,0,27212,23260,28114,27127,28401,23260,45614,45614,45614,45614,21118,43675,43675,20399,0,0,0,0
93,2012.0,Dataset,3771,2977,794,639,12,11,8,11,12,3760,3760,3760,3760,180,3000,3000,17,0,0,0,0,487,11,10,7,10,11,2977,2977,2977,2977,151,2775,2775,14,0,0,0,0,152,1,1,1,1,1,783,783,783,783,29,225,225,3,0,0,0,0
94,2012.0,Journal,3157467,2282560,874907,2526535,2385406,1900695,1854139,1912577,2385406,3157467,3157467,3157467,3157467,1913556,2988651,2988651,1811520,3157467,2614643,3157467,3157467,1859997,1847148,1613320,1577113,1623159,1847148,2282560,2282560,2282560,2282560,1713337,2182373,2182373,1716398,2282560,2125847,2282560,2282560,666538,538258,287375,277026,289418,538258,874907,874907,874907,874907,200219,806278,806278,95122,874907,488796,874907,874907
95,2012.0,Patent,2262710,242,2262468,2122211,363486,192399,166768,195286,363486,2262710,2262710,2262710,2262710,1058051,2002353,2002353,871870,187,173,187,187,218,204,154,145,155,204,242,242,242,242,213,220,220,213,169,163,169,169,2121993,363282,192245,166623,195131,363282,2262468,2262468,2262468,2262468,1057838,2002133,2002133,871657,18,10,18,18
96,2012.0,Repository,218159,74482,143677,203895,111224,99851,96384,100193,111224,218159,218159,218159,218159,84084,204358,204358,108168,183444,22875,183444,183444,70496,58348,52172,50700,52358,58348,74482,74482,74482,74482,32679,73915,73915,54093,71215,15522,71215,71215,133399,52876,47679,45684,47835,52876,143677,143677,143677,143677,51405,130443,130443,54075,112229,7353,112229,112229
97,2012.0,Thesis,301164,12575,288589,153952,8485,1858,1711,1873,8485,301164,301164,301164,301164,38302,178288,178288,41047,0,0,0,0,4843,163,127,125,127,163,12575,12575,12575,12575,2711,9476,9476,2604,0,0,0,0,149109,8322,1731,1586,1746,8322,288589,288589,288589,288589,35591,168812,168812,38443,0,0,0,0
98,2011.0,,3648520,538241,3110279,1524157,578309,360573,341785,363887,578309,3648520,3648520,3648520,3648520,500801,2023043,2023043,542082,0,0,0,0,296475,234662,168718,161216,170218,234662,538241,538241,538241,538241,185805,395908,395908,200131,0,0,0,0,1227682,343647,191855,180569,193669,343647,3110279,3110279,3110279,3110279,314996,1627135,1627135,341951,0,0,0,0
99,2011.0,Book,133861,17595,116266,49724,9818,6043,5693,6057,9818,133861,133861,133861,133861,61931,93639,93639,8474,0,0,0,0,5504,2054,1411,1330,1415,2054,17595,17595,17595,17595,12483,11785,11785,1736,0,0,0,0,44220,7764,4632,4363,4642,7764,116266,116266,116266,116266,49448,81854,81854,6738,0,0,0,0
100,2011.0,BookChapter,157627,133417,24210,20096,14764,11692,11305,11736,14764,157627,157627,157627,157627,31867,94479,94479,27255,0,0,0,0,13881,13320,10909,10544,10953,13320,133417,133417,133417,133417,26726,79682,79682,25316,0,0,0,0,6215,1444,783,761,783,1444,24210,24210,24210,24210,5141,14797,14797,1939,0,0,0,0
101,2011.0,Conference,289505,239878,49627,253193,249518,237798,230110,239707,249518,289505,289505,289505,289505,187192,285959,285959,237326,0,0,0,0,226808,225660,210101,203246,211694,225660,239878,239878,239878,239878,165590,238187,238187,214810,0,0,0,0,26385,23858,27697,26864,28013,23858,49627,49627,49627,49627,21602,47772,47772,22516,0,0,0,0
102,2011.0,Dataset,4229,3176,1053,452,6,4,4,4,6,4216,4216,4216,4216,129,3229,3229,6,0,0,0,0,375,6,4,4,4,6,3176,3176,3176,3176,117,3009,3009,3,0,0,0,0,77,0,0,0,0,0,1040,1040,1040,1040,12,220,220,3,0,0,0,0
103,2011.0,Journal,3084061,2124724,959337,2489963,2339824,1822663,1777353,1834552,2339824,3084061,3084061,3084061,3084061,1818538,2926032,2926032,1685365,3084061,2486643,3084061,3084061,1732843,1716133,1498128,1464138,1507519,1716133,2124724,2124724,2124724,2124724,1610931,2033343,2033343,1600677,2124724,1982407,2124724,2124724,757120,623691,324535,313215,327033,623691,959337,959337,959337,959337,207607,892689,892689,84688,959337,504236,959337,959337
104,2011.0,Patent,1935753,258,1935495,1773255,347902,182631,156552,184982,347902,1935753,1935753,1935753,1935753,885882,1665540,1665540,687611,213,199,213,213,240,226,159,148,161,226,258,258,258,258,226,237,237,236,189,187,189,189,1773015,347676,182472,156404,184821,347676,1935495,1935495,1935495,1935495,885656,1665303,1665303,687375,24,12,24,24
105,2011.0,Repository,209794,70956,138838,193188,106071,94892,91579,95211,106071,209794,209794,209794,209794,82142,195744,195744,100850,175001,22663,175001,175001,66719,55245,48897,47507,49073,55245,70956,70956,70956,70956,31859,70407,70407,51457,67780,16048,67780,67780,126469,50826,45995,44072,46138,50826,138838,138838,138838,138838,50283,125337,125337,49393,107221,6615,107221,107221
106,2011.0,Thesis,266041,11196,254845,139396,7387,1775,1638,1788,7387,266041,266041,266041,266041,38543,157804,157804,36224,0,0,0,0,4409,178,127,128,128,178,11196,11196,11196,11196,2684,8236,8236,2123,0,0,0,0,134987,7209,1648,1510,1660,7209,254845,254845,254845,254845,35859,149568,149568,34101,0,0,0,0
107,2010.0,,3368835,485848,2882987,1356693,520993,321010,306645,323496,520993,3368835,3368835,3368835,3368835,489000,1828985,1828985,479903,0,0,0,0,255973,215095,151091,144020,151926,215095,485848,485848,485848,485848,172712,351458,351458,172698,0,0,0,0,1100720,305898,169919,162625,171570,305898,2882987,2882987,2882987,2882987,316288,1477527,1477527,307205,0,0,0,0
108,2010.0,Book,146838,15716,131122,47233,8836,5110,4779,5123,8836,146838,146838,146838,146838,67283,104858,104858,7018,0,0,0,0,5075,1892,1307,1198,1309,1892,15716,15716,15716,15716,11248,10198,10198,1578,0,0,0,0,42158,6944,3803,3581,3814,6944,131122,131122,131122,131122,56035,94660,94660,5440,0,0,0,0
109,2010.0,BookChapter,144585,121536,23049,18756,15634,12437,11923,12465,15634,144585,144585,144585,144585,32148,85972,85972,27162,0,0,0,0,12853,13950,11517,11018,11543,13950,121536,121536,121536,121536,25945,71877,71877,25087,0,0,0,0,5903,1684,920,905,922,1684,23049,23049,23049,23049,6203,14095,14095,2075,0,0,0,0
110,2010.0,Conference,289531,246428,43103,259757,255944,242915,235226,244869,255944,289531,289531,289531,289531,195297,286196,286196,244329,0,0,0,0,233972,232912,215875,208986,217618,232912,246428,246428,246428,246428,174589,244694,244694,221981,0,0,0,0,25785,23032,27040,26240,27251,23032,43103,43103,43103,43103,20708,41502,41502,22348,0,0,0,0
111,2010.0,Dataset,2801,2590,211,338,3,3,3,3,3,2801,2801,2801,2801,110,2649,2649,7,0,0,0,0,239,1,1,1,1,1,2590,2590,2590,2590,83,2494,2494,2,0,0,0,0,99,2,2,2,2,2,211,211,211,211,27,155,155,5,0,0,0,0
112,2010.0,Journal,2929355,1954631,974724,2319146,2184672,1682034,1638330,1692434,2184672,2929355,2929355,2929355,2929355,1716095,2776147,2776147,1544209,2929355,2343388,2929355,2929355,1569750,1573529,1365003,1332066,1373008,1573529,1954631,1954631,1954631,1954631,1491002,1868431,1868431,1458484,1954631,1819724,1954631,1954631,749396,611143,317031,306264,319426,611143,974724,974724,974724,974724,225093,907716,907716,85725,974724,523664,974724,974724
113,2010.0,Patent,1736032,323,1735709,1587134,333075,178623,153016,180650,333075,1736032,1736032,1736032,1736032,813291,1490069,1490069,587783,283,271,283,283,307,292,177,161,181,292,323,323,323,323,296,307,307,304,266,262,266,266,1586827,332783,178446,152855,180469,332783,1735709,1735709,1735709,1735709,812995,1489762,1489762,587479,17,9,17,17
114,2010.0,Repository,211745,83541,128204,185867,116181,98502,94443,98928,116181,211745,211745,211745,211745,81777,198479,198479,110624,181485,38361,181485,181485,68492,68770,55596,53522,55863,68770,83541,83541,83541,83541,32821,83015,83015,64730,80568,32672,80568,80568,117375,47411,42906,40921,43065,47411,128204,128204,128204,128204,48956,115464,115464,45894,100917,5689,100917,100917
115,2010.0,Thesis,222748,10131,212617,116367,6421,1883,1757,1893,6421,222748,222748,222748,222748,34354,132106,132106,31763,0,0,0,0,3689,139,95,91,96,139,10131,10131,10131,10131,2400,7681,7681,1664,0,0,0,0,112678,6282,1788,1666,1797,6282,212617,212617,212617,212617,31954,124425,124425,30099,0,0,0,0
116,2009.0,,3098061,438236,2659825,1203136,473965,293234,280542,295449,473965,3098061,3098061,3098061,3098061,470492,1643155,1643155,428666,0,0,0,0,223631,195771,138890,132676,139690,195771,438236,438236,438236,438236,161716,320953,320953,147494,0,0,0,0,979505,278194,154344,147866,155759,278194,2659825,2659825,2659825,2659825,308776,1322202,1322202,281172,0,0,0,0
117,2009.0,Book,124401,14107,110294,43512,8873,5408,5068,5430,8873,124401,124401,124401,124401,62984,89589,89589,6932,0,0,0,0,5322,2294,1678,1578,1683,2294,14107,14107,14107,14107,10430,9526,9526,2019,0,0,0,0,38190,6579,3730,3490,3747,6579,110294,110294,110294,110294,52554,80063,80063,4913,0,0,0,0
118,2009.0,BookChapter,130250,108952,21298,17310,16322,12801,12341,12844,16322,130250,130250,130250,130250,31511,82705,82705,26532,0,0,0,0,12188,14710,11999,11571,12042,14710,108952,108952,108952,108952,25519,69434,69434,24575,0,0,0,0,5122,1612,802,770,802,1612,21298,21298,21298,21298,5992,13271,13271,1957,0,0,0,0
119,2009.0,Conference,257285,220390,36895,227300,225836,215834,208925,217525,225836,257285,257285,257285,257285,180665,254061,254061,217296,0,0,0,0,206800,208190,193778,187707,195255,208190,220390,220390,220390,220390,163367,218884,218884,200294,0,0,0,0,20500,17646,22056,21218,22270,17646,36895,36895,36895,36895,17298,35177,35177,17002,0,0,0,0
120,2009.0,Dataset,2184,1952,232,148,5,1,1,1,5,2183,2183,2183,2183,79,2003,2003,6,0,0,0,0,90,3,0,0,0,3,1952,1952,1952,1952,55,1829,1829,3,0,0,0,0,58,2,1,1,1,2,231,231,231,231,24,174,174,3,0,0,0,0
121,2009.0,Journal,2841726,1893771,947955,2216045,2108596,1609491,1566264,1619346,2108596,2841726,2841726,2841726,2841726,1683745,2686917,2686917,1495077,2841726,2264220,2841726,2841726,1496311,1518082,1301286,1268371,1308883,1518082,1893771,1893771,1893771,1893771,1458453,1803481,1803481,1415218,1893771,1748564,1893771,1893771,719734,590514,308205,297893,310463,590514,947955,947955,947955,947955,225292,883436,883436,79859,947955,515656,947955,947955
122,2009.0,Patent,1531929,451,1531478,1364519,325995,181462,153853,183560,325995,1531929,1531929,1531929,1531929,712339,1284818,1284818,525627,416,401,416,416,444,427,302,279,303,427,451,451,451,451,431,441,441,439,393,389,393,393,1364075,325568,181160,153574,183257,325568,1531478,1531478,1531478,1531478,711908,1284377,1284377,525188,23,12,23,23
123,2009.0,Repository,179720,62121,117599,163369,94294,83755,80632,84065,94294,179720,179720,179720,179720,74750,166531,166531,88762,152095,20717,152095,152095,56087,49121,43058,41765,43257,49121,62121,62121,62121,62121,28417,61645,61645,47005,59328,15843,59328,59328,107282,45173,40697,38867,40808,45173,117599,117599,117599,117599,46333,104886,104886,41757,92767,4874,92767,92767
124,2009.0,Thesis,192467,8930,183537,98440,6021,1830,1701,1835,6021,192467,192467,192467,192467,32092,112929,112929,27244,0,0,0,0,3275,124,74,71,74,124,8930,8930,8930,8930,2200,6713,6713,1475,0,0,0,0,95165,5897,1756,1630,1761,5897,183537,183537,183537,183537,29892,106216,106216,25769,0,0,0,0
125,2008.0,,2820611,420477,2400134,1068280,428660,264668,252915,266398,428660,2820611,2820611,2820611,2820611,459693,1462470,1462470,397821,0,0,0,0,207283,182079,128068,122257,128794,182079,420477,420477,420477,420477,158770,314516,314516,140242,0,0,0,0,860997,246581,136600,130658,137604,246581,2400134,2400134,2400134,2400134,300923,1147954,1147954,257579,0,0,0,0
126,2008.0,Book,107909,12177,95732,41220,8144,4849,4544,4867,8144,107909,107909,107909,107909,55746,76636,76636,6255,0,0,0,0,4869,2215,1664,1580,1670,2215,12177,12177,12177,12177,9111,8581,8581,1900,0,0,0,0,36351,5929,3185,2964,3197,5929,95732,95732,95732,95732,46635,68055,68055,4355,0,0,0,0
127,2008.0,BookChapter,122902,102484,20418,16922,13837,11131,10726,11155,13837,122902,122902,122902,122902,29839,79369,79369,22780,0,0,0,0,11984,12494,10389,10002,10413,12494,102484,102484,102484,102484,23771,66500,66500,20845,0,0,0,0,4938,1343,742,724,742,1343,20418,20418,20418,20418,6068,12869,12869,1935,0,0,0,0
128,2008.0,Conference,216685,187478,29207,200857,197139,175527,170356,177115,197139,216685,216685,216685,216685,160367,213689,213689,189483,0,0,0,0,181886,181147,157219,152622,158645,181147,187478,187478,187478,187478,145412,186097,186097,173723,0,0,0,0,18971,15992,18308,17734,18470,15992,29207,29207,29207,29207,14955,27592,27592,15760,0,0,0,0
129,2008.0,Dataset,2690,2405,285,174,5,2,2,2,5,2688,2688,2688,2688,69,2136,2136,6,0,0,0,0,88,3,2,2,2,3,2405,2405,2405,2405,49,1878,1878,6,0,0,0,0,86,2,0,0,0,2,283,283,283,283,20,258,258,0,0,0,0,0
130,2008.0,Journal,2641553,1744264,897289,2071475,1963352,1497556,1455592,1506517,1963352,2641553,2641553,2641553,2641553,1561699,2492210,2492210,1368254,2641553,2102288,2641553,2641553,1379683,1385799,1196499,1164575,1203201,1385799,1744264,1744264,1744264,1744264,1351850,1663807,1663807,1299486,1744264,1619566,1744264,1744264,691792,577553,301057,291017,303316,577553,897289,897289,897289,897289,209849,828403,828403,68768,897289,482722,897289,897289
131,2008.0,Patent,1527790,544,1527246,1345900,352509,199373,169133,201934,352509,1527790,1527790,1527790,1527790,726723,1278379,1278379,567440,505,496,505,505,531,513,335,301,336,513,544,544,544,544,522,531,531,527,489,485,489,489,1345369,351996,199038,168832,201598,351996,1527246,1527246,1527246,1527246,726201,1277848,1277848,566913,16,11,16,16
132,2008.0,Repository,166420,58415,108005,150475,86566,76739,73710,77024,86566,166420,166420,166420,166420,70999,153488,153488,81755,141202,20233,141202,141202,52439,45457,39588,38251,39772,45457,58415,58415,58415,58415,27454,57820,57820,43512,55749,16049,55749,55749,98036,41109,37151,35459,37252,41109,108005,108005,108005,108005,43545,95668,95668,38243,85453,4184,85453,85453
133,2008.0,Thesis,164367,8561,155806,79036,5553,1862,1699,1871,5553,164367,164367,164367,164367,29517,98315,98315,22199,0,0,0,0,3205,140,101,99,101,140,8561,8561,8561,8561,2277,6442,6442,1485,0,0,0,0,75831,5413,1761,1600,1770,5413,155806,155806,155806,155806,27240,91873,91873,20714,0,0,0,0
