,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_id_source,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_id_source,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_id_source,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_id_source,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_id_source,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_id_source,non_dois_has_venue_string
1628,1906,paratext,1004,1004,0,173,0,0,0,0,0,4,1,4,4,4,4,1004,0,0,0,0,1004,968,968,1004,1004,173,0,0,0,0,0,4,1,4,4,4,4,1004,0,0,0,0,1004,968,968,1004,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,1906,report,231,231,0,11,0,0,0,0,0,171,8,171,171,171,47,231,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,171,8,171,171,171,47,231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,1905,article,61971,49789,12182,13912,4102,4102,4102,4102,4102,40838,2168,40838,40838,40838,11255,61969,0,0,0,2416,56173,51105,51105,56173,56173,13022,3771,3771,3771,3771,3771,30313,1437,30313,30313,30313,10449,49788,0,0,0,2414,49474,49397,49397,49474,49474,890,331,331,331,331,331,10525,731,10525,10525,10525,806,12181,0,0,0,2,6699,1708,1708,6699,6699
1631,1905,book,5927,2118,3809,118,16,16,16,16,16,5455,220,5455,5455,5455,1451,5927,0,0,0,3,2207,9,9,2207,2207,23,11,11,11,11,11,1646,81,1646,1646,1646,523,2118,0,0,0,2,248,6,6,248,248,95,5,5,5,5,5,3809,139,3809,3809,3809,928,3809,0,0,0,1,1959,3,3,1959,1959
1632,1905,book-chapter,8565,8096,469,197,104,104,104,104,104,2152,142,2152,2152,2152,189,8564,0,0,0,64,7433,15,15,7433,7433,70,104,104,104,104,104,1683,133,1683,1683,1683,183,8095,0,0,0,64,6964,14,14,6964,6964,127,0,0,0,0,0,469,9,469,469,469,6,469,0,0,0,0,469,1,1,469,469
1633,1905,dataset,204,204,0,0,0,0,0,0,0,151,5,151,151,151,4,204,0,0,0,0,200,0,0,200,200,0,0,0,0,0,0,151,5,151,151,151,4,204,0,0,0,0,200,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,1905,dissertation,140,4,136,19,0,0,0,0,0,140,3,140,140,140,7,140,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0,4,0,4,4,4,1,4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,136,3,136,136,136,6,136,0,0,0,0,6,0,0,6,6
1635,1905,editorial,75,70,5,15,0,0,0,0,0,22,0,22,22,22,6,75,0,0,0,0,75,70,70,75,75,15,0,0,0,0,0,22,0,22,22,22,6,70,0,0,0,0,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,5
1636,1905,erratum,85,83,2,7,7,7,7,7,7,23,7,23,23,23,0,85,0,0,0,0,76,60,60,76,76,5,7,7,7,7,7,23,7,23,23,23,0,83,0,0,0,0,74,60,60,74,74,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2
1637,1905,letter,12,0,12,7,0,0,0,0,0,12,0,12,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,12,12,12,0,12,0,0,0,0,0,0,0,0,0
1638,1905,other,18,10,8,11,3,3,3,3,3,16,3,16,16,16,10,18,0,0,0,0,18,10,10,18,18,9,0,0,0,0,0,10,1,10,10,10,10,10,0,0,0,0,10,10,10,10,10,2,3,3,3,3,3,6,2,6,6,6,0,8,0,0,0,0,8,0,0,8,8
1639,1905,paratext,989,989,0,193,0,0,0,0,0,8,1,8,8,8,8,988,0,0,0,0,977,938,938,977,977,193,0,0,0,0,0,8,1,8,8,8,8,988,0,0,0,0,977,938,938,977,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,1905,report,150,150,0,16,0,0,0,0,0,127,4,127,127,127,54,150,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,127,4,127,127,127,54,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,1904,article,61665,49672,11993,13466,3866,3866,3866,3866,3866,40486,1995,40486,40486,40486,10653,61662,0,0,0,2354,56833,51012,51012,56833,56833,12653,3544,3544,3544,3544,3544,30196,1418,30196,30196,30196,9807,49671,0,0,0,2349,49418,49349,49349,49418,49418,813,322,322,322,322,322,10290,577,10290,10290,10290,846,11991,0,0,0,5,7415,1663,1663,7415,7415
1642,1904,book,5779,1992,3787,97,13,13,13,13,13,5339,210,5339,5339,5339,1388,5779,1,1,1,3,2237,6,6,2237,2237,12,11,11,11,11,11,1552,61,1552,1552,1552,498,1992,1,1,1,3,252,5,5,252,252,85,2,2,2,2,2,3787,149,3787,3787,3787,890,3787,0,0,0,0,1985,1,1,1985,1985
1643,1904,book-chapter,6060,5785,275,299,156,156,156,156,156,1475,52,1475,1475,1475,135,6060,0,0,0,71,5655,2,2,5655,5655,167,156,156,156,156,156,1200,32,1200,1200,1200,133,5785,0,0,0,71,5384,2,2,5384,5384,132,0,0,0,0,0,275,20,275,275,275,2,275,0,0,0,0,271,0,0,271,271
1644,1904,dataset,24,22,2,0,0,0,0,0,0,2,0,2,2,2,0,24,0,0,0,0,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,22,22,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0
1645,1904,dissertation,91,0,91,7,0,0,0,0,0,91,6,91,91,91,2,91,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,91,6,91,91,91,2,91,0,0,0,0,2,0,0,2,2
1646,1904,editorial,111,105,6,19,0,0,0,0,0,20,0,20,20,20,5,111,0,0,0,0,111,105,105,111,111,19,0,0,0,0,0,20,0,20,20,20,5,105,0,0,0,0,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,6
1647,1904,erratum,110,109,1,6,12,12,12,12,12,54,0,54,54,54,1,110,0,0,0,0,88,58,58,88,88,5,12,12,12,12,12,54,0,54,54,54,1,109,0,0,0,0,87,58,58,87,87,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1648,1904,letter,20,1,19,5,0,0,0,0,0,20,0,20,20,20,0,20,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,19,0,19,19,19,0,19,0,0,0,0,0,0,0,0,0
1649,1904,other,13,13,0,6,0,0,0,0,0,13,0,13,13,13,10,13,0,0,0,0,13,13,13,13,13,6,0,0,0,0,0,13,0,13,13,13,10,13,0,0,0,0,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,1904,paratext,958,958,0,179,0,0,0,0,0,5,1,5,5,5,2,958,0,0,0,0,956,922,922,956,956,179,0,0,0,0,0,5,1,5,5,5,2,958,0,0,0,0,956,922,922,956,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,1904,report,118,118,0,5,0,0,0,0,0,99,4,99,99,99,29,118,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,99,4,99,99,99,29,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,1903,article,60291,48826,11465,13124,3752,3752,3752,3752,3752,39175,2000,39175,39175,39175,10087,60288,0,0,0,2271,54981,50080,50080,54981,54981,12444,3405,3405,3405,3405,3405,29300,1405,29300,29300,29300,9284,48824,0,0,0,2263,48542,48436,48436,48542,48542,680,347,347,347,347,347,9875,595,9875,9875,9875,803,11464,0,0,0,8,6439,1644,1644,6439,6439
1653,1903,book,5491,1942,3549,91,14,14,14,14,14,5089,193,5089,5089,5089,1318,5491,0,0,0,2,2102,12,12,2102,2102,6,12,12,12,12,12,1540,58,1540,1540,1540,489,1942,0,0,0,0,228,9,9,228,228,85,2,2,2,2,2,3549,135,3549,3549,3549,829,3549,0,0,0,2,1874,3,3,1874,1874
1654,1903,book-chapter,5642,5375,267,173,161,161,161,161,161,1607,71,1607,1607,1607,95,5642,0,0,0,85,5237,20,20,5237,5237,81,161,161,161,161,161,1340,66,1340,1340,1340,92,5375,0,0,0,85,4974,20,20,4974,4974,92,0,0,0,0,0,267,5,267,267,267,3,267,0,0,0,0,263,0,0,263,263
1655,1903,dataset,220,220,0,0,0,0,0,0,0,183,14,183,183,183,6,219,0,0,0,0,213,0,0,213,213,0,0,0,0,0,0,183,14,183,183,183,6,219,0,0,0,0,213,0,0,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,1903,dissertation,115,0,115,13,0,0,0,0,0,115,2,115,115,115,2,115,0,0,0,1,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,115,2,115,115,115,2,115,0,0,0,1,3,0,0,3,3
1657,1903,editorial,76,71,5,12,0,0,0,0,0,22,0,22,22,22,1,76,0,0,0,0,75,71,71,75,75,12,0,0,0,0,0,21,0,21,21,21,1,71,0,0,0,0,71,71,71,71,71,0,0,0,0,0,0,1,0,1,1,1,0,5,0,0,0,0,4,0,0,4,4
1658,1903,erratum,90,89,1,6,10,10,10,10,10,27,1,27,27,27,1,90,0,0,0,0,76,64,64,76,76,5,10,10,10,10,10,27,1,27,27,27,1,89,0,0,0,0,75,64,64,75,75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1659,1903,letter,9,0,9,3,0,0,0,0,0,9,0,9,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,9,9,9,0,9,0,0,0,0,0,0,0,0,0
1660,1903,other,11,10,1,8,0,0,0,0,0,10,0,10,10,10,10,11,0,0,0,0,11,10,10,11,11,7,0,0,0,0,0,10,0,10,10,10,10,10,0,0,0,0,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1661,1903,paratext,967,967,0,186,0,0,0,0,0,5,1,5,5,5,5,967,0,0,0,0,967,941,941,967,967,186,0,0,0,0,0,5,1,5,5,5,5,967,0,0,0,0,967,941,941,967,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,1903,report,113,113,0,8,0,0,0,0,0,98,5,98,98,98,26,113,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,98,5,98,98,98,26,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,1902,article,58935,47598,11337,13119,3764,3764,3764,3764,3764,38139,1807,38139,38139,38139,9474,58932,0,0,0,2258,54092,48993,48993,54092,54092,12434,3383,3383,3383,3383,3383,28439,1336,28439,28439,28439,8702,47595,0,0,0,2253,47371,47283,47283,47371,47371,685,381,381,381,381,381,9700,471,9700,9700,9700,772,11337,0,0,0,5,6721,1710,1710,6721,6721
1664,1902,book,5138,1851,3287,105,11,11,11,11,11,4755,182,4755,4755,4755,1193,5138,0,0,0,6,1908,4,4,1908,1908,9,7,7,7,7,7,1468,45,1468,1468,1468,411,1851,0,0,0,4,197,3,3,197,197,96,4,4,4,4,4,3287,137,3287,3287,3287,782,3287,0,0,0,2,1711,1,1,1711,1711
1665,1902,book-chapter,7308,7050,258,291,159,159,159,159,159,3061,24,3061,3061,3061,134,7308,0,0,0,78,6774,4,4,6774,6774,176,159,159,159,159,159,2803,11,2803,2803,2803,129,7050,0,0,0,78,6517,0,0,6517,6517,115,0,0,0,0,0,258,13,258,258,258,5,258,0,0,0,0,257,4,4,257,257
1666,1902,dataset,283,283,0,0,0,0,0,0,0,210,12,210,210,210,3,283,0,0,0,0,274,0,0,274,274,0,0,0,0,0,0,210,12,210,210,210,3,283,0,0,0,0,274,0,0,274,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,1902,dissertation,106,1,105,7,1,1,1,1,1,106,5,106,106,106,4,106,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,105,5,105,105,105,4,105,0,0,0,0,3,0,0,3,3
1668,1902,editorial,93,89,4,7,0,0,0,0,0,10,0,10,10,10,2,93,0,0,0,0,93,89,89,93,93,7,0,0,0,0,0,10,0,10,10,10,2,89,0,0,0,0,89,89,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4
1669,1902,erratum,87,86,1,4,13,13,13,13,13,37,2,37,37,37,3,87,0,0,0,0,75,51,51,75,75,3,13,13,13,13,13,36,2,36,36,36,3,86,0,0,0,0,74,51,51,74,74,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1
1670,1902,letter,9,4,5,2,0,0,0,0,0,9,2,9,9,9,1,9,0,0,0,0,4,4,4,4,4,1,0,0,0,0,0,4,1,4,4,4,1,4,0,0,0,0,4,4,4,4,4,1,0,0,0,0,0,5,1,5,5,5,0,5,0,0,0,0,0,0,0,0,0
1671,1902,other,13,11,2,5,0,0,0,0,0,10,0,10,10,10,8,13,0,0,0,0,12,10,10,12,12,3,0,0,0,0,0,10,0,10,10,10,8,11,0,0,0,0,10,10,10,10,10,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2
1672,1902,paratext,934,934,0,176,0,0,0,0,0,2,1,2,2,2,7,934,0,0,0,0,934,908,908,934,934,176,0,0,0,0,0,2,1,2,2,2,7,934,0,0,0,0,934,908,908,934,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,1902,report,103,103,0,7,0,0,0,0,0,97,2,97,97,97,36,103,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,97,2,97,97,97,36,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,1901,article,57034,46564,10470,12834,3497,3497,3497,3497,3497,37027,1748,37027,37027,37027,9172,57030,0,0,0,1909,52594,47810,47810,52594,52594,12125,3148,3148,3148,3148,3148,27995,1353,27995,27995,27995,8512,46562,0,0,0,1906,46308,46231,46231,46308,46308,709,349,349,349,349,349,9032,395,9032,9032,9032,660,10468,0,0,0,3,6286,1579,1579,6286,6286
1675,1901,book,5210,1872,3338,141,7,7,7,7,7,4797,183,4797,4797,4797,1209,5210,0,0,0,6,1951,4,4,1951,1951,10,5,5,5,5,5,1459,60,1459,1459,1459,416,1872,0,0,0,2,216,4,4,216,216,131,2,2,2,2,2,3338,123,3338,3338,3338,793,3338,0,0,0,4,1735,0,0,1735,1735
1676,1901,book-chapter,6642,6169,473,231,83,83,83,83,83,2209,43,2209,2209,2209,100,6642,0,0,0,28,6262,0,0,6262,6262,118,83,83,83,83,83,1736,26,1736,1736,1736,96,6169,0,0,0,28,5789,0,0,5789,5789,113,0,0,0,0,0,473,17,473,473,473,4,473,0,0,0,0,473,0,0,473,473
1677,1901,dataset,178,178,0,0,0,0,0,0,0,145,5,145,145,145,3,178,0,0,0,0,173,0,0,173,173,0,0,0,0,0,0,145,5,145,145,145,3,178,0,0,0,0,173,0,0,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,1901,dissertation,109,7,102,9,0,0,0,0,0,109,4,109,109,109,2,109,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,7,0,7,7,7,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,102,4,102,102,102,2,102,0,0,0,0,5,0,0,5,5
1679,1901,editorial,79,75,4,12,0,0,0,0,0,15,0,15,15,15,4,79,0,0,0,0,79,75,75,79,79,12,0,0,0,0,0,15,0,15,15,15,4,75,0,0,0,0,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4
1680,1901,erratum,77,75,2,5,6,6,6,6,6,35,1,35,35,35,2,77,0,0,0,0,72,42,42,72,72,3,6,6,6,6,6,35,1,35,35,35,2,75,0,0,0,0,70,42,42,70,70,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2
1681,1901,letter,26,1,25,7,0,0,0,0,0,26,1,26,26,26,0,26,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,7,0,0,0,0,0,25,1,25,25,25,0,25,0,0,0,0,0,0,0,0,0
1682,1901,other,7,2,5,4,1,1,1,1,1,3,0,3,3,3,2,7,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,1,1,1,0,5,0,0,0,0,5,0,0,5,5
1683,1901,paratext,910,909,1,162,0,0,0,0,0,4,1,4,4,4,5,910,0,0,0,0,910,875,875,910,910,162,0,0,0,0,0,3,1,3,3,3,5,909,0,0,0,0,909,875,875,909,909,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1
1684,1901,report,92,92,0,2,0,0,0,0,0,63,1,63,63,63,8,92,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,63,1,63,63,63,8,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,1900,article,59498,43625,15873,14841,3556,3556,3556,3556,3556,40450,2347,40450,40450,40450,8845,59494,0,0,0,1734,51046,45778,45778,51046,51046,11660,3097,3097,3097,3097,3097,26062,1373,26062,26062,26062,7846,43622,0,0,0,1690,43042,42844,42844,43042,43042,3181,459,459,459,459,459,14388,974,14388,14388,14388,999,15872,0,0,0,44,8004,2934,2934,8004,8004
1686,1900,book,5706,2266,3440,163,13,13,13,13,13,5172,256,5172,5172,5172,1315,5706,0,0,0,5,1971,3,3,1971,1971,25,9,9,9,9,9,1733,92,1733,1733,1733,496,2266,0,0,0,4,242,2,2,242,242,138,4,4,4,4,4,3439,164,3439,3439,3439,819,3440,0,0,0,1,1729,1,1,1729,1729
1687,1900,book-chapter,7069,6239,830,335,70,70,70,70,70,2387,58,2387,2387,2387,127,7069,0,0,0,32,6865,0,0,6865,6865,80,70,70,70,70,70,1557,38,1557,1557,1557,120,6239,0,0,0,32,6036,0,0,6036,6036,255,0,0,0,0,0,830,20,830,830,830,7,830,0,0,0,0,829,0,0,829,829
1688,1900,dataset,4,3,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1689,1900,dissertation,459,7,452,88,2,2,2,2,2,459,38,459,459,459,45,459,0,0,0,0,17,0,0,17,17,1,0,0,0,0,0,7,1,7,7,7,0,7,0,0,0,0,1,0,0,1,1,87,2,2,2,2,2,452,37,452,452,452,45,452,0,0,0,0,16,0,0,16,16
1690,1900,editorial,40,39,1,7,0,0,0,0,0,5,0,5,5,5,3,40,0,0,0,0,40,39,39,40,40,7,0,0,0,0,0,5,0,5,5,5,3,39,0,0,0,0,39,39,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1691,1900,erratum,85,84,1,7,2,2,2,2,2,21,0,21,21,21,3,85,0,0,0,0,77,64,64,77,77,6,2,2,2,2,2,21,0,21,21,21,3,84,0,0,0,0,76,64,64,76,76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1692,1900,letter,17,1,16,7,0,0,0,0,0,17,0,17,17,17,0,17,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,7,0,0,0,0,0,16,0,16,16,16,0,16,0,0,0,0,0,0,0,0,0
1693,1900,other,124,2,122,13,109,109,109,109,109,115,0,115,115,115,0,124,0,0,0,0,113,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,109,109,109,109,109,115,0,115,115,115,0,122,0,0,0,0,113,0,0,113,113
1694,1900,paratext,895,865,30,169,27,27,27,27,27,37,11,37,37,37,1,895,0,0,0,0,892,826,826,892,892,168,3,3,3,3,3,7,3,7,7,7,1,865,0,0,0,0,863,826,826,863,863,1,24,24,24,24,24,30,8,30,30,30,0,30,0,0,0,0,29,0,0,29,29
1695,1900,report,105,104,1,8,13,13,13,13,13,93,9,93,93,93,26,105,0,0,0,2,1,0,0,1,1,8,12,12,12,12,12,92,8,92,92,92,26,104,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1
1696,1900,standard,696,696,0,0,0,0,0,0,0,66,0,66,66,66,101,696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66,0,66,66,66,101,696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,1899,article,57111,46927,10184,13669,4550,4550,4550,4550,4550,36491,1830,36491,36491,36491,8343,57111,0,0,0,1687,52641,45486,45486,52641,52641,12958,4130,4130,4130,4130,4130,27988,1502,27988,27988,27988,7803,46927,0,0,0,1685,46625,43965,43965,46625,46625,711,420,420,420,420,420,8503,328,8503,8503,8503,540,10184,0,0,0,2,6016,1521,1521,6016,6016
1698,1899,book,4612,1611,3001,155,7,7,7,7,7,4277,193,4277,4277,4277,1095,4611,0,0,0,3,1621,3,3,1621,1621,15,4,4,4,4,4,1276,65,1276,1276,1276,376,1611,0,0,0,2,189,2,2,189,189,140,3,3,3,3,3,3001,128,3001,3001,3001,719,3000,0,0,0,1,1432,1,1,1432,1432
1699,1899,book-chapter,5189,4736,453,235,79,79,79,79,79,1481,68,1481,1481,1481,83,5187,0,0,0,56,4890,0,0,4890,4890,52,79,79,79,79,79,1028,63,1028,1028,1028,77,4734,0,0,0,56,4448,0,0,4448,4448,183,0,0,0,0,0,453,5,453,453,453,6,453,0,0,0,0,442,0,0,442,442
1700,1899,dataset,231,231,0,0,0,0,0,0,0,144,8,144,144,144,4,231,0,0,0,0,222,0,0,222,222,0,0,0,0,0,0,144,8,144,144,144,4,231,0,0,0,0,222,0,0,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,1899,dissertation,123,12,111,6,0,0,0,0,0,123,9,123,123,123,5,123,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,12,0,12,12,12,2,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,111,9,111,111,111,3,111,0,0,0,0,5,0,0,5,5
1702,1899,editorial,86,86,0,8,0,0,0,0,0,4,0,4,4,4,3,86,0,0,0,0,86,86,86,86,86,8,0,0,0,0,0,4,0,4,4,4,3,86,0,0,0,0,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,1899,erratum,67,62,5,9,0,0,0,0,0,20,0,20,20,20,1,67,0,0,0,0,63,46,46,63,63,5,0,0,0,0,0,20,0,20,20,20,1,62,0,0,0,0,58,46,46,58,58,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,5
1704,1899,letter,19,0,19,9,0,0,0,0,0,19,0,19,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,19,0,19,19,19,0,19,0,0,0,0,0,0,0,0,0
1705,1899,other,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2
1706,1899,paratext,922,922,0,167,0,0,0,0,0,2,1,2,2,2,1,922,0,0,0,0,922,882,882,922,922,167,0,0,0,0,0,2,1,2,2,2,1,922,0,0,0,0,922,882,882,922,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,1899,report,77,77,0,0,0,0,0,0,0,70,6,70,70,70,26,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6,70,70,70,26,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,1898,article,54305,44167,10138,12382,3412,3412,3412,3412,3412,34255,1484,34255,34255,34255,8141,54302,0,0,0,1678,49669,45308,45308,49669,49669,11529,2973,2973,2973,2973,2973,25991,1194,25991,25991,25991,7526,44165,0,0,0,1676,43981,43904,43904,43981,43981,853,439,439,439,439,439,8264,290,8264,8264,8264,615,10137,0,0,0,2,5688,1404,1404,5688,5688
1709,1898,book,4354,1598,2756,104,3,3,3,3,3,4063,171,4063,4063,4063,1059,4354,0,0,0,4,1556,4,4,1556,1556,11,3,3,3,3,3,1307,64,1307,1307,1307,389,1598,0,0,0,0,181,3,3,181,181,93,0,0,0,0,0,2756,107,2756,2756,2756,670,2756,0,0,0,4,1375,1,1,1375,1375
1710,1898,book-chapter,4210,3840,370,202,39,39,39,39,39,950,31,950,950,950,63,4210,0,0,0,11,4001,2,2,4001,4001,41,39,39,39,39,39,580,15,580,580,580,59,3840,0,0,0,11,3632,0,0,3632,3632,161,0,0,0,0,0,370,16,370,370,370,4,370,0,0,0,0,369,2,2,369,369
1711,1898,dataset,216,216,0,0,0,0,0,0,0,159,13,159,159,159,4,216,0,0,0,0,211,0,0,211,211,0,0,0,0,0,0,159,13,159,159,159,4,216,0,0,0,0,211,0,0,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
