,published_year,type,crossref_dois,mag_ids,mag_has_mag_type,mag_has_abstract,mag_has_affiliations,mag_has_affiliations_countrycode,mag_has_affiliations_grid,mag_has_affiliations_sourceid,mag_has_affiliations_string,mag_has_authors,mag_has_authors_sourceid,mag_has_authors_sequence,mag_has_authors_string,mag_has_citations,mag_has_fields,mag_has_fields_mag,mag_has_references,mag_has_venue,mag_has_venue_sourceid,mag_has_venue_issn,mag_has_venue_string,mag_abstract_adds_presence,mag_abstract_adds_counts,mag_affiliations_adds_presence,mag_affiliations_adds_counts,mag_affiliations_countrycode_adds_presence,mag_affiliations_countrycode_adds_counts,mag_affiliations_grid_adds_presence,mag_affiliations_grid_adds_counts,mag_affiliations_sourceid_adds_presence,mag_affiliations_sourceid_adds_counts,mag_affiliations_string_adds_presence,mag_affiliations_string_adds_counts,mag_authors_adds_presence,mag_authors_adds_counts,mag_authors_sourceid_adds_presence,mag_authors_sourceid_adds_counts,mag_authors_sequence_adds_presence,mag_authors_sequence_adds_counts,mag_authors_string_adds_presence,mag_authors_string_adds_counts,mag_citations_adds_presence,mag_citations_adds_counts,mag_fields_adds_presence,mag_fields_adds_counts,mag_fields_mag_adds_presence,mag_fields_mag_adds_counts,mag_references_adds_presence,mag_references_adds_counts,mag_venue_adds_presence,mag_venue_adds_counts,mag_venue_sourceid_adds_presence,mag_venue_sourceid_adds_counts,mag_venue_issn_adds_presence,mag_venue_issn_adds_counts,mag_venue_string_adds_presence,mag_venue_string_adds_counts,mag_referencesvsopen_adds_presence,mag_referencesvsopen_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_references_open,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
74,2023.0,monograph,73,14,8,0,0,0,0,0,0,14,14,14,14,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,13,0,13,0,13,0,0,0,0,73,73,0,50,50,71,0,71,71,4,0,0,0,9,9,9
75,2022.0,book,2251,550,521,11,141,80,76,80,141,550,550,550,550,11,431,431,14,1,1,0,1,11,0,15,16,8,8,8,8,8,8,15,16,60,65,60,65,60,65,60,65,6,7,431,0,431,0,14,14,1,321,1,321,0,338,1,1,14,14,2251,2251,50,249,249,872,80,875,872,16,0,0,0,951,922,951
76,2022.0,book-chapter,18939,8085,7895,2032,3686,3249,3110,3272,3686,8085,8085,8085,8085,204,7506,7506,6308,14,14,12,14,2022,0,1701,1701,1553,1566,1505,1505,1566,1566,1701,1701,8,257,8,257,2,257,8,257,115,132,7506,0,7506,0,7,67,0,0,0,0,2,6144,0,0,7,67,18939,18939,3354,3189,3189,13259,1489,13272,13259,182,0,11161,11161,18939,2159,18939
77,2022.0,book-part,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,4,4,0,4
78,2022.0,grant,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2022.0,journal-article,63479,61076,59024,55075,55683,53505,52783,53747,55683,61076,61076,61076,61076,6691,59886,59886,56769,58565,58565,56480,58565,53250,239,52330,52358,50549,50793,49920,49941,50770,50793,52330,52358,90,9102,90,9102,90,9102,90,9102,1438,2215,1150,0,1150,0,1713,8095,0,0,0,0,1,43,0,0,2589,8966,63479,63479,3573,3618,3618,61811,22523,61812,61811,5678,61440,56463,54935,63479,63433,63479
80,2022.0,journal-issue,258,15,1,15,15,12,12,12,15,15,15,15,15,0,15,15,1,1,1,1,1,15,0,15,15,12,12,12,12,12,12,15,15,15,15,15,15,15,15,15,15,0,0,14,0,14,0,1,1,0,0,0,0,0,0,0,0,1,1,258,258,0,0,0,0,0,0,0,0,185,0,0,258,254,258
81,2022.0,monograph,1244,790,25,6,83,33,32,34,83,790,790,790,790,15,586,586,1,0,0,0,0,6,0,8,8,3,3,2,2,3,3,8,8,12,14,12,14,11,14,12,14,12,14,586,0,586,0,1,1,0,753,0,753,0,769,0,0,1,1,1244,1244,42,238,238,1111,7,1113,1111,14,0,0,0,80,56,80
82,2022.0,other,77,33,20,0,0,0,0,0,0,33,33,33,33,0,29,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,1,1,0,0,0,0,0,33,0,0,1,1,77,77,0,0,0,37,0,37,37,0,0,0,0,77,0,77
83,2022.0,posted-content,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
84,2022.0,proceedings-article,4,4,0,0,0,0,0,0,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,0,0,4,0,4,4,0,0,0,0,4,0,4
85,2022.0,reference-book,52,31,0,0,0,0,0,0,0,31,31,31,31,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,31,0,31,0,31,0,0,0,0,52,52,0,0,0,36,0,36,36,0,0,0,0,0,0,0
86,2022.0,report,5,2,0,0,1,1,1,1,1,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,5,5,1,3,3,5,2,5,5,0,0,0,0,0,0,0
87,2022.0,report-series,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
88,2021.0,,313,88,1,1,0,0,0,0,0,88,88,88,88,1,66,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,66,0,66,0,0,0,0,88,0,88,0,88,0,0,0,0,313,0,0,8,8,109,50,109,109,0,0,0,0,0,0,0
89,2021.0,book,48721,17002,15639,1975,1208,759,735,761,1208,17002,17002,17002,17002,1403,6959,6959,389,189,189,73,189,1461,49,940,941,597,598,576,576,598,598,940,941,2541,2686,2541,2686,2227,2686,2541,2686,656,855,6959,0,6959,0,280,280,106,14998,106,14998,65,15146,106,106,280,280,48721,48721,6325,451,451,25074,1213,26693,25074,3460,0,247,205,10419,10100,10419
90,2021.0,book-chapter,818470,438173,266301,190106,196604,161728,152633,162628,196604,438173,438173,438173,438173,23037,323735,323735,195572,9010,9010,3180,9010,184345,80,183709,183716,150636,151492,142230,142235,151487,151492,183709,183716,8249,16010,8249,16010,7873,16010,8249,16010,9850,12560,323735,0,323735,0,3510,13137,0,0,0,0,302,299317,0,0,3514,13141,818470,818470,52531,20211,20211,586726,36639,591858,586726,17410,0,277997,275238,818470,167528,818470
91,2021.0,book-part,1798,237,1,43,57,57,53,57,57,237,237,237,237,1,157,157,32,1,1,0,1,1,0,57,57,57,57,53,53,57,57,57,57,106,108,106,108,106,108,106,108,1,1,157,0,157,0,22,22,0,0,0,0,0,185,0,0,22,22,1798,1798,54,0,0,188,39,188,188,6,0,148,148,1798,54,1798
92,2021.0,book-section,24,13,0,0,0,0,0,0,0,13,13,13,13,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,13,0,0,0,0,24,24,0,0,0,18,0,18,18,0,0,6,6,24,0,24
93,2021.0,component,46394,8576,45,60,64,34,32,34,64,8576,8576,8576,8576,63,8277,8277,15,36,36,12,36,60,0,21,21,15,15,14,14,15,15,21,21,7,38,7,38,0,38,7,38,29,29,8277,0,8277,0,15,15,36,8540,36,8540,12,8564,36,36,15,15,46394,46394,0,53,53,25097,0,44714,25097,97,0,0,0,0,0,0
94,2021.0,dataset,43992,4004,1342,63,47,44,44,45,47,4004,4004,4004,4004,381,3183,3183,29,1276,1276,1274,1276,63,0,8,8,6,6,6,6,6,6,8,8,1272,1296,1272,1296,1272,1296,1272,1296,98,186,3183,0,3183,0,9,9,0,0,0,0,1274,2730,0,0,9,9,43992,43992,0,13191,13191,22957,5616,23665,22957,465,0,32,32,43992,0,43992
95,2021.0,grant,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2021.0,journal-article,4386289,4040862,3060595,2820304,3036744,2682537,2620282,2696780,3036744,4040862,4040862,4040862,4040862,1029577,3688965,3688965,2774745,3045696,3045696,2850579,3045696,1694781,59410,2027614,2031541,1786044,1798638,1742259,1744597,1795973,1798638,2027614,2031541,19801,434218,19801,434218,17116,434218,19801,434218,118355,307959,777690,86,777690,86,195524,423208,0,0,0,0,10362,24702,0,0,274995,501383,4386289,4386289,1602219,1052930,1052930,4174066,1725687,4179459,4174066,961824,3213048,2818855,2652302,4386289,4340305,4386289
97,2021.0,journal-issue,52323,1184,575,769,669,358,330,358,669,1184,1184,1184,1184,51,624,624,58,563,563,495,563,769,0,667,667,356,356,328,328,356,356,667,667,1180,1180,1180,1180,1180,1180,1180,1180,34,36,362,0,362,0,58,58,0,0,0,0,7,52,0,0,58,58,52323,52323,0,6,6,14,2,20,14,394,22338,11,7,52323,50938,52323
98,2021.0,monograph,23769,10043,1591,2105,1223,909,879,911,1223,10043,10043,10043,10043,849,4822,4822,620,369,369,117,369,1424,68,690,691,496,497,482,482,497,497,690,691,242,543,242,543,202,543,242,543,463,541,4822,0,4822,0,341,344,126,8952,126,8952,86,9007,126,126,341,344,23769,23769,3955,914,914,20894,1048,21376,20894,1615,0,608,513,1238,1191,1238
99,2021.0,other,41747,11314,1017,639,4937,4271,4026,4302,4937,11314,11314,11314,11314,855,10186,10186,6823,785,785,542,785,608,0,4797,4797,4200,4231,3961,3961,4231,4231,4797,4797,945,1338,945,1338,944,1338,945,1338,350,444,10186,0,10186,0,38,155,0,0,0,0,319,10155,0,0,38,155,41747,41747,4665,409,409,13998,462,14024,13998,665,0,13596,12939,41747,11199,41747
100,2021.0,peer-review,71685,17455,5193,2,1909,1830,1798,1832,1909,17455,17455,17455,17455,126,13246,13246,11,5193,5193,5192,5193,2,0,361,372,326,336,313,323,326,336,361,372,44,535,44,535,44,535,44,535,53,55,13246,0,13246,0,11,11,5193,12262,5193,12262,5192,12263,5193,5193,11,11,71685,71685,0,1893,1893,32012,2701,32012,32012,157,0,0,0,0,0,0
101,2021.0,posted-content,230199,129639,62150,64288,55789,53641,52913,53740,55789,129639,129639,129639,129639,15206,127895,127895,56536,53582,53582,3560,53582,2609,766,49335,50174,47625,48400,47019,47633,47707,48400,49335,50174,18,15532,18,15532,12,15532,18,15532,3513,6817,127895,0,127895,0,13680,23769,53582,76057,53582,76057,3560,126079,53582,53582,13680,23769,230199,230199,209996,85513,85513,229662,133956,229780,229662,15523,0,48196,48184,0,0,0
102,2021.0,proceedings,3047,76,15,23,16,8,8,8,16,76,76,76,76,1,34,34,1,2,2,1,2,23,0,16,16,8,8,8,8,8,8,16,16,76,76,76,76,76,76,76,76,0,0,34,0,34,0,1,1,2,74,2,74,1,75,2,2,1,1,3047,3047,0,0,0,0,0,0,0,36,0,0,0,0,0,0
103,2021.0,proceedings-article,305762,287648,133329,177266,188396,169357,161792,170726,188396,287648,287648,287648,287648,23353,260865,260865,150645,20080,20080,15964,20080,174758,41,137156,137201,127543,128719,121915,121938,128692,128719,137156,137201,482,3881,482,3881,417,3881,482,3881,13123,16699,260865,0,260865,0,29058,30771,20,6391,20,6391,15964,271684,20,20,114627,116165,305762,305762,20635,55405,55405,296188,6573,296271,296188,12237,0,143797,40210,298129,5,298129
104,2021.0,proceedings-series,122,8,1,3,2,0,0,0,2,8,8,8,8,0,8,8,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,2,2,8,8,8,8,8,8,8,8,0,0,8,0,8,0,0,0,0,8,0,8,0,8,0,0,0,0,122,122,2,0,0,0,0,0,0,3,0,0,0,0,0,0
105,2021.0,reference-book,1155,659,30,48,22,17,16,17,22,659,659,659,659,44,530,530,13,2,2,1,2,48,0,22,22,17,17,16,16,17,17,22,22,28,36,28,36,28,36,28,36,22,30,530,0,530,0,13,13,2,656,2,656,1,657,2,2,13,13,1155,1155,34,0,0,854,5,858,854,88,0,4,2,44,43,44
106,2021.0,reference-entry,12487,2782,142,164,1648,1488,1457,1493,1648,2782,2782,2782,2782,145,2622,2622,67,67,67,4,67,3,23,1648,1648,1488,1493,1457,1457,1493,1493,1648,1648,46,18,46,18,7,18,46,18,78,89,2622,0,2622,0,64,65,0,0,0,0,4,2778,0,0,64,65,12487,12487,4500,0,0,11645,31,11780,11645,125,0,1980,1980,12487,0,12487
107,2021.0,report,17269,10871,1536,2227,3579,2921,2897,2922,3579,10871,10871,10871,10871,798,8985,8985,685,1428,1428,184,1428,1785,68,658,751,563,570,562,568,564,570,658,751,272,595,272,595,120,595,272,595,305,435,8985,0,8985,0,595,598,1428,9443,1428,9443,184,10687,1428,1428,595,598,17269,17269,3061,3309,3309,12192,2695,12804,12192,704,0,145,137,0,0,0
108,2021.0,report-series,936,626,380,499,174,166,144,166,174,626,626,626,626,71,548,548,181,313,313,4,313,472,0,138,138,130,130,122,122,130,130,138,138,304,317,304,317,304,317,304,317,32,43,548,0,548,0,153,156,0,0,0,0,0,0,0,0,153,156,936,936,67,40,40,342,52,344,342,73,0,32,32,936,936,936
109,2020.0,,804,109,0,0,1,0,0,0,1,109,109,109,109,10,83,83,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,83,0,83,0,10,10,0,109,0,109,0,109,0,0,10,10,804,0,0,2,2,161,52,162,161,21,0,0,0,0,0,0
110,2020.0,book,58984,20362,17655,3836,2170,1445,1398,1451,2170,20362,20362,20362,20362,4861,10027,10027,768,720,720,191,720,3415,44,1967,1967,1326,1331,1281,1281,1331,1331,1967,1967,5732,5821,5732,5821,5091,5821,5732,5821,1657,2766,10027,0,10027,0,654,655,485,16893,485,16893,151,17336,485,485,654,655,58984,58984,6305,436,436,31487,1252,33909,31487,14084,0,265,261,10762,10489,10762
111,2020.0,book-chapter,1067557,530845,282675,228241,232883,191037,181356,192068,232883,530845,530845,530845,530845,83016,385326,385326,240430,10115,10115,4653,10115,225158,53,219228,219241,179082,180087,170149,170156,180079,180087,219228,219241,18896,27675,18896,27675,18685,27675,18896,27675,22871,42866,385326,0,385326,0,2703,14814,0,0,0,0,769,381827,0,0,2733,14842,1067557,1067557,53509,22514,22514,705136,31662,709213,705136,76924,0,393751,390645,1067557,179189,1067557
112,2020.0,book-part,1834,366,0,26,92,91,91,91,92,366,366,366,366,15,264,264,109,0,0,0,0,26,0,76,76,75,75,75,75,75,75,76,76,114,128,114,128,114,128,114,128,7,8,264,0,264,0,12,13,0,0,0,0,0,366,0,0,12,13,1834,1834,0,18,18,349,5,349,349,23,0,397,397,1834,0,1834
113,2020.0,book-section,50,27,0,0,0,0,0,0,0,27,27,27,27,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,21,0,0,0,0,0,0,0,0,27,0,0,0,0,50,50,0,0,0,43,0,43,43,3,0,15,15,50,0,50
114,2020.0,book-track,10,5,0,0,1,1,1,1,1,5,5,5,5,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,10,10,0,2,2,10,2,10,10,0,0,2,2,10,8,10
115,2020.0,component,47458,10044,161,148,124,88,87,88,124,10044,10044,10044,10044,353,9619,9619,76,150,150,116,150,148,0,80,82,74,74,74,74,74,74,80,82,69,134,69,134,0,134,69,134,151,196,9619,0,9619,0,76,76,150,9894,150,9894,116,9928,150,150,76,76,47458,47458,0,62,62,28464,2,44090,28464,444,0,0,0,0,0,0
116,2020.0,dataset,83584,4710,75,99,111,109,109,110,111,4710,4710,4710,4710,318,4124,4124,60,12,12,6,12,99,0,13,13,11,12,11,12,11,12,13,13,7,30,7,30,1,30,7,30,62,106,4124,0,4124,0,16,16,0,0,0,0,6,4704,0,0,16,16,83584,83584,0,53128,53128,66948,8361,80090,66948,850,0,72,72,83584,0,83584
117,2020.0,grant,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2020.0,journal-article,4668161,4284764,3141643,2961842,3179412,2753951,2688201,2769303,3179412,4284764,4284764,4284764,4284764,2132471,3844982,3844982,2740746,3121775,3121775,2894820,3121775,1868554,64983,2068556,2073732,1769426,1783747,1724381,1727548,1780147,1783747,2068556,2073732,22095,451344,22095,451344,20321,451344,22095,451344,152197,764918,985139,99,985139,99,227029,418537,0,0,0,0,10875,25727,0,0,318476,508093,4668161,4668161,1569661,1143161,1143161,4419738,1559586,4431555,4419738,2065142,3179673,2777802,2585858,4668161,4620856,4668161
119,2020.0,journal-issue,64530,1307,386,1026,706,408,370,411,706,1307,1307,1307,1307,185,960,960,133,347,347,272,347,1026,0,704,704,406,409,368,368,409,409,704,704,1302,1302,1302,1302,1302,1302,1302,1302,142,162,641,0,641,0,130,130,0,0,0,0,0,31,0,0,130,130,64530,64530,0,4,4,16,1,30,16,1400,21509,29,20,64530,63230,64530
120,2020.0,monograph,25788,11781,1884,3153,1568,1173,1136,1177,1568,11781,11781,11781,11781,2122,4688,4688,552,174,174,84,174,2695,59,1013,1022,745,754,721,725,748,754,1013,1022,953,1691,953,1691,927,1691,953,1691,579,991,4688,0,4688,0,265,267,81,10958,81,10958,42,11002,81,81,267,269,25788,25788,2879,932,932,21912,929,22160,21912,5867,0,987,961,1093,1082,1093
121,2020.0,other,69691,18266,986,888,5462,4723,4539,4738,5462,18266,18266,18266,18266,2520,16420,16420,10247,581,581,532,581,888,0,5317,5317,4681,4696,4498,4498,4696,4696,5317,5317,1303,1801,1303,1801,1302,1801,1303,1801,797,1290,16420,0,16420,0,65,183,0,0,0,0,292,17185,0,0,65,183,69691,69691,4961,457,457,28690,465,28737,28690,2487,0,25262,24971,69691,12328,69691
122,2020.0,peer-review,79723,23610,7094,5,3065,2952,2916,2955,3065,23610,23610,23610,23610,626,18924,18924,31,7094,7094,7092,7094,5,0,9,25,7,21,7,21,7,21,9,25,2,744,2,744,2,744,2,744,181,205,18924,0,18924,0,31,31,7094,16516,7094,16516,7092,16518,7094,7094,31,31,79723,79723,0,3394,3394,32979,2754,32979,32979,660,0,0,0,0,0,0
123,2020.0,posted-content,242820,110037,64352,68919,61000,58371,57511,58480,61000,110037,110037,110037,110037,35293,108254,108254,56696,57852,57852,1607,57852,6048,915,56298,57516,54047,55235,53274,54310,54140,55235,56298,57516,12,14712,12,14712,7,14712,12,14712,6207,19133,108254,0,108254,0,5550,17100,57852,52185,57852,52185,1607,108430,57852,57852,5551,17101,242820,242820,204562,85247,85247,242461,149944,242475,242461,40609,0,57524,57505,0,0,0
124,2020.0,proceedings,3821,108,35,41,34,31,30,32,34,108,108,108,108,9,69,69,7,5,5,0,5,41,0,34,34,31,32,30,30,32,32,34,34,108,108,108,108,108,108,108,108,5,7,69,0,69,0,7,7,5,103,5,103,0,108,5,5,7,7,3821,3821,0,0,0,0,0,0,0,122,0,0,0,0,0,0
125,2020.0,proceedings-article,399017,375867,176360,249876,274188,241202,231282,243109,274188,375867,375867,375867,375867,98923,346800,346800,219190,21139,21139,15154,21139,247261,98,197508,197663,177112,178722,169358,169427,178643,178722,197508,197663,940,5210,940,5210,895,5210,940,5210,27917,59629,346800,0,346800,0,46311,48919,10,8977,10,8977,15154,360713,10,10,168923,171197,399017,399017,23614,78376,78376,383717,6103,383797,383717,78334,0,199949,55540,389561,0,389561
126,2020.0,proceedings-series,163,13,1,3,4,5,5,5,4,13,13,13,13,1,8,8,0,0,0,0,0,3,0,4,4,5,5,5,5,5,5,4,4,13,13,13,13,13,13,13,13,0,0,8,0,8,0,0,0,0,13,0,13,0,13,0,0,0,0,163,163,1,0,0,0,0,0,0,6,0,0,0,0,0,0
127,2020.0,reference-book,2700,1496,247,306,157,115,111,117,157,1496,1496,1496,1496,464,1378,1378,31,21,21,18,21,305,0,155,155,113,115,109,109,115,115,155,155,311,347,311,347,311,347,311,347,259,343,1378,0,1378,0,31,31,21,1472,21,1472,18,1475,21,21,31,31,2700,2700,18,2,2,2073,4,2080,2073,456,0,0,0,34,33,34
128,2020.0,reference-entry,131465,4866,299,331,3169,2849,2784,2853,3169,4866,4866,4866,4866,730,4662,4662,190,100,100,4,100,13,30,3155,3155,2837,2841,2772,2772,2841,2841,3155,3155,56,95,56,95,55,95,56,95,263,393,4662,0,4662,0,165,165,0,0,0,0,4,4862,0,0,165,165,131465,131465,6407,91,91,25597,65,127929,25597,1841,0,104876,104876,131465,0,131465
129,2020.0,report,16850,12851,2141,3165,5495,4488,4446,4491,5495,12851,12851,12851,12851,2737,10761,10761,942,1855,1855,325,1855,2958,10,1104,1225,991,1011,983,1000,992,1011,1104,1225,346,776,346,776,153,776,346,776,604,1384,10761,0,10761,0,799,806,1855,10996,1855,10996,325,12526,1855,1855,801,807,16850,16850,1371,4886,4886,14756,2837,15545,14756,2936,0,232,216,0,0,0
130,2020.0,report-series,1175,573,350,510,218,209,165,209,218,573,573,573,573,243,530,530,79,305,305,18,305,508,0,176,178,167,169,149,149,167,169,176,178,401,416,401,416,401,416,401,416,97,174,530,0,530,0,43,49,0,0,0,0,0,0,0,0,43,49,1175,1175,21,52,52,199,59,206,199,307,0,47,47,1175,1175,1175
131,2019.0,,908,89,2,2,7,5,4,5,7,89,89,89,89,6,62,62,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,3,5,62,0,62,0,2,2,0,89,0,89,0,89,0,0,2,2,908,0,0,9,9,134,61,134,134,43,0,0,0,0,0,0
132,2019.0,book,52715,16756,14044,3498,2210,1548,1504,1550,2210,16756,16756,16756,16756,6246,9202,9202,729,812,812,276,812,3299,59,2054,2054,1453,1455,1417,1417,1455,1455,2054,2054,5591,5380,5591,5380,4883,5380,5591,5380,1629,3528,9202,0,9202,0,646,646,651,13794,651,13794,246,14300,651,651,646,646,52715,52715,3900,338,338,29150,581,32329,29150,20003,0,228,224,9122,8978,9122
133,2019.0,book-chapter,991905,516533,260947,220130,222451,182015,174213,182953,222451,516533,516533,516533,516533,113332,389745,389745,230852,11287,11287,5072,11287,219672,10,211646,211678,172812,173728,165551,165575,173704,173728,211646,211678,33243,42543,33243,42543,33059,42543,33243,42543,25313,60367,389745,0,389745,0,2214,14565,0,0,0,0,789,379455,0,0,2253,14604,991905,991905,44001,17534,17534,649272,16228,654753,649272,111893,0,361668,357771,991905,175142,991905
134,2019.0,book-part,1284,285,0,34,60,58,58,58,60,285,285,285,285,18,210,210,57,0,0,0,0,34,0,23,23,23,23,23,23,23,23,23,23,38,72,38,72,38,72,38,72,9,10,210,0,210,0,8,10,0,0,0,0,0,285,0,0,8,10,1284,1284,0,39,39,356,13,357,356,31,0,200,200,1284,0,1284
135,2019.0,book-section,391,225,1,1,2,1,1,1,2,225,225,225,225,11,151,151,18,0,0,0,0,1,0,2,2,1,1,1,1,1,1,2,2,9,0,9,0,0,0,9,0,8,9,151,0,151,0,1,2,0,0,0,0,0,225,0,0,1,2,391,391,0,0,0,334,0,345,334,12,0,67,67,391,0,391
136,2019.0,book-track,22,20,0,0,16,16,16,16,16,20,20,20,20,0,18,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,20,0,0,0,0,22,22,0,16,16,22,17,22,22,0,0,16,16,22,0,22
137,2019.0,component,53573,9715,593,582,511,443,437,445,511,9715,9715,9715,9715,574,8863,8863,429,576,576,537,576,582,0,446,446,430,432,424,424,432,432,446,446,147,474,147,474,0,474,147,474,458,473,8863,0,8863,0,429,429,576,9139,576,9139,537,9178,576,576,429,429,53573,53573,0,85,85,23827,10,53443,23827,460,0,0,0,0,0,0
138,2019.0,dataset,50575,5693,159,136,279,273,270,273,279,5693,5693,5693,5693,270,4984,4984,32,4,4,3,4,136,0,9,12,6,9,6,9,6,9,9,12,60,58,60,58,4,58,60,58,57,82,4984,0,4984,0,12,12,0,0,0,0,3,5690,0,0,12,12,50575,50575,0,14193,14193,29813,8622,46010,29813,892,0,34,34,50575,0,50575
139,2019.0,grant,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2019.0,journal-article,4267779,3864941,2887399,2666047,2812840,2432331,2377247,2446207,2812840,3864941,3864941,3864941,3864941,2227072,3450670,3450670,2388218,2866922,2866922,2659966,2866922,1853591,57294,1817443,1823198,1552791,1566402,1515035,1518697,1562360,1566402,1817443,1823198,18633,386115,18633,386115,16643,386115,18633,386115,131748,872873,863823,99,863823,99,213836,376469,0,0,0,0,7530,19838,0,0,284747,445715,4267779,4267779,1142521,1024385,1024385,3986369,1222492,4022770,3986369,2185118,2908816,2435923,2270585,4267779,4229943,4267779
141,2019.0,journal-issue,62217,1374,448,975,797,413,381,413,797,1374,1374,1374,1374,306,845,845,112,392,392,318,392,975,0,797,797,413,413,381,381,413,413,797,797,1350,1350,1350,1350,1350,1350,1350,1350,203,259,532,0,532,0,112,112,0,0,0,0,1,19,0,0,112,112,62217,62217,0,1,1,63,1,63,63,2549,23275,18,6,62217,61349,62217
142,2019.0,monograph,23248,9284,1606,1670,1431,1006,951,1008,1431,9284,9284,9284,9284,2821,4223,4223,525,95,95,62,95,1506,44,888,890,637,637,608,608,637,637,888,890,1112,1317,1112,1317,1075,1317,1112,1317,645,1313,4223,0,4223,0,314,316,58,8580,58,8580,31,8613,58,58,314,316,23248,23248,1800,894,894,18804,505,18915,18804,8366,0,1144,1126,1472,1460,1472
