,published_year,type,field,num_dois,num_objects,objects_with_abstract,objects_with_affiliations,objects_with_affiliations_countrycode,objects_with_affiliations_grid,objects_with_affiliations_ror,objects_with_affiliations_sourceid,objects_with_affiliations_string,objects_with_authors,objects_with_authors_orcid,objects_with_authors_sequence,objects_with_authors_sourceid,objects_with_authors_string,objects_with_citations,objects_with_fields,objects_with_fields_mag,objects_with_references,objects_with_venue,objects_with_venue_issn,objects_with_venue_sourceid,objects_with_venue_string
230,2022.0,BookChapter,Computer science,12650,12663,6459,5472,4133,3747,3810,4175,5472,11050,3440,11063,11063,11050,57,12663,12663,3392,764,764,764,764
231,2022.0,BookChapter,Economics,795,799,394,243,185,165,174,185,243,586,91,588,588,586,3,799,799,113,5,5,5,5
232,2022.0,BookChapter,Engineering,915,915,436,317,221,195,199,224,317,736,212,745,745,736,7,915,915,238,0,0,0,0
233,2022.0,BookChapter,Environmental science,2485,2485,1421,1399,1149,1090,1109,1156,1399,2344,1017,2347,2347,2344,17,2485,2485,897,19,19,19,19
234,2022.0,BookChapter,Geography,1897,1908,822,669,531,508,518,533,669,1568,384,1575,1575,1568,16,1908,1908,327,15,15,15,15
235,2022.0,BookChapter,Geology,1847,1847,493,500,403,370,376,404,500,906,405,907,907,906,27,1847,1847,327,3,3,3,3
236,2022.0,BookChapter,History,2154,2171,373,196,152,146,149,154,196,1053,72,1056,1056,1053,2,2171,2171,58,15,15,15,15
237,2022.0,BookChapter,Materials science,4763,4766,2691,2203,1829,1720,1748,1837,2203,4416,1972,4416,4416,4416,53,4766,4766,1553,8,8,8,8
238,2022.0,BookChapter,Mathematics,1750,1750,308,196,167,164,164,168,196,661,167,661,661,661,4,1750,1750,154,23,23,23,23
239,2022.0,BookChapter,Medicine,9329,9330,3808,3188,2612,2444,2472,2623,3188,8102,2439,8107,8107,8102,31,9330,9330,2467,55,55,55,55
240,2022.0,BookChapter,Philosophy,2256,2262,414,101,82,77,76,82,101,1218,47,1219,1219,1218,0,2262,2262,40,0,0,0,0
241,2022.0,BookChapter,Physics,957,957,336,245,189,183,184,191,245,680,174,681,681,680,5,957,957,177,1,1,1,1
242,2022.0,BookChapter,Political science,7057,7090,2365,1630,1332,1278,1290,1334,1630,4990,681,5016,5016,4990,21,7090,7090,717,8,8,8,8
243,2022.0,BookChapter,Psychology,4616,4630,1850,1459,1223,1164,1178,1225,1459,3901,872,3908,3908,3901,28,4630,4630,779,62,62,62,62
244,2022.0,BookChapter,Sociology,2578,2605,841,737,644,620,627,644,737,2132,393,2132,2132,2132,10,2605,2605,495,2,2,2,2
245,2022.0,Conference,,191,191,31,69,55,52,52,56,69,183,16,183,183,183,0,0,0,0,12,12,12,12
246,2022.0,Conference,Art,18,21,3,4,3,3,3,3,4,21,1,21,21,21,0,21,21,0,0,0,0,0
247,2022.0,Conference,Biology,121,121,85,48,35,32,32,35,48,121,10,121,121,121,0,121,121,0,58,58,58,58
248,2022.0,Conference,Business,570,573,131,35,29,29,29,29,35,570,10,570,570,570,3,573,573,14,8,8,8,8
249,2022.0,Conference,Chemistry,142,142,58,57,47,45,45,47,57,142,34,142,142,142,0,142,142,0,35,35,35,35
250,2022.0,Conference,Computer science,3906,3956,1032,2492,2157,2033,2078,2170,2492,3929,1192,3929,3929,3929,106,3956,3956,510,176,176,176,176
251,2022.0,Conference,Economics,17,17,3,1,1,1,1,1,1,17,1,17,17,17,1,17,17,1,0,0,0,0
252,2022.0,Conference,Engineering,58,58,6,43,28,25,26,28,43,54,9,54,54,54,0,58,58,1,1,1,1,1
253,2022.0,Conference,Environmental science,203,204,71,107,90,85,85,91,107,203,45,203,203,203,1,204,204,4,36,36,36,36
254,2022.0,Conference,Geography,150,150,32,9,9,8,8,9,9,147,7,147,147,147,0,150,150,4,2,2,2,2
255,2022.0,Conference,Geology,93,93,51,70,53,46,46,53,70,91,10,91,91,91,0,93,93,0,3,3,3,3
256,2022.0,Conference,History,9,9,5,3,3,3,3,3,3,9,1,9,9,9,1,9,9,2,0,0,0,0
257,2022.0,Conference,Materials science,1127,1131,393,896,769,719,732,774,896,1129,462,1129,1129,1129,0,1131,1131,1,195,195,195,195
258,2022.0,Conference,Mathematics,127,131,80,93,83,79,81,83,93,131,71,131,131,131,11,131,131,45,37,37,37,37
259,2022.0,Conference,Medicine,504,506,345,329,291,285,287,291,329,505,15,505,505,505,1,506,506,6,38,38,38,38
260,2022.0,Conference,Philosophy,9,10,2,1,0,0,0,0,1,8,0,8,8,8,0,10,10,0,0,0,0,0
261,2022.0,Conference,Physics,465,465,101,354,320,292,297,322,354,461,206,461,461,461,1,465,465,1,9,9,9,9
262,2022.0,Conference,Political science,181,183,30,10,9,9,9,9,10,180,3,180,180,180,1,183,183,2,1,1,1,1
263,2022.0,Conference,Psychology,290,290,67,31,25,24,24,25,31,290,5,290,290,290,2,290,290,5,4,4,4,4
264,2022.0,Conference,Sociology,109,110,18,3,3,3,3,3,3,107,0,107,107,107,0,110,110,1,0,0,0,0
265,2022.0,Dataset,,445,445,139,4,1,1,1,1,4,42,5,45,45,42,0,0,0,0,0,0,0,0
266,2022.0,Dataset,Art,43,43,1,1,0,0,0,0,1,3,1,3,3,3,0,43,43,0,0,0,0,0
267,2022.0,Dataset,Biology,64,64,7,40,29,28,29,29,40,46,30,46,46,46,0,64,64,0,0,0,0,0
268,2022.0,Dataset,Business,75,75,0,0,0,0,0,0,0,47,5,47,47,47,0,75,75,0,0,0,0,0
269,2022.0,Dataset,Chemistry,37,37,5,28,21,20,20,21,28,33,20,33,33,33,0,37,37,0,0,0,0,0
270,2022.0,Dataset,Computer science,155,156,9,27,22,21,21,22,27,68,16,68,68,68,0,156,156,0,0,0,0,0
271,2022.0,Dataset,Economics,19,19,0,0,0,0,0,0,0,16,0,16,16,16,0,19,19,0,0,0,0,0
272,2022.0,Dataset,Engineering,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
273,2022.0,Dataset,Environmental science,33,33,1,11,11,11,11,11,11,18,12,18,18,18,0,33,33,0,0,0,0,0
274,2022.0,Dataset,Geography,149,149,2,10,8,8,8,8,10,27,9,27,27,27,0,149,149,0,0,0,0,0
275,2022.0,Dataset,Geology,24,24,0,1,1,1,1,1,1,12,2,12,12,12,0,24,24,0,0,0,0,0
276,2022.0,Dataset,History,54,54,0,0,0,0,0,0,0,1,0,1,1,1,0,54,54,0,0,0,0,0
277,2022.0,Dataset,Materials science,45,45,3,1,1,1,1,1,1,5,3,5,5,5,0,45,45,0,0,0,0,0
278,2022.0,Dataset,Mathematics,6,6,0,0,0,0,0,0,0,2,0,2,2,2,0,6,6,0,0,0,0,0
279,2022.0,Dataset,Medicine,435,435,53,114,94,92,92,94,114,218,95,218,218,218,0,435,435,0,0,0,0,0
280,2022.0,Dataset,Philosophy,23,23,0,0,0,0,0,0,0,2,0,2,2,2,0,23,23,0,0,0,0,0
281,2022.0,Dataset,Physics,57,57,0,1,1,1,1,1,1,1,0,1,1,1,0,57,57,0,0,0,0,0
282,2022.0,Dataset,Political science,101,102,4,2,1,0,0,1,2,23,2,23,23,23,0,102,102,0,0,0,0,0
283,2022.0,Dataset,Psychology,120,121,6,28,22,21,21,22,28,95,29,95,95,95,0,121,121,0,0,0,0,0
284,2022.0,Dataset,Sociology,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,0,0,0
285,2022.0,Journal,,5695,5825,2931,2298,1611,1488,1519,1624,2298,4421,1621,4430,4430,4421,9,0,0,114,3012,3012,3012,3012
286,2022.0,Journal,Art,2703,2793,1385,1149,781,703,731,790,1149,2646,719,2648,2648,2646,4,2793,2793,26,1454,1454,1454,1454
287,2022.0,Journal,Biology,22401,26087,22501,22343,20118,19513,19718,20171,22343,25438,18867,25444,25444,25438,604,26087,26087,3909,22798,22798,22798,22798
288,2022.0,Journal,Business,12666,13056,9472,8391,6999,6661,6766,7038,8391,12222,6003,12229,12229,12222,359,13056,13056,1627,7633,7633,7633,7633
289,2022.0,Journal,Chemistry,33338,36663,32029,31347,29032,28297,28560,29139,31347,35904,27105,35912,35912,35904,2704,36663,36663,10259,33024,33024,33024,33024
290,2022.0,Journal,Computer science,38833,40305,31522,30105,26796,25851,26119,26929,30105,37885,22951,37892,37892,37885,1951,40305,40305,8857,30642,30642,30642,30642
291,2022.0,Journal,Economics,3407,3489,2518,2746,2470,2380,2425,2474,2746,3388,1883,3388,3388,3388,135,3489,3489,599,2671,2671,2671,2671
292,2022.0,Journal,Engineering,1602,1617,708,759,650,607,612,658,759,988,555,994,994,988,36,1617,1617,152,1491,1491,1491,1491
293,2022.0,Journal,Environmental science,14089,14694,12699,12331,11251,10856,10989,11308,12331,14368,10183,14372,14372,14368,1057,14694,14694,4018,12347,12347,12347,12347
294,2022.0,Journal,Geography,4839,5027,3849,3542,2974,2852,2895,3015,3542,4819,2833,4820,4820,4819,90,5027,5027,530,3372,3372,3372,3372
295,2022.0,Journal,Geology,4730,4769,3887,4052,3747,3624,3654,3769,4052,4585,3398,4585,4585,4585,209,4769,4769,1312,4166,4166,4166,4166
296,2022.0,Journal,History,1296,1341,572,678,554,528,534,558,678,1121,304,1121,1121,1121,9,1341,1341,34,986,986,986,986
297,2022.0,Journal,Materials science,45916,47464,40919,41489,38824,37866,38206,38974,41489,46910,36522,46915,46915,46910,4098,47464,47464,15768,42650,42650,42650,42650
298,2022.0,Journal,Mathematics,8214,8274,6588,6523,5965,5797,5880,5979,6523,7892,5271,7893,7893,7892,586,8274,8274,3179,7060,7060,7060,7060
299,2022.0,Journal,Medicine,74092,89137,64321,68499,57810,55889,56444,57959,68499,84384,47959,84450,84450,84384,811,89137,89137,5677,76127,76127,76127,76127
300,2022.0,Journal,Philosophy,1547,1585,796,696,463,428,442,466,696,1390,413,1394,1394,1390,0,1585,1585,10,881,881,881,881
301,2022.0,Journal,Physics,7009,7151,5517,5184,4673,4527,4591,4692,5184,6853,4798,6854,6854,6853,200,7151,7151,1488,5645,5645,5645,5645
302,2022.0,Journal,Political science,8911,9214,4736,4346,3307,3082,3139,3328,4346,7368,2803,7394,7394,7368,89,9214,9214,327,4580,4580,4580,4580
303,2022.0,Journal,Psychology,16843,18510,13768,13849,12176,11739,11867,12209,13849,17591,11177,17597,17597,17591,422,18510,18510,2318,13882,13882,13882,13882
304,2022.0,Journal,Sociology,4472,4634,2827,3070,2536,2403,2435,2547,3070,4468,2259,4472,4472,4468,51,4634,4634,279,2975,2975,2975,2975
305,2022.0,Repository,,326,327,265,163,143,141,143,143,163,321,170,321,321,321,0,0,0,0,42,42,42,42
306,2022.0,Repository,Art,39,40,28,8,6,5,6,6,8,39,18,39,39,39,0,40,40,0,3,3,3,3
307,2022.0,Repository,Biology,1685,1691,1594,1538,1400,1368,1380,1401,1538,1684,1195,1684,1684,1684,0,1691,1691,0,74,74,74,74
308,2022.0,Repository,Business,573,591,543,142,122,118,118,122,142,587,185,587,587,587,3,591,591,7,32,32,32,32
309,2022.0,Repository,Chemistry,972,977,940,899,808,779,786,809,899,976,718,976,976,976,0,977,977,1,24,24,24,24
310,2022.0,Repository,Computer science,1678,1691,1508,1063,944,913,921,947,1063,1687,1024,1687,1687,1687,9,1691,1691,33,73,73,73,73
311,2022.0,Repository,Economics,87,95,86,40,38,37,38,38,40,94,56,94,94,94,0,95,95,4,10,10,10,10
312,2022.0,Repository,Engineering,4,4,1,0,0,0,0,0,0,4,1,4,4,4,0,4,4,0,1,1,1,1
313,2022.0,Repository,Environmental science,730,731,556,594,530,512,514,531,594,728,554,728,728,728,0,731,731,1,14,14,14,14
314,2022.0,Repository,Geography,365,367,327,262,225,219,221,226,262,366,206,366,366,366,0,367,367,0,17,17,17,17
315,2022.0,Repository,Geology,315,315,210,194,180,172,172,181,194,315,246,315,315,315,0,315,315,1,3,3,3,3
316,2022.0,Repository,History,14,14,6,3,2,2,2,2,3,10,3,10,10,10,0,14,14,0,7,7,7,7
317,2022.0,Repository,Materials science,483,486,463,407,373,359,361,373,407,486,309,486,486,486,0,486,486,1,7,7,7,7
318,2022.0,Repository,Mathematics,120,126,107,83,59,55,57,59,83,126,75,126,126,126,3,126,126,6,6,6,6,6
319,2022.0,Repository,Medicine,4107,4130,2780,3564,2928,2846,2871,2933,3564,4090,2058,4092,4092,4090,0,4130,4130,0,1344,1344,1344,1344
320,2022.0,Repository,Philosophy,28,28,19,5,5,5,5,5,5,28,5,28,28,28,0,28,28,0,3,3,3,3
321,2022.0,Repository,Physics,276,280,212,178,160,159,159,160,178,276,180,276,276,276,1,280,280,1,10,10,10,10
322,2022.0,Repository,Political science,451,462,383,111,83,76,78,84,111,449,144,449,449,449,0,462,462,4,66,66,66,66
323,2022.0,Repository,Psychology,826,829,756,356,312,302,304,312,356,828,511,828,828,828,0,829,829,2,50,50,50,50
324,2022.0,Repository,Sociology,98,100,82,12,10,9,9,10,12,100,55,100,100,100,0,100,100,0,8,8,8,8
325,2022.0,Thesis,,115,115,27,3,2,2,2,2,3,115,1,115,115,115,0,0,0,0,0,0,0,0
326,2022.0,Thesis,Art,89,90,32,0,0,0,0,0,0,90,10,90,90,90,1,90,90,1,0,0,0,0
327,2022.0,Thesis,Biology,99,99,30,13,10,10,10,10,13,99,2,99,99,99,0,99,99,0,0,0,0,0
328,2022.0,Thesis,Business,110,111,38,3,0,0,0,0,3,111,0,111,111,111,0,111,111,1,0,0,0,0
329,2022.0,Thesis,Chemistry,115,116,37,3,2,2,2,2,3,116,3,116,116,116,0,116,116,0,0,0,0,0
330,2022.0,Thesis,Computer science,264,267,140,59,58,58,58,58,59,267,6,267,267,267,0,267,267,3,0,0,0,0
331,2022.0,Thesis,Economics,14,14,7,1,0,0,0,0,1,14,2,14,14,14,0,14,14,0,0,0,0,0
332,2022.0,Thesis,Engineering,13,13,10,0,0,0,0,0,0,13,1,13,13,13,0,13,13,0,0,0,0,0
333,2022.0,Thesis,Environmental science,40,40,23,2,1,1,1,1,2,40,0,40,40,40,0,40,40,0,0,0,0,0
334,2022.0,Thesis,Geography,66,66,24,5,5,5,5,5,5,66,0,66,66,66,0,66,66,0,0,0,0,0
335,2022.0,Thesis,Geology,21,21,16,0,0,0,0,0,0,21,2,21,21,21,0,21,21,0,0,0,0,0
336,2022.0,Thesis,History,8,8,5,0,0,0,0,0,0,8,0,8,8,8,0,8,8,0,0,0,0,0
337,2022.0,Thesis,Materials science,83,83,41,3,3,3,3,3,3,83,1,83,83,83,0,83,83,0,0,0,0,0
338,2022.0,Thesis,Mathematics,8,8,4,0,0,0,0,0,0,8,0,8,8,8,0,8,8,0,0,0,0,0
339,2022.0,Thesis,Medicine,218,218,36,21,4,4,4,4,21,218,8,218,218,218,0,218,218,0,0,0,0,0
340,2022.0,Thesis,Philosophy,18,18,7,0,0,0,0,0,0,18,2,18,18,18,1,18,18,0,0,0,0,0
341,2022.0,Thesis,Physics,67,67,18,1,1,1,1,1,1,67,1,67,67,67,0,67,67,0,0,0,0,0
342,2022.0,Thesis,Political science,100,100,23,2,1,1,1,1,2,100,3,100,100,100,0,100,100,0,0,0,0,0
343,2022.0,Thesis,Psychology,138,139,48,11,7,7,7,7,11,139,4,139,139,139,0,139,139,1,0,0,0,0
344,2022.0,Thesis,Sociology,36,37,14,4,4,4,4,4,4,37,2,37,37,37,0,37,37,0,0,0,0,0
345,2021.0,,,121238,263517,75387,58798,17422,16012,16832,17558,58798,240880,20095,241893,241893,240880,1426,0,0,7794,248,248,248,248
346,2021.0,,Art,66700,131189,46087,35482,22416,20851,21861,22513,35482,129691,15462,129804,129804,129691,1510,131189,131189,12420,55,55,55,55
347,2021.0,,Biology,66237,81265,37971,36134,27358,26307,26823,27427,36134,78723,39507,78725,78725,78723,8680,81265,81265,28533,77,77,77,77
348,2021.0,,Business,131513,193402,106930,90748,48255,44951,46676,48807,90748,189602,42824,191032,191032,189602,9772,193402,193402,46966,32,32,32,32
349,2021.0,,Chemistry,78594,99649,40617,40103,30192,29061,29603,30269,40103,96294,44881,96414,96414,96294,10553,99649,99649,32649,53,53,53,53
350,2021.0,,Computer science,252450,353936,183246,162330,116921,107397,110421,117506,162330,341839,122429,342245,342245,341839,29158,353936,353936,133848,180,180,180,180
351,2021.0,,Economics,20431,28585,11615,10891,7182,6749,6990,7208,10891,26646,7127,27749,27749,26646,1701,28585,28585,7733,9,9,9,9
352,2021.0,,Engineering,14339,23808,6414,7203,4498,4149,4279,4524,7203,23177,5198,23265,23265,23177,876,23808,23808,4404,43,43,43,43
353,2021.0,,Environmental science,62242,76407,32377,32885,23955,22667,23190,24058,32885,75421,34444,75559,75559,75421,6817,76407,76407,28450,11,11,11,11
354,2021.0,,Geography,54963,82386,38928,33390,21421,20308,20954,21554,33390,81156,25836,81416,81416,81156,4309,82386,82386,18300,28,28,28,28
355,2021.0,,Geology,30821,38422,12412,12793,9722,9217,9392,9743,12793,37954,18256,37970,37970,37954,2462,38422,38422,11057,32,32,32,32
356,2021.0,,History,21492,34901,14053,11883,7784,7457,7608,7805,11883,34650,4989,34655,34655,34650,744,34901,34901,5990,29,29,29,29
357,2021.0,,Materials science,126307,149790,66056,73329,60397,57484,58416,60511,73329,145675,78005,146591,146591,145675,20623,149790,149790,70318,22,22,22,22
358,2021.0,,Mathematics,33088,45322,25195,21212,14448,13798,14126,14498,21212,44599,15868,44611,44611,44599,4514,45322,45322,17293,14,14,14,14
359,2021.0,,Medicine,258281,337513,158798,158594,105404,101109,103327,105702,158594,331031,149263,331367,331367,331031,22959,337513,337513,104247,444,444,444,444
360,2021.0,,Philosophy,32343,51930,20497,19809,11561,10677,11268,11608,19809,51692,7580,51701,51701,51692,934,51930,51930,7028,14,14,14,14
361,2021.0,,Physics,37798,53221,24077,22674,15472,14709,15181,15537,22674,52884,21967,52901,52901,52884,3926,53221,53221,14400,8,8,8,8
362,2021.0,,Political science,158576,275543,124852,103508,59573,55462,57793,60141,103508,270615,51551,271674,271674,270615,8341,275543,275543,43724,83,83,83,83
363,2021.0,,Psychology,154863,235654,127937,113617,58042,54254,57004,58435,113617,234045,61363,234272,234272,234045,10191,235654,235654,51132,48,48,48,48
364,2021.0,,Sociology,70913,111306,57969,50247,32497,30668,31831,32619,50247,110688,29231,110721,110721,110688,4302,111306,111306,26473,48,48,48,48
365,2021.0,Book,,1967,2465,444,123,71,62,65,71,123,2109,367,2146,2146,2109,28,0,0,8,0,0,0,0
366,2021.0,Book,Art,5469,9924,1964,703,329,302,322,330,703,8927,737,8999,8999,8927,579,9924,9924,96,1,1,1,1
367,2021.0,Book,Biology,391,632,107,52,23,23,23,24,52,491,144,492,492,491,57,632,632,23,6,6,6,6
368,2021.0,Book,Business,1766,3348,701,329,219,208,210,219,329,2865,646,3003,3003,2865,272,3348,3348,86,4,4,4,4
369,2021.0,Book,Chemistry,291,470,60,39,23,22,22,23,39,363,100,365,365,363,51,470,470,12,4,4,4,4
370,2021.0,Book,Computer science,2530,5254,1076,623,452,435,441,453,623,4684,1205,4724,4724,4684,585,5254,5254,179,79,79,79,79
371,2021.0,Book,Economics,402,891,176,82,56,56,56,56,82,819,161,853,853,819,107,891,891,24,0,0,0,0
372,2021.0,Book,Engineering,422,917,195,75,49,47,48,49,75,815,215,827,827,815,85,917,917,14,0,0,0,0
373,2021.0,Book,Environmental science,494,916,151,70,54,53,54,54,70,743,215,762,762,743,93,916,916,29,0,0,0,0
374,2021.0,Book,Geography,1383,2335,464,168,105,99,102,106,168,1947,453,2041,2041,1947,227,2335,2335,50,0,0,0,0
375,2021.0,Book,Geology,136,337,48,30,22,20,21,22,30,310,53,314,314,310,30,337,337,16,3,3,3,3
376,2021.0,Book,History,1188,3059,741,294,210,205,206,210,294,2821,236,2825,2825,2821,391,3059,3059,123,1,1,1,1
377,2021.0,Book,Materials science,560,965,163,118,78,73,74,78,118,789,254,789,789,789,122,965,965,21,4,4,4,4
378,2021.0,Book,Mathematics,272,566,94,102,71,70,70,71,102,537,147,538,538,537,126,566,566,31,4,4,4,4
379,2021.0,Book,Medicine,1693,2663,421,169,108,103,107,108,169,2139,487,2179,2179,2139,177,2663,2663,51,17,17,17,17
380,2021.0,Book,Philosophy,1927,3142,521,253,167,158,163,167,253,2925,320,2931,2931,2925,248,3142,3142,92,0,0,0,0
381,2021.0,Book,Physics,448,962,165,136,89,84,88,89,136,915,190,916,916,915,99,962,962,24,2,2,2,2
382,2021.0,Book,Political science,7347,12112,2889,1189,816,771,797,818,1189,10921,1986,11177,11177,10921,1109,12112,12112,304,5,5,5,5
383,2021.0,Book,Psychology,1871,3758,790,290,208,201,205,208,290,3543,698,3563,3563,3543,365,3758,3758,97,1,1,1,1
384,2021.0,Book,Sociology,2287,4223,1061,424,313,304,308,315,424,3971,991,3978,3978,3971,463,4223,4223,150,4,4,4,4
385,2021.0,BookChapter,,42499,42830,2671,1760,1338,1246,1287,1342,1760,22579,2133,23061,23061,22579,40,0,0,277,40,40,40,40
386,2021.0,BookChapter,Art,67058,68340,2817,2687,1690,1612,1648,1695,2687,43206,2466,43586,43586,43206,216,68340,68340,1529,18,18,18,18
387,2021.0,BookChapter,Biology,8253,8317,1889,1876,1667,1628,1635,1674,1876,7505,3369,7512,7512,7505,402,8317,8317,2257,31,31,31,31
388,2021.0,BookChapter,Business,21065,21352,3395,4391,3562,3357,3443,3571,4391,18851,4856,19091,19091,18851,793,21352,21352,4361,9,9,9,9
389,2021.0,BookChapter,Chemistry,7638,7693,2017,2215,1991,1919,1948,2007,2215,7133,3615,7136,7136,7133,495,7693,7693,2435,53,53,53,53
390,2021.0,BookChapter,Computer science,37068,37418,5629,9606,8154,7540,7660,8205,9606,30893,9368,31071,31071,30893,1161,37418,37418,5867,1919,1919,1919,1919
391,2021.0,BookChapter,Economics,5346,5402,568,475,399,379,389,403,475,4431,727,4481,4481,4431,123,5402,5402,635,2,2,2,2
392,2021.0,BookChapter,Engineering,3349,3386,335,409,302,284,289,311,409,3035,576,3057,3057,3035,66,3386,3386,404,6,6,6,6
393,2021.0,BookChapter,Environmental science,7395,7475,2058,2240,1971,1866,1896,1984,2240,6890,2910,6917,6917,6890,560,7475,7475,2183,8,8,8,8
394,2021.0,BookChapter,Geography,13387,13677,1347,1306,1044,995,1011,1059,1306,11076,2375,11150,11150,11076,289,13677,13677,1299,2,2,2,2
395,2021.0,BookChapter,Geology,6080,6113,390,588,490,462,471,498,588,3004,716,3008,3008,3004,120,6113,6113,476,25,25,25,25
396,2021.0,BookChapter,History,17957,18162,1056,661,520,507,513,521,661,11678,703,11716,11716,11678,159,18162,18162,739,0,0,0,0
397,2021.0,BookChapter,Materials science,11902,11977,3321,3576,3191,3042,3085,3206,3576,11154,4880,11159,11159,11154,739,11977,11977,3645,20,20,20,20
398,2021.0,BookChapter,Mathematics,9339,9392,309,756,636,615,619,638,756,3703,782,3716,3716,3703,52,9392,9392,310,93,93,93,93
399,2021.0,BookChapter,Medicine,34423,34627,5393,4880,4198,4049,4102,4207,4880,29905,8689,30001,30001,29905,621,34627,34627,5411,143,143,143,143
400,2021.0,BookChapter,Philosophy,21809,22152,867,734,521,492,506,522,734,16216,967,16248,16248,16216,139,22152,22152,674,2,2,2,2
401,2021.0,BookChapter,Physics,6950,7001,508,879,733,701,710,737,879,4741,1070,4749,4749,4741,61,7001,7001,373,25,25,25,25
402,2021.0,BookChapter,Political science,57233,58481,5062,3698,2794,2649,2726,2811,3698,47599,5742,47965,47965,47599,812,58481,58481,3990,9,9,9,9
403,2021.0,BookChapter,Psychology,31037,31523,2965,3953,3446,3316,3355,3448,3953,27649,5994,27784,27784,27649,793,31523,31523,4433,24,24,24,24
404,2021.0,BookChapter,Sociology,20157,20681,2104,2287,1942,1883,1904,1950,2287,18710,3583,18724,18724,18710,543,20681,20681,3173,0,0,0,0
405,2021.0,Conference,,1181,1409,545,701,483,444,459,484,701,1361,193,1361,1361,1361,14,0,0,138,20,20,20,20
406,2021.0,Conference,Art,614,798,256,352,188,171,176,189,352,784,84,785,785,784,24,798,798,78,0,0,0,0
407,2021.0,Conference,Biology,634,721,323,475,394,368,380,394,475,711,125,711,711,711,19,721,721,89,56,56,56,56
408,2021.0,Conference,Business,5064,5491,2920,3412,3072,2883,2967,3107,3412,5406,1511,5406,5406,5406,243,5491,5491,1810,22,22,22,22
409,2021.0,Conference,Chemistry,1209,1329,723,900,720,670,682,728,900,1318,237,1319,1319,1318,26,1329,1329,209,124,124,124,124
410,2021.0,Conference,Computer science,169625,185115,135015,150465,149764,142838,145976,150230,150465,179438,93146,179446,179446,179438,26956,185115,185115,102990,125,125,125,125
411,2021.0,Conference,Economics,429,473,218,261,247,232,240,250,261,467,108,467,467,467,18,473,473,137,5,5,5,5
412,2021.0,Conference,Engineering,990,1021,482,581,473,444,457,483,581,894,187,894,894,894,24,1021,1021,196,8,8,8,8
413,2021.0,Conference,Environmental science,3319,3458,2221,2667,2260,2095,2167,2267,2667,3404,1280,3404,3404,3404,143,3458,3458,1405,47,47,47,47
414,2021.0,Conference,Geography,844,949,397,514,404,373,387,408,514,939,217,939,939,939,62,949,949,228,16,16,16,16
415,2021.0,Conference,Geology,1437,1526,785,937,804,729,758,809,937,1389,345,1389,1389,1389,39,1526,1526,391,2,2,2,2
416,2021.0,Conference,History,403,422,153,108,123,118,122,124,108,417,67,417,417,417,43,422,422,86,0,0,0,0
417,2021.0,Conference,Materials science,17682,18259,13544,16137,14886,14273,14574,14938,16137,18236,10189,18236,18236,18236,753,18259,18259,9797,118,118,118,118
418,2021.0,Conference,Mathematics,3171,4105,3095,2686,3467,3372,3431,3478,2686,4095,2542,4095,4095,4095,894,4105,4105,2017,1,1,1,1
419,2021.0,Conference,Medicine,5117,5252,2864,3059,2351,2203,2231,2355,3059,5148,1057,5148,5148,5148,183,5252,5252,966,692,692,692,692
420,2021.0,Conference,Philosophy,193,256,93,115,64,58,61,64,115,243,48,243,243,243,6,256,256,22,1,1,1,1
421,2021.0,Conference,Physics,5764,5982,4160,5016,4692,4523,4622,4704,5016,5873,3454,5873,5873,5873,208,5982,5982,3056,8,8,8,8
422,2021.0,Conference,Political science,1875,2126,916,889,681,649,665,686,889,2019,397,2022,2022,2019,73,2126,2126,411,6,6,6,6
423,2021.0,Conference,Psychology,3835,4126,2633,2451,2388,2310,2353,2395,2451,4072,1464,4072,4072,4072,336,4126,4126,1633,4,4,4,4
424,2021.0,Conference,Sociology,1527,1710,892,997,831,797,816,837,997,1683,467,1683,1683,1683,120,1710,1710,567,0,0,0,0
425,2021.0,Dataset,,21780,22341,244,679,656,270,271,657,679,2337,62,10859,10859,2337,2,0,0,0,0,0,0,0
426,2021.0,Dataset,Art,7027,7049,73,1,1,1,1,1,1,271,9,392,392,271,0,7049,7049,0,0,0,0,0
427,2021.0,Dataset,Biology,1305,1396,176,569,431,418,423,432,569,998,598,1202,1202,998,15,1396,1396,1,0,0,0,0
428,2021.0,Dataset,Business,822,844,77,21,17,17,17,17,21,550,56,606,606,550,3,844,844,0,0,0,0,0
429,2021.0,Dataset,Chemistry,895,1958,131,332,249,240,243,249,332,1670,394,1733,1733,1670,5,1958,1958,1,0,0,0,0
430,2021.0,Dataset,Computer science,2324,2486,523,335,242,227,231,242,335,1314,605,1336,1336,1314,48,2486,2486,4,0,0,0,0
431,2021.0,Dataset,Economics,140,146,18,2,2,2,2,2,2,139,7,139,139,139,2,146,146,0,0,0,0,0
432,2021.0,Dataset,Engineering,14,14,5,0,0,0,0,0,0,9,2,9,9,9,2,14,14,1,0,0,0,0
433,2021.0,Dataset,Environmental science,999,1206,212,92,79,79,79,79,92,1012,545,1027,1027,1012,37,1206,1206,2,0,0,0,0
434,2021.0,Dataset,Geography,3448,3537,249,71,59,58,59,59,71,658,261,898,898,658,16,3537,3537,0,0,0,0,0
