id,primary_name,prefix,name,public_references,collection_date
276,Ovid Technologies (Wolters Kluwer Health),10.1203,Ovid Technologies (Wolters Kluwer) - International Pediatric Research Foundation,True,2021-12-31 18:26:46.007492
276,Ovid Technologies (Wolters Kluwer Health),10.1212,Ovid Technologies (Wolters Kluwer) - American Academy of Neurology,True,2021-12-31 18:26:46.007492
276,Ovid Technologies (Wolters Kluwer Health),10.1213,Ovid Technologies (Wolters Kluwer) - Anesthesia & Analgesia,True,2021-12-31 18:26:46.007492
276,Ovid Technologies (Wolters Kluwer Health),10.1288,Ovid Technologies (Wolters Kluwer) - Triological Society,True,2021-12-31 18:26:46.007492
276,Ovid Technologies (Wolters Kluwer Health),10.1161,Ovid Technologies Wolters Kluwer -American Heart Association,True,2021-12-31 18:26:46.007492
276,Ovid Technologies (Wolters Kluwer Health),10.1097,Ovid Technologies (Wolters Kluwer) - Lippincott Williams & Wilkins,True,2021-12-31 18:26:46.007492
276,Ovid Technologies (Wolters Kluwer Health),10.5435,American Academy of Orthopaedic Surgeons,True,2021-12-31 18:26:46.007492
276,Ovid Technologies (Wolters Kluwer Health),10.14309,American College of Gastroenterology,True,2021-12-31 18:26:46.007492
276,Ovid Technologies (Wolters Kluwer Health),10.46986,ASA Publications,True,2021-12-31 18:26:46.007492
276,Ovid Technologies (Wolters Kluwer Health),10.2459,Ovid Technologies (Wolters Kluwer) - Italian Federation of Cardiology,True,2021-12-31 18:26:46.007492
276,Ovid Technologies (Wolters Kluwer Health),10.2106,Journal of Bone and Joint Surgery,True,2021-12-31 18:26:46.007492
278,Mary Ann Liebert Inc,10.1089,Mary Ann Liebert,True,2021-12-31 18:26:46.007492
281,MIT Press - Journals,10.1162,MIT Press,True,2021-12-31 18:26:46.007492
281,MIT Press - Journals,10.31859,MIT Press - Blogs,True,2021-12-31 18:26:46.007492
281,MIT Press - Journals,10.7551,MIT Press,True,2021-12-31 18:26:46.007492
282,Multi-Science Publishing Co. Ltd.,10.1260,Multiscience,False,2021-12-31 18:26:46.007492
283,NIDA/RTI International,10.1151,NIDA/RTI International,False,2021-12-31 18:26:46.007492
285,The Optical Society,10.1364,The Optical Society,True,2021-12-31 18:26:46.007492
286,Oxford University Press (OUP),10.1534,The Genetics Society of America,True,2021-12-31 18:26:46.007492
286,Oxford University Press (OUP),10.1093,Oxford University Press,True,2021-12-31 18:26:46.007492
286,Oxford University Press (OUP),10.5740,The Journal of AOAC International,False,2021-12-31 18:26:46.007492
286,Oxford University Press (OUP),10.2146,American Society of Health System Pharmacists,False,2021-12-31 18:26:46.007492
288,Portland Press Ltd.,10.1042,Portland Press,True,2021-12-31 18:26:46.007492
290,The Society of Protozoologists,10.1368,BioOne (Society of Protozoologists),False,2021-12-31 18:26:46.007492
291,Rockefeller University Press,10.47673,MacroMolecule Wiki,True,2021-12-31 18:26:46.007492
291,Rockefeller University Press,10.1083,The Rockefeller University Press,True,2021-12-31 18:26:46.007492
291,Rockefeller University Press,10.1085,The Rockefeller University Press,True,2021-12-31 18:26:46.007492
291,Rockefeller University Press,10.1084,The Rockefeller University Press,True,2021-12-31 18:26:46.007492
292,Royal Society of Chemistry (RSC),10.1039,The Royal Society of Chemistry,True,2021-12-31 18:26:46.007492
294,"Science China Press., Co. Ltd.",10.1360,Science in China Press,False,2021-12-31 18:26:46.007492
296,Society for In Vitro Biology,10.1290,BioOne (Society for In Vitro Biology),False,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.33283,Springer Science and Business Media LLC,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1617,Springer - RILEM Publishing,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1557,Materials Research Society,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1245,Springer - Society of Surgical Oncology,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1251,Springer (Biological Procedures Online),True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.3858,Springer Science and Business Media LLC,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1208,American Association of Pharmaceutical Scientists,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1114,Springer (Kluwer Academic Publishers - Biomedical Engineering Society (BMES)),True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.3758,Springer - Psychonomic Society,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1186,Springer (Biomed Central Ltd.),True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1140,Springer-Verlag,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1361,Springer - ASM International,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1379,Springer - Cell Stress Society International,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1381,Springer - FD Communications,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1385,Springer - Humana Press,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1007,Springer-Verlag,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1013,Springer Science and Business Media LLC,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1065,Springer - Ecomed Publishers,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1023,Springer (Kluwer Academic Publishers),True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1038,Springer Science and Business Media LLC,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.1057,Springer Science and Business Media LLC,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.5819,Springer - (backfiles),True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.5052,"Springer - Real Academia de Ciencias Exactas, Fisicas y Naturales",True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.26778,SpringerNature,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.26777,SpringerNature,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.7603,Springer - Global Science Journals,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.7123,Springer Science and Business Media LLC,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.2165,Springer - Adis,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.19150,"Society for Mining, Metallurgy & Exploration Inc.",True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.4333,Springer - The Korean Society of Pharmaceutical Sciences and Technology,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.4056,Genomic Standards Consortium,True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.4076,"Springer (Cases Network, Ltd.)",True,2021-12-31 18:26:46.007492
297,Springer Science and Business Media LLC,10.17269,Canadian Public Health Association,True,2021-12-31 18:26:46.007492
298,"Society of Polymer Science, Japan",10.1295,"Society of Polymer Science, Japan",False,2021-12-31 18:26:46.007492
299,Surface Science Society Japan,10.1380,The Surface Science Society of Japan,False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.1623,Informa UK (IAHS Ltd.),False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.1531,Informa UK (Taylor & Francis Books),True,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.1586,"Informa Healthcare (Expert Reviews, LTD)",True,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.1582,Illuminating Engineering Society of North America,False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.1887,Informa UK(IOP Books),True,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.1888,Informa UK (Encyclopedia of Astronomy and Astrophysics),True,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.3810,JTE Multimedia LLC,False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.3826,Informa UK (International Association of Hydraulic Engineering and Research (IAHR)),False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.1201,CRC Press,True,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.1207,"Informa UK (Lawrence Erlbaum Associates, Inc.)",False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.3763,Earthscan,False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.1198,Informa UK (American Statistical Association),False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.1174,Fundacion Infancia y Aprendizaje,True,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.3939,"Informa UK (Georg D. W. Callwey GambH and Co., KG)",False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.1081,Informa UK (Marcel Dekker),True,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.1080,Informa UK (Taylor & Francis),True,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.5661,Nottingham University Press,False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.3187,Informa UK (National Inquiry Services Center/African Journals Online),False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.3200,Informa UK (Heldref Publications),False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.3137,Informa UK (Canadian Meteorological and Oceanographic Society),False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.3152,Informa UK (Beech Tree Publishing),False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.3155,Informa UK (Air & Waste Management Association),False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.3109,Informa UK (Informa Healthcare),True,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.3110,Informa UK (Regulatory Affairs),False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.5175,Council on Social Work Education,False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.5408,National Association of Geoscience Teachers,False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.7158,Engineers Australia,False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.2976,Informa UK (Human Frontier Science Program Publishing),False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.2513,"Informa UK (Lawrence Erlbaum Associates, Inc)",False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.4161,Landes Bioscience,False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.2167,Informa UK (Multilingual Matters),False,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.2147,Dove Medical Press,True,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.2216,International Phycological Society,True,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.4324,Informa UK (Routledge),True,2021-12-31 18:26:46.007492
301,Informa UK Limited,10.4113,Informa UK (Journal of Maps),False,2021-12-31 18:26:46.007492
309,Vathek Publishing,10.1350,Vathek Publishing,False,2021-12-31 18:26:46.007492
310,Westburn Publishers,10.1362,Westburn Publishers,False,2021-12-31 18:26:46.007492
311,Wiley,10.1634,Alphamed Press,False,2021-12-31 18:26:46.007492
311,Wiley,10.1506,Wiley (Canadian Academic Accounting Association),True,2021-12-31 18:26:46.007492
311,Wiley,10.1516,Wiley (International Journal of Psychoanalysis),True,2021-12-31 18:26:46.007492
311,Wiley,10.1526,Wiley (Rural Sociological Society),True,2021-12-31 18:26:46.007492
311,Wiley,10.1581,Wiley (Robotic Publications),True,2021-12-31 18:26:46.007492
311,Wiley,10.1592,Pharmacotherapy,True,2021-12-31 18:26:46.007492
311,Wiley,10.1897,Wiley (Society of Environmental Toxicology and Chemistry),True,2021-12-31 18:26:46.007492
311,Wiley,10.1890,Ecological Society of America,True,2021-12-31 18:26:46.007492
311,Wiley,10.1892,Wiley (American College of Veterinary Internal Medicine),True,2021-12-31 18:26:46.007492
311,Wiley,10.1256,Wiley (Royal Meteorological Society) ,True,2021-12-31 18:26:46.007492
311,Wiley,10.1113,Wiley (The Physiological Society),True,2021-12-31 18:26:46.007492
311,Wiley,10.1112,London Mathematical Society,True,2021-12-31 18:26:46.007492
311,Wiley,10.1118,American Association of Physicists in Medicine,True,2021-12-31 18:26:46.007492
311,Wiley,10.1111,Wiley (Blackwell Publishing),True,2021-12-31 18:26:46.007492
311,Wiley,10.1196,Wiley (New York Academy of Sciences),True,2021-12-31 18:26:46.007492
311,Wiley,10.1348,Wiley (British Psychological Society),True,2021-12-31 18:26:46.007492
311,Wiley,10.1359,Wiley(American Society Bone & Mineral Research),True,2021-12-31 18:26:46.007492
311,Wiley,10.1301,Wiley (International Life Sciences Institute),True,2021-12-31 18:26:46.007492
311,Wiley,10.3401,Wiley (Production and Operations Management),True,2021-12-31 18:26:46.007492
311,Wiley,10.3405,Wiley (New York Academy of Sciences E-Briefings),True,2021-12-31 18:26:46.007492
311,Wiley,10.3322,Wiley (American Cancer Society) ,True,2021-12-31 18:26:46.007492
311,Wiley,10.1002,Wiley (John Wiley & Sons),True,2021-12-31 18:26:46.007492
311,Wiley,10.1096,Federation of American Society for Experimental Biology,True,2021-12-31 18:26:46.007492
311,Wiley,10.1034,Wiley (Munksgaard),True,2021-12-31 18:26:46.007492
311,Wiley,10.1046,Wiley (Blackwell Publishing),True,2021-12-31 18:26:46.007492
311,Wiley,10.5694,Australasian Medical Publishing Co. Pty. Ltd.,True,2021-12-31 18:26:46.007492
311,Wiley,10.3162,Wiley (Comparative Legislative Research Center),True,2021-12-31 18:26:46.007492
311,Wiley,10.3170,Wiley (Opulus Press),True,2021-12-31 18:26:46.007492
311,Wiley,10.18934,Wiley,True,2021-12-31 18:26:46.007492
311,Wiley,10.7863,American Institute of Ultrasound in Medicine,True,2021-12-31 18:26:46.007492
311,Wiley,10.5054,"Wiley (Teachers of English to Speakers of Other Languages, Inc.)",True,2021-12-31 18:26:46.007492
311,Wiley,10.14814,Wiley (Physiological Reports),True,2021-12-31 18:26:46.007492
311,Wiley,10.2903,Publications Office of the European Union,True,2021-12-31 18:26:46.007492
311,Wiley,10.2966,Wiley (AHRC Research Centre),True,2021-12-31 18:26:46.007492
311,Wiley,10.2746,Wiley (Equine Veterinary Journal),True,2021-12-31 18:26:46.007492
311,Wiley,10.2164,American Society of Andrology,True,2021-12-31 18:26:46.007492
311,Wiley,10.2136,Soil Science Society of America,False,2021-12-31 18:26:46.007492
311,Wiley,10.2135,Crop Science Society of America,False,2021-12-31 18:26:46.007492
311,Wiley,10.2134,American Society of Agronomy,False,2021-12-31 18:26:46.007492
311,Wiley,10.4319,"American Society of Limnology and Oceanography, Inc.",True,2021-12-31 18:26:46.007492
311,Wiley,10.4195,American Society of Agronomy,False,2021-12-31 18:26:46.007492
311,Wiley,10.4218,Electronics and Telecommunications Research Institute,True,2021-12-31 18:26:46.007492
311,Wiley,10.4004,Wiley (The Wildlife Society),True,2021-12-31 18:26:46.007492
314,Acoustical Society of Japan,10.1250,Acoustical Society of Japan,False,2021-12-31 18:26:46.007492
315,Association of Learned and Professional Society Publishers (ALPSP),10.1087,ALPSP -Association of Learned and Professional Society Publishers,False,2021-12-31 18:26:46.007492
316,American Chemical Society (ACS),10.47287,American Chemical Society (C&EN),True,2021-12-31 18:26:46.007492
316,American Chemical Society (ACS),10.1021,American Chemical Society,True,2021-12-31 18:26:46.007492
316,American Chemical Society (ACS),10.26434,American Chemical Society,True,2021-12-31 18:26:46.007492
316,American Chemical Society (ACS),10.29200,American Chemical Society (ACS),True,2021-12-31 18:26:46.007492
317,AIP Publishing,10.1063,American Institute of Physics,True,2021-12-31 18:26:46.007492
320,Association for Computing Machinery (ACM),10.1145,Association for Computing Machinery,True,2021-12-31 18:26:46.007492
324,Ebsco Publishing,10.1033,EBSCO Publishing,False,2021-12-31 18:26:46.007492
326,Genetics Society of Japan,10.1266,The Genetics Society of Japan,False,2021-12-31 18:26:46.007492
