,published_year,type,crossref_dois,mag_ids,mag_has_mag_type,mag_has_abstract,mag_has_affiliations,mag_has_affiliations_countrycode,mag_has_affiliations_grid,mag_has_affiliations_sourceid,mag_has_affiliations_string,mag_has_authors,mag_has_authors_sourceid,mag_has_authors_1,mag_has_authors_sequence,mag_has_authors_string,mag_has_citations,mag_has_fields,mag_has_fields_mag,mag_has_references,mag_has_references_1,mag_abstract_adds_presence,mag_abstract_adds_counts,mag_affiliations_adds_presence,mag_affiliations_adds_counts,mag_affiliations_countrycode_adds_presence,mag_affiliations_countrycode_adds_counts,mag_affiliations_grid_adds_presence,mag_affiliations_grid_adds_counts,mag_affiliations_sourceid_adds_presence,mag_affiliations_sourceid_adds_counts,mag_affiliations_string_adds_presence,mag_affiliations_string_adds_counts,mag_authors_adds_presence,mag_authors_adds_counts,mag_authors_sourceid_adds_presence,mag_authors_sourceid_adds_counts,mag_authors_orcid_adds_presence,mag_authors_orcid_adds_counts,mag_authors_sequence_adds_presence,mag_authors_sequence_adds_counts,mag_authors_string_adds_presence,mag_authors_string_adds_counts,mag_citations_adds_presence,mag_citations_adds_counts,mag_fields_adds_presence,mag_fields_adds_counts,mag_fields_mag_adds_presence,mag_fields_mag_adds_counts,mag_references_adds_presence,mag_references_adds_counts,mag_references_open_adds_presence,mag_references_open_adds_counts,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_grid,openalex_has_affiliations_ror,openalex_has_affiliations_sourceid,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_fields_mag,openalex_has_references,openalex_has_references_1,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_grid_adds_presence,openalex_affiliations_grid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_fields_mag_adds_presence,openalex_fields_mag_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_references_open_adds_presence,openalex_references_open_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_references_open
184,2017,peer-review,9122,2829,1288,1,1149,1145,1137,1145,1149,2829,2829,2829,2829,2829,456,1374,1374,13,13,1,0,0,1,0,0,0,0,0,0,0,1,0,458,0,458,1665,2725,0,458,0,458,8,36,1374,0,1374,0,13,13,13,13,2831,1288,1,1150,1146,1138,1142,1146,1150,2830,2830,1581,2830,2830,460,1797,1797,13,13,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,458,0,458,416,1358,0,458,0,458,9,39,1797,0,1797,0,13,13,13,13,9122,9122,0,1312,1312,4498,1324,4498,4498,589,0,0,0
185,2017,posted-content,58153,15168,14759,13351,13442,13077,12924,13096,13442,15168,15168,15168,15168,15168,7111,15032,15032,11685,11685,85,182,12908,12923,12600,12630,12460,12471,12619,12630,12908,12923,10,1115,10,1115,7092,13975,8,1115,10,1115,1374,4039,15032,0,15032,0,749,2704,11685,11685,15184,14775,13356,13438,13088,12920,13027,13092,13438,15184,15184,14113,15184,15184,7118,15164,15164,11679,11679,85,184,12904,12919,12611,12626,12456,12467,12556,12567,12615,12626,12904,12919,10,1099,10,1099,6182,11788,8,1099,10,1099,1369,4013,15164,0,15164,0,749,2700,11679,11679,58153,58153,25189,1557,1557,57514,19041,57517,57514,9301,0,12417,0
186,2017,proceedings,3290,116,18,49,22,18,17,18,22,116,116,116,116,116,38,91,91,11,11,49,0,22,22,18,18,17,17,18,18,22,22,116,116,116,116,116,116,116,116,116,116,11,21,91,0,91,0,11,11,11,11,118,20,49,22,18,17,18,18,22,116,116,58,116,116,41,111,111,11,11,49,0,22,22,18,18,17,17,18,18,18,18,22,22,116,116,116,116,58,58,116,116,116,116,13,23,111,0,111,0,11,11,11,11,3290,3290,0,0,0,0,0,0,0,250,0,0,0
187,2017,proceedings-article,410551,388664,224614,278784,266048,251553,240527,253607,266048,388664,388664,388664,388664,388664,194837,367345,367345,255779,255779,276550,57,207590,207823,198989,200764,190000,190156,200588,200764,207590,207823,790,4420,790,4420,387683,388370,688,4420,790,4420,29006,118595,367345,0,367345,0,28966,35169,255779,255779,388685,224635,278781,266053,252971,240524,244935,253606,266053,388682,388682,231001,388682,388682,194402,385499,385499,255768,255768,276542,57,207598,207831,200102,200765,190000,190155,193430,193593,200590,200765,207598,207831,790,4409,790,4409,230077,230382,688,4409,790,4409,28164,117738,385499,0,385499,0,28962,35161,255768,255768,410551,410551,15761,73818,73818,394911,1027,395019,394911,179422,0,247223,0
188,2017,reference-book,13527,1553,1209,365,320,191,184,192,320,1553,1553,1553,1553,1553,689,1475,1475,149,149,365,0,320,320,191,192,184,184,192,192,320,320,491,513,491,513,1550,1552,491,513,491,513,168,508,1475,0,1475,0,149,149,149,149,1553,1209,365,320,191,184,187,192,320,1553,1553,669,1553,1553,695,1543,1543,149,149,365,0,320,320,191,192,184,184,187,187,192,192,320,320,491,513,491,513,667,667,491,513,491,513,170,512,1543,0,1543,0,149,149,149,149,13527,13527,2,0,0,2116,3,2119,2116,1513,0,0,0
189,2017,reference-entry,16722,4262,349,460,2073,1877,1807,1878,2073,4262,4262,4262,4262,4262,1696,4132,4132,1780,1780,288,14,629,633,519,523,502,506,519,523,629,633,287,364,287,364,4251,4258,287,364,287,364,388,963,4132,0,4132,0,118,132,1780,1780,4263,350,459,2074,1878,1807,1848,1878,2074,4263,4263,1771,4263,4263,1714,4248,4248,1780,1780,288,14,629,633,519,523,502,506,506,510,519,523,629,633,287,364,287,364,1760,1764,287,364,287,364,394,994,4248,0,4248,0,118,132,1780,1780,16722,16722,2651,5353,5353,13996,22,13997,13996,2408,0,8297,0
190,2017,report,13156,7551,1085,2290,3946,2970,2943,2974,3946,7551,7551,7551,7551,7551,2455,6552,6552,753,753,2280,0,572,678,447,479,443,473,448,479,572,678,216,416,216,416,7016,7392,88,416,216,416,494,1347,6552,0,6552,0,639,646,753,753,7954,1088,2288,4311,3206,3175,3185,3210,4311,7934,7949,3422,7949,7934,2477,7721,7721,753,753,2275,0,573,687,447,479,443,473,444,475,448,479,573,687,216,423,231,423,2919,3056,88,423,216,423,502,1386,7721,0,7721,0,639,646,753,753,13156,13156,116,6283,6283,11628,770,12312,11628,3631,0,349,0
191,2017,report-series,713,414,328,390,271,257,240,257,271,414,414,414,414,414,275,386,386,81,81,378,0,269,269,255,255,240,240,255,255,269,269,357,366,357,366,410,411,357,366,357,366,96,225,386,0,386,0,79,79,81,81,414,328,390,271,257,240,254,257,271,414,414,120,414,414,276,411,411,81,81,378,0,269,269,255,255,240,240,252,252,255,255,269,269,357,366,357,366,117,117,357,366,357,366,95,223,411,0,411,0,79,79,81,81,713,713,23,34,34,186,16,197,186,322,0,9,0
192,2016,,1124,6,4,1,2,1,1,1,2,6,6,6,6,6,1,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4,0,0,1,0,0,0,5,0,5,0,0,0,0,0,10,4,1,2,1,1,1,1,2,6,6,5,6,6,1,10,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,0,1,0,0,0,10,0,10,0,0,0,0,0,1124,0,0,4,4,74,45,76,74,99,0,0,0
193,2016,book,46644,21675,17741,5112,4449,3542,3443,3546,4449,21675,21675,21675,21675,21675,13582,16566,16566,1478,1478,4845,56,4410,4414,3519,3526,3426,3429,3523,3526,4410,4414,10513,10936,10513,10936,21590,21636,10314,10936,10513,10936,2318,8399,16566,0,16566,0,1336,1385,1478,1478,21738,17804,5126,4457,3547,3448,3488,3551,4457,21707,21709,7775,21709,21707,13662,21267,21267,1477,1477,4838,53,4417,4421,3523,3530,3430,3433,3470,3473,3527,3530,4417,4421,10513,10937,10515,10937,7695,7705,10314,10937,10513,10937,2341,8599,21267,0,21267,0,1335,1384,1477,1477,46644,46644,6070,399,399,27347,98,29470,27347,23633,0,602,0
194,2016,book-chapter,694196,387944,181229,203610,201160,162659,156754,163332,201160,387944,387944,387944,387944,387944,126885,301551,301551,200486,200486,203272,47,192894,192932,155439,156106,149841,149859,156086,156106,192894,192932,70592,83686,70592,83686,387276,387638,70118,83686,70592,83686,26774,76290,301551,0,301551,0,7407,21309,200486,200486,390071,183356,203573,201166,163063,156752,159659,163335,201166,389343,389356,139488,389356,389343,127548,374328,374328,200468,200468,203230,47,192899,192937,155827,156109,149839,149857,152618,152637,156089,156109,192899,192937,70588,83679,70601,83679,138918,139076,70114,83679,70588,83679,26948,77747,374328,0,374328,0,7404,21298,200468,200468,694196,694196,15004,13780,13780,440897,937,446055,440897,125844,0,307013,0
195,2016,book-part,51,30,14,0,2,2,2,2,2,30,30,30,30,30,4,19,19,6,6,0,0,2,2,2,2,2,2,2,2,2,2,17,17,17,17,30,30,17,17,17,17,2,2,19,0,19,0,0,0,6,6,30,14,0,2,2,2,2,2,2,30,30,2,30,30,4,29,29,6,6,0,0,2,2,2,2,2,2,2,2,2,2,2,2,17,17,17,17,2,2,17,17,17,17,2,2,29,0,29,0,0,0,6,6,51,51,0,0,0,14,0,14,14,8,0,17,0
196,2016,book-section,49,7,0,0,6,0,0,0,6,7,7,7,7,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,7,1,1,1,1,0,0,2,0,2,0,0,0,0,0,7,0,0,6,0,0,0,0,6,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,7,0,7,0,0,0,0,0,49,49,0,9,9,12,0,12,12,2,0,33,0
197,2016,component,42468,8093,470,230,48,21,20,21,48,8093,8093,8093,8093,8093,230,7705,7705,24,24,230,0,16,17,15,15,14,14,15,15,16,17,365,366,365,366,8093,8093,0,366,365,366,104,127,7705,0,7705,0,24,24,24,24,8098,470,230,48,21,20,21,21,48,8094,8095,2061,8095,8094,228,7996,7996,24,24,230,0,16,17,15,15,14,14,15,15,15,15,16,17,365,366,366,366,2061,2061,0,366,365,366,102,125,7996,0,7996,0,24,24,24,24,42468,42468,0,72,72,11506,34,42459,11506,817,0,0,0
198,2016,dataset,77547,5953,76,100,313,90,90,90,313,5953,5953,5953,5953,5953,226,4986,4986,17,17,100,0,30,31,11,12,11,12,11,12,30,31,63,51,63,51,5669,5729,8,51,63,51,73,99,4986,0,4986,0,17,17,17,17,6110,233,100,318,94,93,94,94,318,5968,6110,3765,6110,5968,233,5793,5793,17,17,100,0,31,32,11,12,11,12,11,12,11,12,31,32,64,51,206,51,3479,3535,8,51,64,51,77,103,5793,0,5793,0,17,17,17,17,77547,77547,0,16184,16184,51434,6033,75933,51434,1618,0,15,0
199,2016,grant,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686,1686,0,0,0,0,0,0,0,0,0,0,0
200,2016,journal-article,3460688,3116712,2654430,2370754,2367705,2078599,2031323,2090822,2367705,3116712,3116712,3116712,3116712,3116712,2108149,2858577,2858577,2137434,2137434,1928152,45367,1717810,1724407,1488414,1502542,1451902,1456594,1497395,1502542,1717810,1724407,22951,297554,22951,297554,2870946,3091068,20887,297554,22951,297554,115786,951744,552117,168,552117,168,241218,449591,2137434,2137434,3119969,2657673,2368099,2368321,2088344,2031698,2059725,2091225,2368321,3118656,3118681,2036070,3118681,3118656,2113559,3078512,3078512,2137341,2137341,1924647,45402,1718190,1724786,1495255,1502763,1452105,1456794,1473299,1478175,1497620,1502763,1718190,1724786,22965,296661,22990,296661,1792221,1971028,20898,296661,22965,296661,117395,1039262,687758,959644,687758,959644,241206,449513,2137341,2137341,3460688,3460688,521679,717419,717419,3225188,248704,3232543,3225188,2079961,2612401,2026992,0
201,2016,journal-issue,41219,980,578,790,679,469,435,474,679,980,980,980,980,980,440,663,663,160,160,790,0,679,679,469,474,435,435,474,474,679,679,979,979,979,979,980,980,979,979,979,979,288,398,266,0,266,0,158,158,160,160,984,582,790,683,471,435,458,474,683,984,984,442,984,984,441,925,925,160,160,790,0,683,683,471,474,435,435,458,458,474,474,683,683,983,983,983,983,442,442,983,983,983,983,288,398,424,313,424,313,158,158,160,160,41219,41219,0,0,0,15,0,16,15,4307,22089,165,0
202,2016,monograph,23854,8534,5489,2188,947,604,580,605,947,8534,8534,8534,8534,8534,4263,4486,4486,412,412,2086,40,864,865,532,534,508,508,533,534,864,865,1558,1960,1558,1960,8422,8451,1550,1960,1558,1960,997,2541,4486,0,4486,0,298,299,412,412,8596,5551,2222,947,605,580,587,605,947,8592,8593,1645,8593,8592,4346,8183,8183,412,412,2086,40,864,865,533,534,508,508,515,516,533,534,864,865,1558,1960,1559,1960,1553,1556,1550,1960,1558,1960,1037,2666,8183,0,8183,0,298,299,412,412,23854,23854,1161,686,686,19481,147,19591,19481,12761,0,237,0
203,2016,other,25851,5164,869,493,894,753,736,755,894,5164,5164,5164,5164,5164,1214,3197,3197,1383,1383,493,0,892,892,751,753,734,734,753,753,892,892,566,623,566,623,4705,5018,566,623,566,623,286,774,3197,0,3197,0,160,188,1383,1383,5240,874,493,895,755,737,748,756,895,5167,5167,1455,5167,5167,1220,4775,4775,1383,1383,493,0,893,893,753,754,735,735,746,746,754,754,893,893,566,623,566,623,996,1178,566,623,566,623,285,785,4775,0,4775,0,160,188,1383,1383,25851,25851,4649,113,113,8332,484,8548,8332,1825,0,2792,0
204,2016,peer-review,20350,6541,1347,1,1080,1070,1053,1071,1080,6541,6541,6541,6541,6541,424,1863,1863,24,24,1,0,4,5,2,3,2,3,2,3,4,5,2,418,2,418,5515,6498,2,418,2,418,19,33,1863,0,1863,0,24,24,24,24,6541,1347,1,1080,1070,1053,1065,1071,1080,6541,6541,2378,6541,6541,427,3408,3408,24,24,1,0,4,5,2,3,2,3,2,3,2,3,4,5,2,416,2,416,1353,2255,2,416,2,416,19,34,3408,0,3408,0,24,24,24,24,20350,20350,0,1117,1117,9024,1063,9025,9024,589,0,0,0
205,2016,posted-content,26760,7477,7272,6251,7237,6872,6783,6886,7237,7477,7477,7477,7477,7477,3643,7411,7411,5673,5673,54,99,6584,6589,6302,6319,6232,6236,6315,6319,6584,6589,6,759,6,759,4054,6984,5,759,6,759,796,2194,7411,0,7411,0,1602,2468,5673,5673,7479,7273,6249,7235,6881,6783,6844,6886,7235,7479,7479,6812,7479,7479,3643,7473,7473,5671,5671,54,99,6584,6589,6311,6319,6232,6236,6282,6286,6315,6319,6584,6589,6,757,6,757,3433,5866,5,757,6,757,797,2208,7473,0,7473,0,1600,2465,5671,5671,26760,26760,11703,1396,1396,26379,7136,26647,26379,5062,0,4195,0
206,2016,proceedings,2876,96,17,31,24,21,21,21,24,96,96,96,96,96,41,83,83,7,7,31,0,24,24,21,21,21,21,21,21,24,24,96,96,96,96,96,96,96,96,96,96,19,24,83,0,83,0,7,7,7,7,97,18,31,24,21,21,21,21,24,96,96,52,96,96,41,94,94,7,7,31,0,24,24,21,21,21,21,21,21,21,21,24,24,96,96,96,96,52,52,96,96,96,96,19,24,94,0,94,0,7,7,7,7,2876,2876,0,0,0,0,0,0,0,234,0,0,0
207,2016,proceedings-article,376979,357622,226556,275335,254152,240596,230371,242603,254152,357622,357622,357622,357622,357622,193987,345260,345260,258930,258930,271797,61,201850,202074,194384,196193,186251,186385,196036,196193,201850,202074,1198,4069,1198,4069,357425,357565,1129,4069,1198,4069,27437,121262,345260,0,345260,0,27931,37590,258930,258930,357619,226553,275321,254142,241977,230361,234424,242594,254142,357619,357619,212246,357619,357619,193162,355577,355577,258917,258917,271783,61,201845,202068,195565,196187,186247,186379,189418,189556,196032,196187,201845,202068,1198,4064,1198,4064,212061,212118,1129,4064,1198,4064,26396,119294,355577,0,355577,0,27926,37578,258917,258917,376979,376979,14872,63678,63678,362577,205,362656,362577,177438,0,241813,0
208,2016,reference-book,2615,924,761,295,168,108,105,108,168,924,924,924,924,924,553,836,836,67,67,295,0,168,168,108,108,105,105,108,108,168,168,492,501,492,501,922,924,490,501,492,501,83,439,836,0,836,0,66,66,67,67,926,762,295,169,108,105,108,108,169,925,925,357,925,925,555,919,919,67,67,295,0,169,169,108,108,105,105,108,108,108,108,169,169,492,501,492,501,355,355,490,501,492,501,84,438,919,0,919,0,66,66,67,67,2615,2615,0,3,3,1866,2,1871,1866,946,0,2,0
209,2016,reference-entry,19966,4396,395,779,2094,1918,1873,1920,2094,4396,4396,4396,4396,4396,1108,3473,3473,1797,1797,709,5,481,498,416,432,407,422,416,432,481,498,240,321,240,321,4396,4396,240,321,240,321,282,693,3473,0,3473,0,60,82,1797,1797,4402,399,777,2100,1924,1877,1908,1924,2100,4402,4402,1392,4402,4402,1117,4144,4144,1797,1797,709,5,481,498,416,432,407,422,414,430,416,432,481,498,240,321,240,321,1392,1392,240,321,240,321,283,709,4144,0,4144,0,60,82,1797,1797,19966,19966,1449,4426,4426,17600,0,17600,17600,1741,0,7033,0
210,2016,report,12910,8143,973,3679,2961,2386,2370,2391,2961,8143,8143,8143,8143,8143,2627,7303,7303,1182,1182,3661,0,680,746,582,597,575,588,582,597,680,746,142,341,142,341,7726,7997,70,341,142,341,553,1573,7303,0,7303,0,1079,1084,1182,1182,8289,977,3659,3079,2442,2420,2433,2442,3079,8277,8285,3348,8285,8277,2638,8147,8147,1181,1181,3640,0,680,749,582,597,575,588,578,592,582,597,680,749,144,345,152,345,2957,3052,72,345,144,345,556,1595,8147,0,8147,0,1078,1083,1181,1181,12910,12910,75,5914,5914,11530,543,12004,11530,3789,0,326,0
211,2016,report-series,720,441,305,419,327,302,270,302,327,441,441,441,441,441,298,404,404,148,148,411,0,318,321,293,296,267,268,293,296,318,321,363,373,363,373,436,438,363,373,363,373,92,245,404,0,404,0,148,148,148,148,441,305,418,327,302,270,300,302,327,441,441,135,441,441,299,438,438,148,148,410,0,318,321,293,296,267,268,291,294,293,296,318,321,363,373,363,373,131,131,363,373,363,373,92,245,438,0,438,0,148,148,148,148,720,720,25,37,37,194,13,195,194,345,0,4,0
212,2015,,1341,10,4,2,1,1,1,1,1,10,10,10,10,10,2,9,9,0,0,2,0,1,1,1,1,1,1,1,1,1,1,5,3,5,3,7,10,3,3,5,3,0,2,9,0,9,0,0,0,0,0,14,4,2,1,1,1,1,1,1,10,10,6,10,10,2,12,12,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,3,3,4,3,3,5,3,0,2,12,0,12,0,0,0,0,0,1341,0,0,2,2,62,23,65,62,85,0,0,0
213,2015,book,38835,18520,15919,4711,3388,2643,2579,2645,3388,18520,18520,18520,18520,18520,12032,14017,14017,1318,1318,4523,46,3379,3381,2637,2640,2574,2575,2639,2640,3379,3381,9196,9611,9196,9611,18478,18504,9125,9611,9196,9611,1938,7669,14017,0,14017,0,1240,1260,1318,1318,18579,15978,4709,3393,2645,2581,2608,2647,3393,18555,18556,6582,18556,18555,12076,18159,18159,1318,1318,4515,46,3384,3386,2639,2642,2576,2577,2603,2604,2641,2642,3384,3386,9199,9615,9200,9615,6545,6550,9128,9615,9199,9615,1953,7840,18159,0,18159,0,1240,1260,1318,1318,38835,38835,3534,236,236,22095,56,23210,22095,20699,0,219,0
214,2015,book-chapter,639299,362469,191175,164897,167125,136476,131436,137091,167125,362469,362469,362469,362469,362469,114744,276738,276738,167810,167810,164500,61,158187,158229,128718,129339,123938,123971,129305,129339,158187,158229,83999,92531,83999,92531,361952,362218,83864,92531,83999,92531,25121,74406,276738,0,276738,0,12517,27754,167810,167810,364300,193006,164872,167135,136845,131436,134029,137095,167135,363484,363486,117390,363486,363484,115214,349111,349111,167803,167803,164454,61,158196,158238,129074,129343,123938,123971,126422,126455,129309,129343,158196,158238,83998,92537,84000,92537,116957,117083,83863,92537,83998,92537,25225,75201,349111,0,349111,0,12516,27750,167803,167803,639299,639299,9470,13823,13823,380687,1176,385227,380687,113894,0,238064,0
215,2015,book-part,37,21,21,0,0,0,0,0,0,21,21,21,21,21,2,18,18,14,14,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21,21,21,1,2,18,0,18,0,0,0,14,14,21,21,0,0,0,0,0,0,0,21,21,6,21,21,2,21,21,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,6,6,21,21,21,21,1,2,21,0,21,0,0,0,14,14,37,37,0,0,0,1,0,1,1,2,0,20,0
216,2015,book-section,18,2,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,18,18,0,0,0,10,0,10,10,0,0,12,0
217,2015,component,38962,7156,512,80,47,10,9,10,47,7156,7156,7156,7156,7156,208,6830,6830,21,21,80,0,11,14,8,8,7,7,8,8,11,14,379,413,379,413,7156,7156,0,413,379,413,99,114,6830,0,6830,0,21,21,21,21,7284,512,80,47,10,9,10,10,47,7157,7159,1986,7159,7157,208,7194,7194,21,21,80,0,11,14,8,8,7,7,8,8,8,8,11,14,379,413,381,413,1986,1986,0,413,379,413,98,113,7194,0,7194,0,21,21,21,21,38962,38962,0,85,85,9718,0,38928,9718,782,0,0,0
218,2015,dataset,29022,5084,28,54,25,10,10,10,25,5084,5084,5084,5084,5084,205,4318,4318,13,13,54,0,15,15,3,3,3,3,3,3,15,15,46,33,46,33,5061,5080,2,33,46,33,66,90,4318,0,4318,0,13,13,13,13,5117,61,54,27,11,11,11,11,27,5095,5117,3379,5117,5095,211,4783,4783,13,13,54,0,16,16,3,3,3,3,3,3,3,3,16,16,46,33,68,33,3356,3372,2,33,46,33,67,93,4783,0,4783,0,13,13,13,13,29022,29022,0,9233,9233,19111,3885,27716,19111,931,0,7,0
219,2015,grant,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2008,0,0,0,0,0,0,0,0,0,0,0
220,2015,journal-article,3243125,2871632,2506783,2297449,2265712,1990211,1946669,2002683,2265712,2871632,2871632,2871632,2871632,2871632,2015096,2651842,2651842,2085279,2085279,1897850,48884,1671952,1678747,1455046,1469568,1421177,1426075,1464256,1469568,1671952,1678747,22366,272837,22366,272837,2742770,2860354,19742,272837,22366,272837,114180,1012269,449189,169,449189,169,268045,534656,2085279,2085279,2875078,2510143,2290629,2266442,2000520,1947084,1973764,2003137,2266442,2873393,2873411,1889126,2873411,2873393,2018212,2839811,2839811,2085140,2085140,1890495,48906,1672358,1679152,1462357,1469792,1421388,1426280,1441811,1446859,1464487,1469792,1672358,1679152,22374,272139,22392,272139,1761298,1857152,19746,272139,22374,272139,114848,1073718,557061,923066,557061,923066,268036,534539,2085140,2085140,3243125,3243125,461357,650475,650475,3022967,129987,3030775,3022967,1990614,2514431,1940563,0
221,2015,journal-issue,36264,561,349,386,304,221,211,221,304,561,561,561,561,561,219,359,359,103,103,386,0,304,304,221,221,211,211,221,221,304,304,559,559,559,559,561,561,559,559,559,559,131,190,146,0,146,0,76,80,103,103,564,351,386,306,221,211,219,221,306,563,563,262,563,563,219,527,527,103,103,386,0,306,306,221,221,211,211,219,219,221,221,306,306,561,561,561,561,262,262,561,561,561,561,131,190,270,172,270,172,76,80,103,103,36264,36264,0,0,0,27,0,29,27,4640,21247,224,0
222,2015,monograph,20244,7326,5354,2082,807,594,562,595,807,7326,7326,7326,7326,7326,3667,3646,3646,642,642,1997,32,747,747,539,540,509,509,540,540,747,747,942,1190,942,1190,7248,7260,921,1190,942,1190,641,2056,3646,0,3646,0,551,552,642,642,7374,5402,2094,808,595,562,572,595,808,7366,7367,1298,7367,7366,3716,6990,6990,642,642,1997,32,747,747,540,540,509,509,517,517,540,540,747,747,942,1190,943,1190,1228,1230,921,1190,942,1190,661,2164,6990,0,6990,0,551,552,642,642,20244,20244,649,634,634,16439,99,16687,16439,11042,0,212,0
223,2015,other,27434,5275,1111,1462,1961,1797,1764,1799,1961,5275,5275,5275,5275,5275,1981,4609,4609,2569,2569,1462,0,1955,1955,1778,1780,1747,1747,1780,1780,1955,1955,601,671,601,671,4721,5121,601,671,601,671,533,1341,4609,0,4609,0,173,223,2569,2569,5682,1121,1462,1963,1799,1765,1788,1800,1963,5651,5651,2232,5651,5651,1980,5378,5378,2569,2569,1462,0,1957,1957,1780,1781,1748,1748,1769,1769,1781,1781,1957,1957,601,671,601,671,1685,1885,601,671,601,671,531,1359,5378,0,5378,0,173,223,2569,2569,27434,27434,5134,186,186,9098,571,9461,9098,2894,0,5119,0
224,2015,peer-review,3726,855,852,0,850,842,836,842,850,855,855,855,855,855,339,845,845,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,355,0,355,546,842,0,355,0,355,6,21,845,0,845,0,0,0,0,0,857,852,0,850,842,836,839,842,850,857,857,844,857,857,342,857,857,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,355,0,355,535,823,0,355,0,355,7,24,857,0,857,0,0,0,0,0,3726,3726,0,881,881,1741,324,1742,1741,397,0,0,0
225,2015,posted-content,7861,3415,3041,2504,2997,2825,2776,2833,2997,3415,3415,3415,3415,3415,1813,3372,3372,2959,2959,19,36,2454,2456,2352,2359,2321,2323,2357,2359,2454,2456,0,307,0,307,2119,3237,0,307,0,307,357,1090,3372,0,3372,0,1750,1868,2959,2959,3419,3045,2505,2999,2830,2777,2810,2835,2999,3419,3419,3027,3419,3419,1811,3417,3417,2959,2959,19,36,2456,2458,2355,2361,2322,2324,2343,2345,2359,2361,2456,2458,0,309,0,309,1750,2627,0,309,0,309,354,1091,3417,0,3417,0,1750,1868,2959,2959,7861,7861,6315,1138,1138,7846,4069,7849,7846,3324,0,3611,0
