,published_year,type,num_objects,num_dois,num_non_dois,objects_has_type,dois_has_type,non_dois_has_type,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
398,2007.0,posted-content,99162,3255,95907,99162,3255,95907,87652,36912,32881,32026,32944,36912,99162,39156,99162,99162,99162,41450,97970,97970,34762,78620,1957,4359,78620,96304,2585,991,903,898,904,991,3255,1321,3255,3255,3255,1753,3190,3190,1786,2123,193,557,2123,3224,85067,35921,31978,31128,32040,35921,95907,37835,95907,95907,95907,39697,94780,94780,32976,76497,1764,3802,76497,93080
399,2007.0,proceedings,71,68,3,71,68,3,7,6,6,6,6,6,45,19,45,45,45,23,70,70,4,0,0,0,0,26,7,6,6,6,6,6,42,19,42,42,42,23,67,67,4,0,0,0,0,26,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0,0
400,2007.0,proceedings-article,236986,210770,26216,236986,210770,26216,203535,196317,166198,162341,166489,196317,236594,120133,236594,236594,236594,158381,236276,236276,172674,10986,7677,7801,10986,235433,188958,183394,155664,152058,155938,183394,210378,108474,210378,210378,210378,145463,210225,210225,159977,10943,7677,7801,10943,209949,14577,12923,10534,10283,10551,12923,26216,11659,26216,26216,26216,12918,26051,26051,12697,43,0,0,43,25484
401,2007.0,proceedings-series,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2007.0,reference-book,267,247,20,267,247,20,136,66,51,48,51,66,265,93,265,265,265,195,263,263,29,13,2,5,13,38,133,57,44,41,44,57,245,83,245,245,245,189,243,243,26,13,2,5,13,37,3,9,7,7,7,9,20,10,20,20,20,6,20,20,3,0,0,0,0,1
403,2007.0,reference-entry,8488,8488,0,8488,8488,0,1866,2258,2012,1973,2014,2258,2609,1202,2609,2609,2609,1213,7930,7930,2020,370,50,252,370,2192,1866,2258,2012,1973,2014,2258,2609,1202,2609,2609,2609,1213,7930,7930,2020,370,50,252,370,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2007.0,report,6859,6803,56,6859,6803,56,5332,1469,1337,1332,1339,1469,6804,1548,6816,6816,6804,2635,6776,6776,2224,731,112,123,731,1264,5328,1419,1322,1317,1324,1419,6749,1545,6761,6761,6749,2633,6727,6727,2223,730,112,123,730,1262,4,50,15,15,15,50,55,3,55,55,55,2,49,49,1,1,0,0,1,2
405,2007.0,report-series,312,304,8,312,304,8,296,215,206,205,206,215,311,64,311,311,311,210,309,309,161,224,12,14,224,283,288,212,203,202,203,212,303,64,303,303,303,208,301,301,161,224,12,14,224,283,8,3,3,3,3,3,8,0,8,8,8,2,8,8,0,0,0,0,0,0
406,2007.0,standard,11,11,0,11,11,0,1,0,0,0,0,0,7,5,11,11,7,5,11,11,0,0,0,0,0,7,1,0,0,0,0,0,7,5,11,11,7,5,11,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2006.0,,2022654,67472,1955182,0,0,0,698274,238028,118242,115464,118582,238028,2022649,251180,2022649,2022649,2022649,281570,1348960,1348960,222237,0,0,0,0,1442526,25979,29582,7935,7748,7961,29582,67467,7705,67467,67467,67467,11494,46065,46065,7619,0,0,0,0,54691,672295,208446,110307,107716,110621,208446,1955182,243475,1955182,1955182,1955182,270076,1302895,1302895,214618,0,0,0,0,1387835
408,2006.0,book,87789,7498,80291,87789,7498,80291,33274,6429,3722,3580,3725,6429,87462,11139,87502,87502,87462,48083,85409,85409,4321,515,139,151,515,3435,2970,1207,909,883,909,1207,7171,2261,7211,7211,7171,5588,7291,7291,845,512,138,150,512,1245,30304,5222,2813,2697,2816,5222,80291,8878,80291,80291,80291,42495,78118,78118,3476,3,1,1,3,2190
409,2006.0,book-chapter,229952,213130,16822,229952,213130,16822,85989,88448,74344,72891,74515,88448,219407,66531,219504,219504,219407,91663,220388,220388,95159,11842,8325,8713,11842,72612,82493,87270,73722,72301,73893,87270,202585,61776,202682,202682,202585,86223,204423,204423,93567,11822,8325,8713,11822,66811,3496,1178,622,590,622,1178,16822,4755,16822,16822,16822,5440,15965,15965,1592,20,0,0,20,5801
410,2006.0,book-part,12,12,0,12,12,0,0,1,0,0,0,1,11,0,11,11,11,8,12,12,8,0,0,0,0,0,0,1,0,0,0,1,11,0,11,11,11,8,12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2006.0,book-section,66,66,0,66,66,0,0,0,0,0,0,0,66,0,66,66,66,3,65,65,8,0,0,0,0,0,0,0,0,0,0,0,66,0,66,66,66,3,65,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2006.0,book-set,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2006.0,component,5431,5431,0,5431,5431,0,79,56,9,9,9,56,5431,1879,5431,5431,5431,304,5343,5343,54,125,89,90,125,178,79,56,9,9,9,56,5431,1879,5431,5431,5431,304,5343,5343,54,125,89,90,125,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2006.0,dataset,5147,4958,189,5147,4958,189,330,630,491,483,493,630,4918,1294,4957,4957,4918,182,5068,5068,6,37,3,3,37,2284,283,628,490,482,492,628,4729,1260,4768,4768,4729,171,4911,4911,6,37,3,3,37,2275,47,2,1,1,1,2,189,34,189,189,189,11,157,157,0,0,0,0,0,9
415,2006.0,dissertation,132052,12793,119259,132052,12793,119259,59546,4699,1673,1608,1674,4699,132052,4118,132052,132052,132052,27770,128245,128245,16599,49,20,22,49,10731,3218,333,288,288,288,333,12793,614,12793,12793,12793,3919,12111,12111,2160,49,20,22,49,826,56328,4366,1385,1320,1386,4366,119259,3504,119259,119259,119259,23851,116134,116134,14439,0,0,0,0,9905
416,2006.0,journal,135,57,78,135,57,78,92,36,32,32,32,36,100,20,100,100,100,40,125,125,15,49,49,49,49,126,20,9,8,8,8,9,22,15,22,22,22,12,55,55,9,36,36,36,36,50,72,27,24,24,24,27,78,5,78,78,78,28,70,70,6,13,13,13,13,76
417,2006.0,journal-article,2484200,1648558,835642,2484200,1648558,835642,1882925,1779730,1318213,1295064,1320910,1779730,2477204,1055541,2477278,2477278,2477204,1440578,2457523,2457523,1244983,2381690,1628685,1901378,2381690,2479305,1255866,1267048,1077930,1059900,1079632,1267048,1641567,924080,1641641,1641641,1641567,1232012,1632523,1632523,1184158,1548357,1405976,1432941,1548357,1644779,627059,512682,240283,235164,241278,512682,835637,131461,835637,835637,835637,208566,825000,825000,60825,833333,222709,468437,833333,834526
418,2006.0,journal-issue,1168,240,928,1168,240,928,970,1069,988,968,990,1069,1162,670,1162,1162,1162,711,1153,1153,431,1044,1040,1040,1044,1136,185,155,148,146,148,155,234,154,234,234,234,167,227,227,71,183,179,179,183,208,785,914,840,822,842,914,928,516,928,928,928,544,926,926,360,861,861,861,861,928
419,2006.0,monograph,4047,3961,86,4047,3961,86,1290,454,340,311,340,454,4005,691,4006,4006,4005,2517,3868,3868,319,114,65,68,114,463,1283,431,323,294,323,431,3919,666,3920,3920,3919,2447,3784,3784,311,113,65,68,113,454,7,23,17,17,17,23,86,25,86,86,86,70,84,84,8,1,0,0,1,9
420,2006.0,other,4092,4007,85,4092,4007,85,732,755,494,474,494,755,3853,1520,3866,3866,3853,2123,3934,3934,709,1060,403,407,1060,2464,732,673,470,451,470,673,3769,1519,3782,3782,3769,2122,3857,3857,709,1058,403,407,1058,2462,0,82,24,23,24,82,84,1,84,84,84,1,77,77,0,2,0,0,2,2
421,2006.0,posted-content,89308,3526,85782,89308,3526,85782,77723,31176,28003,27267,28050,31176,89305,35285,89305,89305,89305,37552,88319,88319,30157,70256,1827,3879,70256,86439,2897,1131,1048,1042,1049,1131,3523,1477,3523,3523,3523,1962,3476,3476,2019,2396,209,634,2396,3491,74826,30045,26955,26225,27001,30045,85782,33808,85782,85782,85782,35590,84843,84843,28138,67860,1618,3245,67860,82948
422,2006.0,proceedings,67,66,1,67,66,1,15,4,3,3,3,4,46,18,46,46,46,24,65,65,2,2,1,1,2,17,15,4,3,3,3,4,45,18,45,45,45,24,64,64,2,2,1,1,2,17,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
423,2006.0,proceedings-article,222865,197803,25062,222865,197803,25062,190073,182898,156161,152180,156482,182898,222449,109081,222450,222450,222449,149247,222336,222336,161085,12342,7556,7903,12342,221539,174597,169595,145413,141710,145708,169595,197387,97112,197388,197388,197387,136413,197423,197423,148232,12251,7556,7903,12251,197157,15476,13303,10748,10470,10774,13303,25062,11969,25062,25062,25062,12834,24913,24913,12853,91,0,0,91,24382
424,2006.0,proceedings-series,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2006.0,reference-book,274,268,6,274,268,6,131,61,49,48,49,61,267,82,268,268,267,199,264,264,33,11,3,3,11,38,129,59,47,46,47,59,261,81,262,262,261,194,258,258,32,11,3,3,11,38,2,2,2,2,2,2,6,1,6,6,6,5,6,6,1,0,0,0,0,0
426,2006.0,reference-entry,4451,4450,1,4451,4450,1,3086,3591,3137,3066,3144,3591,4290,1854,4290,4290,4290,2141,4251,4251,3841,701,236,417,701,3763,3085,3590,3136,3065,3143,3590,4289,1853,4289,4289,4289,2141,4250,4250,3841,701,236,417,701,3762,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
427,2006.0,report,7451,7407,44,7451,7407,44,6041,1456,1332,1323,1333,1456,7394,1651,7409,7409,7394,2907,7372,7372,2564,817,94,109,817,1489,6041,1416,1316,1311,1317,1416,7351,1651,7366,7366,7351,2905,7332,7332,2564,817,94,109,817,1488,0,40,16,12,16,40,43,0,43,43,43,2,40,40,0,0,0,0,0,1
428,2006.0,report-series,267,255,12,267,255,12,253,160,149,147,149,160,266,68,266,266,266,201,253,253,136,196,9,10,196,242,241,158,147,145,147,158,254,64,254,254,254,193,246,246,136,195,9,10,195,241,12,2,2,2,2,2,12,4,12,12,12,8,7,7,0,1,0,0,1,1
429,2006.0,standard,3,2,1,3,2,1,1,1,0,0,0,1,3,2,3,3,3,1,3,3,1,1,0,0,1,3,1,1,0,0,0,1,2,2,2,2,2,1,2,2,1,1,0,0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
430,2005.0,,1879173,59720,1819453,0,0,0,627477,229001,111559,108468,111834,229001,1879172,223132,1879172,1879172,1879172,268161,1244493,1244493,190282,0,0,0,0,1353880,20288,23517,7111,6843,7123,23517,59720,7077,59720,59720,59720,11411,41858,41858,7315,0,0,0,0,46109,607189,205484,104448,101625,104711,205484,1819452,216055,1819452,1819452,1819452,256750,1202635,1202635,182967,0,0,0,0,1307771
431,2005.0,book,86856,7490,79366,86856,7490,79366,31895,5514,3161,3047,3164,5514,86582,10190,86618,86618,86582,47321,84404,84404,3997,497,137,149,497,3385,2844,1007,730,720,730,1007,7216,1999,7252,7252,7216,5764,7265,7265,794,494,137,149,494,1251,29051,4507,2431,2327,2434,4507,79366,8191,79366,79366,79366,41557,77139,77139,3203,3,0,0,3,2134
432,2005.0,book-chapter,213281,198358,14923,213281,198358,14923,77609,79197,67014,65655,67132,79197,206331,60030,206900,206900,206331,85468,203505,203505,90744,12108,9278,9520,12108,67902,74605,78132,66479,65136,66597,78132,191408,55726,191977,191977,191408,80463,189334,189334,89377,12092,9276,9518,12092,62480,3004,1065,535,519,535,1065,14923,4304,14923,14923,14923,5005,14171,14171,1367,16,2,2,16,5422
433,2005.0,book-part,4,4,0,4,4,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2005.0,book-series,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2005.0,component,4113,4113,0,4113,4113,0,121,64,14,14,14,64,4113,1351,4113,4113,4113,317,4011,4011,57,111,67,67,111,185,121,64,14,14,14,64,4113,1351,4113,4113,4113,317,4011,4011,57,111,67,67,111,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2005.0,dataset,4713,4429,284,4713,4429,284,187,438,348,338,350,438,4460,1363,4590,4590,4460,244,4650,4650,13,40,0,1,40,1731,100,438,348,338,350,438,4176,1339,4306,4306,4176,206,4374,4374,13,40,0,1,40,1731,87,0,0,0,0,0,284,24,284,284,284,38,276,276,0,0,0,0,0,0
437,2005.0,dissertation,106746,10026,96720,106746,10026,96720,45212,4088,1378,1323,1379,4088,106746,3320,106746,106746,106746,23758,103731,103731,13208,32,24,27,32,9111,2505,268,225,223,225,268,10026,469,10026,10026,10026,3110,9475,9475,1739,32,24,27,32,595,42707,3820,1153,1100,1154,3820,96720,2851,96720,96720,96720,20648,94256,94256,11469,0,0,0,0,8516
438,2005.0,journal,84,24,60,84,24,60,74,39,34,34,34,39,84,19,84,84,84,41,74,74,9,17,16,16,17,78,19,14,11,11,11,14,24,11,24,24,24,19,24,24,9,9,8,8,9,21,55,25,23,23,23,25,60,8,60,60,60,22,50,50,0,8,8,8,8,57
439,2005.0,journal-article,2235214,1494600,740614,2235214,1494600,740614,1695066,1582924,1164451,1143283,1166738,1582924,2228600,931233,2228689,2228689,2228600,1332628,2212060,2212060,1131567,2141111,1480472,1719438,2141111,2230763,1156521,1148224,973799,957021,975304,1148224,1487995,816249,1488083,1488083,1487995,1139232,1480182,1480182,1078915,1402258,1280023,1302839,1402258,1490976,538545,434700,190652,186262,191434,434700,740605,114984,740606,740606,740605,193396,731878,731878,52652,738853,200449,416599,738853,739787
440,2005.0,journal-issue,538,106,432,538,106,432,386,487,443,437,443,487,530,282,530,530,530,290,531,531,147,475,472,472,475,513,68,65,55,55,55,65,98,69,98,98,98,67,99,99,37,70,67,67,70,81,318,422,388,382,388,422,432,213,432,432,432,223,432,432,110,405,405,405,405,432
441,2005.0,monograph,3462,3378,84,3462,3378,84,1080,339,238,225,239,339,3423,567,3429,3429,3423,2215,3287,3287,241,109,53,56,109,442,1074,314,225,212,225,314,3339,543,3345,3345,3339,2159,3205,3205,236,109,53,56,109,435,6,25,13,13,14,25,84,24,84,84,84,56,82,82,5,0,0,0,0,7
442,2005.0,other,4445,4386,59,4445,4386,59,658,1030,719,706,720,1030,4213,1494,4221,4221,4213,1982,4256,4256,1084,851,422,441,851,2278,654,975,714,702,714,975,4154,1492,4162,4162,4154,1980,4200,4200,1083,847,422,441,847,2273,4,55,5,4,6,55,59,2,59,59,59,2,56,56,1,4,0,0,4,5
443,2005.0,posted-content,84519,3182,81337,84519,3182,81337,72801,30002,26958,26243,26999,30002,84519,32822,84519,84519,84519,36283,83591,83591,28121,68169,2072,4189,68169,81977,2492,946,882,876,882,946,3182,1259,3182,3182,3182,1790,3137,3137,1718,2167,193,619,2167,3160,70309,29056,26076,25367,26117,29056,81337,31563,81337,81337,81337,34493,80454,80454,26403,66002,1879,3570,66002,78817
444,2005.0,proceedings,65,63,2,65,63,2,19,3,1,1,1,3,41,19,41,41,41,26,64,64,4,1,0,0,1,21,19,3,1,1,1,3,39,19,39,39,39,26,62,62,4,1,0,0,1,21,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0,0
445,2005.0,proceedings-article,194435,173235,21200,194435,173235,21200,164680,158914,129603,125999,129868,158914,193988,94703,193989,193989,193988,129564,193975,193975,136476,12162,6811,8070,12162,193220,152580,148512,121240,117885,121491,148512,172788,84828,172789,172789,172788,118678,172897,172897,126337,12122,6811,8070,12122,172570,12100,10402,8363,8114,8377,10402,21200,9875,21200,21200,21200,10886,21078,21078,10139,40,0,0,40,20650
446,2005.0,reference-book,331,312,19,331,312,19,191,90,75,74,75,90,326,120,326,326,326,278,327,327,47,13,8,11,13,63,188,75,63,62,63,75,307,109,307,307,307,264,308,308,38,13,8,11,13,61,3,15,12,12,12,15,19,11,19,19,19,14,19,19,9,0,0,0,0,2
447,2005.0,reference-entry,3742,3741,1,3742,3741,1,2503,2832,2280,2239,2283,2832,3224,1094,3233,3233,3224,1366,3546,3546,2258,274,88,270,274,3032,2502,2832,2280,2239,2283,2832,3223,1093,3232,3232,3223,1365,3545,3545,2258,274,88,270,274,3032,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
448,2005.0,report,8058,8020,38,8058,8020,38,6491,1378,1265,1255,1265,1378,8006,1657,8019,8019,8006,3146,7964,7964,2633,923,132,150,923,1883,6486,1348,1256,1250,1256,1348,7968,1654,7981,7981,7968,3144,7927,7927,2632,923,132,150,923,1880,5,30,9,5,9,30,38,3,38,38,38,2,37,37,1,0,0,0,0,3
449,2005.0,report-series,261,243,18,261,243,18,249,148,145,145,145,148,260,63,260,260,260,201,252,252,138,183,12,12,183,228,231,144,141,141,141,144,242,61,242,242,242,188,236,236,138,183,12,12,183,228,18,4,4,4,4,4,18,2,18,18,18,13,16,16,0,0,0,0,0,0
450,2005.0,standard,2,2,0,2,2,0,1,0,0,0,0,0,2,2,2,2,2,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,2,2,2,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2004.0,,1717511,53117,1664394,0,0,0,538715,197260,93933,91429,94143,197260,1717509,199162,1717509,1717509,1717509,245017,1121916,1121916,159404,0,0,0,0,1258528,17003,22207,7065,6791,7074,22207,53117,6478,53117,53117,53117,9750,37034,37034,6515,0,0,0,0,41706,521712,175053,86868,84638,87069,175053,1664392,192684,1664392,1664392,1664392,235267,1084882,1084882,152889,0,0,0,0,1216822
452,2004.0,book,84336,6717,77619,84336,6717,77619,31608,5051,2996,2875,2998,5051,84160,9209,84186,84186,84160,47061,82020,82020,3784,456,152,158,456,3348,2406,785,568,557,568,785,6541,1710,6567,6567,6541,5206,6511,6511,571,449,150,156,449,1007,29202,4266,2428,2318,2430,4266,77619,7499,77619,77619,77619,41855,75509,75509,3213,7,2,2,7,2341
453,2004.0,book-chapter,190529,176430,14099,190529,176430,14099,84391,68500,56470,55372,56600,68500,186515,52019,186555,186555,186515,75886,181459,181459,79359,12187,9291,9628,12187,55986,81654,67478,55975,54898,56105,67478,172416,48221,172456,172456,172416,71075,168024,168024,78125,12162,9290,9626,12162,51017,2737,1022,495,474,495,1022,14099,3798,14099,14099,14099,4811,13435,13435,1234,25,1,2,25,4969
454,2004.0,book-part,3,3,0,3,3,0,0,0,0,0,0,0,2,0,2,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,2004.0,book-section,9,9,0,9,9,0,0,0,0,0,0,0,9,0,9,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2004.0,component,4133,4133,0,4133,4133,0,83,61,12,12,12,61,4133,1533,4133,4133,4133,232,4082,4082,46,132,91,91,132,180,83,61,12,12,12,61,4133,1533,4133,4133,4133,232,4082,4082,46,132,91,91,132,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2004.0,dataset,4202,4035,167,4202,4035,167,258,414,325,318,326,414,3918,1016,4074,4074,3918,218,4145,4145,17,33,0,0,33,2039,170,413,325,318,326,413,3752,997,3908,3908,3752,185,3993,3993,16,33,0,0,33,2025,88,1,0,0,0,1,166,19,166,166,166,33,152,152,1,0,0,0,0,14
458,2004.0,dissertation,93955,9344,84611,93955,9344,84611,37680,3026,922,879,923,3026,93955,2929,93955,93955,93955,21184,91419,91419,10106,23,16,18,23,6822,2130,243,206,206,206,243,9344,417,9344,9344,9344,3033,8858,8858,1420,22,16,18,22,458,35550,2783,716,673,717,2783,84611,2512,84611,84611,84611,18151,82561,82561,8686,1,0,0,1,6364
459,2004.0,journal,80,17,63,80,17,63,70,30,25,25,25,30,80,19,80,80,80,38,74,74,25,12,12,12,12,77,11,7,5,5,5,7,17,4,17,17,17,12,17,17,7,6,6,6,6,15,59,23,20,20,20,23,63,15,63,63,63,26,57,57,18,6,6,6,6,62
460,2004.0,journal-article,2061564,1392548,669016,2061564,1392548,669016,1550657,1433514,1048746,1029170,1050906,1433514,2054351,850168,2054417,2054417,2054351,1242981,2038289,2038289,1031339,1978150,1389054,1598650,1978150,2057613,1072439,1059291,896406,880553,897945,1059291,1385339,750401,1385405,1385405,1385339,1062157,1379040,1379040,984447,1310578,1197671,1218767,1310578,1389230,478218,374223,152340,148617,152961,374223,669012,99767,669012,669012,669012,180824,659249,659249,46892,667572,191383,379883,667572,668383
461,2004.0,journal-issue,294,109,185,294,109,185,234,218,208,204,209,218,284,152,284,284,284,185,289,289,134,231,231,231,231,260,57,40,38,38,38,40,99,54,99,99,99,55,104,104,34,70,70,70,70,77,177,178,170,166,171,178,185,98,185,185,185,130,185,185,100,161,161,161,161,183
462,2004.0,monograph,3281,3182,99,3281,3182,99,1015,353,253,245,254,353,3233,527,3239,3239,3233,2105,3135,3135,222,134,58,62,134,395,994,304,213,205,214,304,3134,474,3140,3140,3134,2030,3037,3037,212,134,58,62,134,394,21,49,40,40,40,49,99,53,99,99,99,75,98,98,10,0,0,0,0,1
463,2004.0,other,3347,3304,43,3347,3304,43,720,674,468,457,468,674,3184,1141,3188,3188,3184,1563,3175,3175,944,704,303,308,704,1915,720,633,460,453,460,633,3141,1141,3145,3145,3141,1563,3134,3134,944,703,303,308,703,1913,0,41,8,4,8,41,43,0,43,43,43,0,41,41,0,1,0,0,1,2
464,2004.0,posted-content,73999,2788,71211,73999,2788,71211,64723,26000,23569,23012,23606,26000,73999,29252,73999,73999,73999,32980,73233,73233,25208,60213,1935,3720,60213,71898,2177,747,682,674,682,747,2788,1027,2788,2788,2788,1649,2740,2740,1527,1936,156,505,1936,2764,62546,25253,22887,22338,22924,25253,71211,28225,71211,71211,71211,31331,70493,70493,23681,58277,1779,3215,58277,69134
465,2004.0,proceedings,41,37,4,41,37,4,11,5,1,1,1,5,21,8,21,21,21,12,41,41,3,1,0,0,1,3,11,2,1,1,1,2,18,8,18,18,18,12,37,37,3,1,0,0,1,3,0,3,0,0,0,3,3,0,3,3,3,0,4,4,0,0,0,0,0,0
466,2004.0,proceedings-article,169082,142865,26217,169082,142865,26217,141176,134192,107087,104030,107330,134192,168468,77888,168468,168468,168468,112197,168698,168698,112338,10768,6000,7141,10768,167992,126988,123127,98493,95694,98705,123127,142251,67320,142251,142251,142251,100137,142568,142568,100677,10715,6000,7141,10715,142119,14188,11065,8594,8336,8625,11065,26217,10568,26217,26217,26217,12060,26130,26130,11661,53,0,0,53,25873
467,2004.0,reference-book,1122,1107,15,1122,1107,15,156,91,59,58,59,91,990,94,990,990,990,214,1064,1064,20,13,9,11,13,70,155,80,52,51,52,80,975,83,975,975,975,206,1049,1049,17,13,9,11,13,70,1,11,7,7,7,11,15,11,15,15,15,8,15,15,3,0,0,0,0,0
468,2004.0,reference-entry,3726,3725,1,3726,3725,1,673,931,803,792,803,931,1829,576,1829,1829,1829,623,2876,2876,1605,427,19,242,427,1191,672,930,802,791,802,930,1828,575,1828,1828,1828,622,2875,2875,1605,427,19,242,427,1190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
469,2004.0,report,8460,8429,31,8460,8429,31,6837,1438,1297,1282,1297,1438,8422,1570,8431,8431,8422,3404,8390,8390,2789,977,108,125,977,2838,6835,1412,1287,1279,1287,1412,8391,1569,8400,8400,8391,3402,8360,8360,2789,976,108,125,976,2835,2,26,10,3,10,26,31,1,31,31,31,2,30,30,0,1,0,0,1,3
470,2004.0,report-series,197,195,2,197,195,2,178,73,70,70,70,73,197,55,197,197,197,142,194,194,96,152,13,13,152,185,176,73,70,70,70,73,195,55,195,195,195,141,192,192,96,152,13,13,152,185,2,0,0,0,0,0,2,0,2,2,2,1,2,2,0,0,0,0,0,0
471,2004.0,standard,2,2,0,2,2,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2003.0,,1579424,61107,1518317,0,0,0,447723,189594,77872,75614,78073,189594,1579424,174067,1579424,1579424,1579424,227954,1022745,1022745,134209,0,0,0,0,1177683,20552,32199,5141,4903,5155,32199,61107,5181,61107,61107,61107,8917,36882,36882,5897,0,0,0,0,51090,427171,157395,72731,70711,72918,157395,1518317,168886,1518317,1518317,1518317,219037,985863,985863,128312,0,0,0,0,1126593
473,2003.0,book,81523,6185,75338,81523,6185,75338,31511,4681,2802,2691,2805,4681,81361,8605,81379,81379,81361,46020,79328,79328,3499,480,144,154,480,3166,2179,679,466,458,468,679,6023,1535,6041,6041,6023,4837,6002,6002,533,465,144,154,465,987,29332,4002,2336,2233,2337,4002,75338,7070,75338,75338,75338,41183,73326,73326,2966,15,0,0,15,2179
474,2003.0,book-chapter,175920,164288,11632,175920,164288,11632,81685,68798,56263,54971,56374,68798,171903,46432,171962,171962,171903,71434,167035,167035,75345,13607,10585,10910,13607,53142,79226,67951,55836,54561,55947,67951,160271,43288,160330,160330,160271,67232,155937,155937,74290,13585,10584,10909,13585,48662,2459,847,427,410,427,847,11632,3144,11632,11632,11632,4202,11098,11098,1055,22,1,1,22,4480
