,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_fields_mag,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_fields_mag_adds_presence,openalex_fields_mag_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
362,2011,edited-book,19,15,2,6,0,0,0,0,0,13,13,3,13,13,12,15,15,0,15,0,15,0,15,4,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,3,3,5,5,5,5,1,4,15,0,15,0,0,0,15,15,0,0,15,15,0,0,15,15,19,19,3,1,0,1,9,1,9,9,11,0,0,2,2,2
363,2011,grant,1619,1301,1301,168,0,0,0,0,0,0,0,0,0,0,0,1301,1301,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,0,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,1619,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,2011,journal-article,2530668,2529682,2529667,1863832,1785561,1650485,1654042,1614995,1785561,2366505,2366937,1405086,2366955,2366505,1694121,2528645,2528645,1706212,2522018,2520767,2522018,2520767,2529078,1504847,928,1407678,1415716,1302191,1308140,1305098,1311083,1614990,1614990,1407678,1415716,18909,42096,19327,42100,1398992,1401672,17736,42107,18909,42096,76334,1095333,302732,2056865,302732,2056865,177931,214533,0,0,0,0,0,0,174,1209943,0,0,2530668,2530668,368469,410986,19,410986,2351054,6372,2357251,2351054,1641291,2226612,1592259,2530668,2529099,2530668
365,2011,journal-issue,24293,24270,24270,987,80,59,59,58,80,272,272,104,272,272,4668,24257,24257,42,24154,24154,24154,24154,24269,987,0,80,80,59,59,59,59,58,58,80,80,234,234,234,234,104,104,234,234,234,234,33,178,4590,1926,4590,1926,42,42,0,0,0,0,0,0,2,13733,0,0,24293,24293,0,0,0,0,38,0,40,38,5005,19685,0,24293,24208,24293
366,2011,monograph,15895,15861,15860,5846,1351,1080,1082,981,1351,14149,14172,1464,14172,14149,10401,15858,15858,727,1477,1065,1477,1065,1626,3908,0,1022,1023,788,788,790,790,981,981,1022,1023,1012,1222,1035,1222,1410,1412,988,1222,1012,1222,836,4702,15858,0,15858,0,682,682,584,584,260,260,584,584,260,558,584,584,15895,15895,2621,521,0,521,13183,66,13397,13183,10042,0,63,1116,965,1116
367,2011,other,26997,26936,26935,2179,7535,6714,6726,6564,7535,17560,17584,5312,17584,17560,5453,26935,26935,8473,14221,3605,14221,3605,23158,2179,0,7152,7155,6359,6362,6371,6374,6564,6564,7152,7155,6537,6713,6561,6713,4736,4916,6529,6713,6537,6713,823,2574,26935,0,26935,0,661,669,0,0,0,0,0,0,185,2533,0,0,26997,26997,0,392,0,392,11086,583,11266,11086,5065,0,9499,26997,3434,26997
368,2011,posted-content,2639,2638,2638,2294,314,298,298,293,314,2637,2637,620,2637,2637,1620,2638,2638,2191,747,469,747,469,747,50,0,300,305,284,289,284,289,293,293,300,305,1,9,1,9,569,571,0,9,1,9,31,207,2638,0,2638,0,12,12,747,747,469,469,747,747,469,469,747,747,2639,2639,2244,21,0,21,2637,88,2639,2637,1644,0,2206,0,0,0
369,2011,proceedings,2256,2237,2237,38,41,29,29,29,41,156,156,80,156,156,202,2236,2236,12,46,14,46,14,50,38,0,41,41,29,29,29,29,29,29,41,41,156,156,156,156,80,80,156,156,156,156,30,52,2236,0,2236,0,12,12,41,41,10,10,41,41,10,10,41,41,2256,2256,0,0,0,0,0,0,0,0,220,0,1,44,44,44
370,2011,proceedings-article,293279,293175,293165,256162,250729,234799,235460,228087,250729,283569,283569,146952,283569,283569,170098,293163,293163,218662,245954,13043,245954,13043,273550,243455,0,228441,228646,214113,214248,214698,214835,228087,228087,228441,228646,3566,5102,3566,5102,146917,146917,3556,5102,3566,5102,21156,105781,293163,0,293163,0,39493,51064,0,0,0,0,0,0,2090,12314,0,0,293279,293279,12777,25235,0,25235,280075,47,280085,280075,152299,0,186919,293279,34009,293279
371,2011,reference-book,101792,101792,101792,287,74,57,57,55,74,1639,1639,160,1639,1639,1086,101782,101782,52,101532,27,101532,27,101532,287,0,74,74,57,57,57,57,55,55,74,74,310,314,310,314,160,160,309,314,310,314,27,263,101782,0,101782,0,52,52,474,474,15,15,474,474,23,24,474,474,101792,101792,0,0,0,0,1329,0,1333,1329,4145,0,0,101061,7,101061
372,2011,reference-entry,94307,93154,93154,4327,3202,2974,2987,2915,3202,18617,18617,1773,18618,18617,3307,93148,93148,5569,3526,546,3526,546,90132,3762,0,2298,2337,2107,2143,2114,2150,2915,2915,2298,2337,5403,5438,5403,5438,1773,1773,5403,5438,5403,5438,388,1121,93148,0,93148,0,57,59,0,0,0,0,0,0,546,546,0,0,94307,94307,581,904,0,904,14345,0,14346,14345,4664,0,8673,94307,0,94307
373,2011,report,11844,11841,11841,7589,2550,2294,2294,2266,2550,11136,11172,2692,11172,11136,4169,11840,11840,2850,1873,231,1873,231,1873,7375,0,1402,1425,1318,1338,1318,1338,2181,2183,1402,1425,178,355,214,355,2482,2549,76,355,178,355,770,2384,11840,0,11840,0,2799,2799,1873,1873,231,231,1873,1873,231,231,1873,1873,11844,11844,218,1494,85,1494,10974,303,11441,10974,3637,0,137,0,0,0
374,2011,report-series,744,743,743,492,375,360,360,355,375,609,610,157,610,609,452,743,743,226,733,733,733,733,743,470,0,352,356,337,341,337,341,353,353,352,356,373,381,374,381,149,149,373,381,373,381,69,299,743,0,743,0,226,226,0,0,0,0,0,0,0,193,0,0,744,744,22,34,2,34,237,8,241,237,441,0,0,744,744,744
375,2011,standard,68,68,68,0,0,0,0,0,0,0,7,0,7,0,6,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,55,0,6,0,4,0,0,0
376,2010,,84,84,0,0,0,0,0,0,0,18,18,0,18,18,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,18,0,18,18,7,0,0,0,0,0
377,2010,book,24000,23936,23935,8190,2678,2120,2130,2051,2678,19577,19653,4611,19653,19577,16144,23925,23925,1655,19900,4416,19900,4416,19901,6882,0,2583,2587,2043,2045,2053,2055,2051,2051,2583,2587,7036,7340,7112,7340,4585,4588,6916,7340,7036,7340,1332,8308,23925,0,23925,0,1560,1561,14212,14212,254,254,14212,14212,255,1957,14212,14212,24000,24000,1594,256,0,256,12592,29,13578,12592,15560,0,101,5773,4664,5773
378,2010,book-chapter,511722,511149,511141,154512,116860,102758,103069,99854,116860,381003,381351,88445,381351,381003,115603,511101,511101,159332,408662,95330,408662,95330,423251,146926,0,111697,111752,98064,98098,98342,98376,99854,99854,111697,111752,83150,87259,83498,87259,88274,88298,82948,87259,83150,87259,16065,62803,511101,0,511101,0,11200,13130,0,0,0,0,0,0,1954,46549,0,0,511722,511722,7675,7854,0,7854,299454,306,303864,299454,106420,0,171244,511722,100693,511722
379,2010,book-part,536,536,536,12,10,8,8,8,10,84,84,30,84,84,78,536,536,43,535,1,535,1,535,12,0,10,10,8,8,8,8,8,8,10,10,84,84,84,84,30,30,84,84,84,84,6,18,536,0,536,0,1,1,0,0,0,0,0,0,1,1,0,0,536,536,0,0,0,0,0,0,0,0,92,0,67,536,0,536
380,2010,book-section,195,193,0,0,0,0,0,0,0,9,9,4,9,9,0,193,193,107,193,0,193,0,193,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,4,4,8,8,8,8,0,0,193,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,195,195,0,0,0,0,1,0,1,1,0,0,115,195,0,195
381,2010,component,14607,7999,7999,210,58,28,28,27,58,6156,6225,1522,6225,6156,227,7997,7997,45,2305,1854,2305,1854,2374,210,0,7,13,5,8,5,8,27,27,7,13,278,211,347,211,1522,1522,0,211,278,211,64,71,7997,0,7997,0,45,45,2305,2305,1854,1854,2305,2305,1854,1854,2374,2374,14607,14607,0,95,0,95,7960,2,14602,7960,546,0,0,0,0,0
382,2010,dataset,52111,52096,52096,927,14842,13732,13752,13502,14842,36600,36704,5253,36704,36600,1934,52091,52091,239,3188,114,3188,114,50405,927,0,190,190,159,159,159,159,13502,13502,190,190,184,199,288,199,1961,1962,138,199,184,199,204,380,52091,0,52091,0,239,239,0,0,0,0,0,0,114,114,0,0,52111,52111,0,14829,0,14829,36418,3314,46183,36418,2312,0,6,52111,0,52111
383,2010,edited-book,19,18,6,4,1,1,1,1,1,10,10,3,10,10,6,18,18,0,18,0,18,0,18,3,0,0,0,0,0,0,0,1,1,0,0,2,2,2,2,3,3,2,2,2,2,0,2,18,0,18,0,0,0,18,18,0,0,18,18,0,0,18,18,19,19,1,2,0,2,8,0,8,8,7,0,0,0,0,0
384,2010,grant,1502,1207,1207,129,0,0,0,0,0,0,0,0,0,0,0,1207,1207,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,1502,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2010,journal-article,2567848,2566758,2566740,1801139,1844038,1667022,1671370,1625981,1844038,2392065,2392381,1368884,2392397,2392065,1599135,2565861,2565861,1753033,2562394,2561369,2562394,2561369,2566239,1514701,1167,1532259,1537218,1382962,1386087,1386697,1389851,1625977,1625977,1532259,1537218,20733,37790,20987,37793,1364892,1366530,19658,37803,20733,37790,77636,1075422,268101,2114756,268101,2114756,172934,208975,0,0,0,0,0,0,167,1275415,0,0,2567848,2567848,296228,343453,62,343453,2375147,4298,2379294,2375147,1542798,2298637,1655506,2567848,2566579,2567848
386,2010,journal-issue,21509,21488,21488,799,175,167,167,165,175,333,333,180,333,333,3840,21478,21478,139,21399,21399,21399,21399,21488,799,0,175,175,167,167,167,167,165,165,175,175,296,296,296,296,180,180,296,296,296,296,81,234,3593,1752,3593,1752,138,138,0,0,0,0,0,0,1,8005,0,0,21509,21509,0,0,0,0,37,0,37,37,4048,17903,1,21509,21443,21509
387,2010,monograph,14526,14493,14493,5557,1268,1001,1001,903,1268,13026,13047,1442,13047,13026,9811,14483,14483,751,1454,1029,1454,1029,1502,3726,0,1006,1006,768,768,768,768,903,903,1006,1006,1120,1330,1141,1330,1391,1393,1093,1330,1120,1330,734,4577,14483,0,14483,0,712,712,596,596,240,240,596,596,241,563,596,596,14526,14526,2138,422,0,422,11942,65,12129,11942,9509,0,53,963,911,963
388,2010,other,21852,21351,21351,1110,3321,2985,2989,2915,3321,12916,12942,3060,12942,12916,3382,21350,21350,3790,8884,3756,8884,3756,19018,1110,0,3091,3091,2769,2769,2773,2773,2915,2915,3091,3091,5918,6040,5944,6040,2454,2624,5916,6040,5918,6040,625,1683,21350,0,21350,0,539,543,0,0,0,0,0,0,88,2528,0,0,21852,21852,0,231,0,231,7016,611,7539,7016,3100,0,3667,21852,4090,21852
389,2010,posted-content,2166,2166,2166,1919,250,234,236,233,250,2161,2161,519,2161,2161,1333,2166,2166,1813,548,263,548,263,548,11,0,234,236,219,221,221,223,233,233,234,236,0,13,0,13,496,498,0,13,0,13,25,173,2166,0,2166,0,9,10,548,548,263,263,548,548,263,263,548,548,2166,2166,1908,21,0,21,2161,96,2163,2161,1355,0,1804,0,0,0
390,2010,proceedings,2219,2193,2193,44,26,14,14,14,26,130,130,58,130,130,197,2192,2192,14,46,21,46,21,49,44,0,26,26,14,14,14,14,14,14,26,26,130,130,130,130,58,58,130,130,130,130,21,36,2192,0,2192,0,14,14,28,28,4,4,28,28,4,19,28,28,2219,2219,0,0,0,0,0,0,0,0,228,0,1,86,82,86
391,2010,proceedings-article,305650,305614,305614,270003,262506,245617,246356,238834,262506,295469,295469,146755,295469,295469,182915,305602,305602,230196,259062,16110,259062,16110,285315,254837,0,239732,239967,224722,224870,225355,225513,238834,238834,239732,239967,3022,4288,3022,4288,146719,146735,3018,4288,3022,4288,25746,120064,305602,0,305602,0,39082,50174,0,0,0,0,0,0,2132,14840,0,0,305650,305650,15357,26049,0,26049,292450,46,292454,292450,160328,0,200942,305650,33582,305650
392,2010,reference-book,1398,1395,1395,247,66,52,52,50,66,1348,1348,144,1348,1348,381,1393,1393,48,1237,11,1237,11,1239,247,0,65,65,51,51,51,51,50,50,65,65,137,146,137,146,144,144,137,146,137,146,19,222,1393,0,1393,0,48,48,418,418,10,10,418,418,10,11,418,418,1398,1398,0,1,0,1,1212,0,1213,1212,386,0,0,825,2,825
393,2010,reference-entry,24442,23424,23424,4336,3396,3024,3036,2925,3396,16672,16672,1914,16672,16672,3673,23422,23422,7544,3233,462,3233,462,23109,3868,0,3231,3266,2867,2901,2879,2913,2925,2925,3231,3266,4573,4597,4573,4597,1914,1914,4573,4597,4573,4597,604,1390,23422,0,23422,0,62,69,0,0,0,0,0,0,462,462,0,0,24442,24442,477,165,0,165,13075,0,13075,13075,3670,0,9199,24442,0,24442
394,2010,report,11797,11793,11793,6875,2377,2130,2132,2123,2377,10321,10350,2393,10350,10321,3973,11793,11793,2719,1963,202,1963,202,1963,6705,0,1331,1342,1243,1253,1245,1255,2080,2080,1331,1342,170,340,199,340,2263,2280,85,340,170,340,733,2424,11793,0,11793,0,2682,2682,1963,1963,202,202,1963,1963,202,202,1963,1963,11797,11797,174,1329,43,1329,10166,199,11390,10166,3496,0,108,0,0,0
395,2010,report-component,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1
396,2010,report-series,607,606,606,442,331,303,305,294,331,544,544,135,544,544,399,606,606,214,601,601,601,601,606,425,0,319,319,292,292,294,294,294,294,319,319,330,339,330,339,135,135,330,339,330,339,62,302,606,0,606,0,214,214,0,0,0,0,0,0,0,156,0,0,607,607,17,19,0,19,215,0,218,215,375,0,0,607,607,607
397,2010,standard,106,106,106,0,1,0,0,0,1,2,13,1,13,2,14,106,106,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,1,13,1,1,1,0,1,2,1,0,0,106,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,74,0,16,0,2,0,0,0
398,2009,,37,37,0,0,0,0,0,0,0,15,15,0,15,15,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,15,0,15,15,0,0,0,0,0,0
399,2009,book,22305,22239,22238,7488,2262,1818,1825,1756,2262,18056,18133,4185,18133,18056,14920,22231,22231,1680,18694,4220,18694,4220,18698,6411,0,2182,2189,1750,1757,1757,1764,1756,1756,2182,2189,6713,6911,6789,6911,4160,4164,6585,6911,6713,6911,1295,8053,22231,0,22231,0,1552,1552,13045,13045,281,281,13045,13045,283,1914,13045,13045,22305,22305,1268,302,0,302,11394,30,12219,11394,14254,0,136,5741,4365,5741
400,2009,book-chapter,478008,476619,476612,151483,114347,100632,101019,97943,114347,355548,355812,82832,355812,355548,115145,476545,476545,148856,381355,100020,381355,100020,393613,136885,0,105036,105145,92085,92166,92435,92516,97943,97943,105036,105145,69820,73239,70084,73239,82676,82713,69651,73239,69820,73239,18205,67438,476545,0,476545,0,12519,14133,0,0,0,0,0,0,1810,52428,0,0,478008,478008,14691,12077,0,12077,287216,417,290548,287216,103657,0,156278,478008,104521,478008
401,2009,book-part,82,82,82,10,10,8,8,8,10,50,50,24,50,50,18,82,82,23,82,0,82,0,82,10,0,10,10,8,8,8,8,8,8,10,10,47,47,47,47,24,24,47,47,47,47,3,9,82,0,82,0,0,1,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,3,0,3,3,19,0,42,82,0,82
402,2009,book-section,407,402,0,0,0,0,0,0,0,7,7,2,7,7,1,402,402,171,402,1,402,1,402,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,2,4,4,4,4,0,0,402,0,402,0,0,0,0,0,0,0,0,0,1,1,0,0,407,407,0,0,0,0,3,0,3,3,1,0,180,407,0,407
403,2009,component,15602,7967,7967,274,66,32,32,32,66,5697,5839,1372,5839,5697,245,7967,7967,40,2719,2390,2719,2390,2760,274,0,33,36,16,18,16,18,32,32,33,36,306,239,448,239,1372,1372,0,239,306,239,71,88,7967,0,7967,0,40,40,2719,2719,2390,2390,2719,2719,2390,2390,2760,2760,15602,15602,0,86,0,86,7446,0,15601,7446,617,0,0,0,0,0
404,2009,dataset,47566,47530,47530,914,14147,12879,12905,12644,14147,31210,31327,4379,31327,31210,1763,47525,47525,195,2634,88,2634,88,46090,914,0,145,145,114,114,115,115,12643,12643,145,145,145,188,262,188,1591,1592,137,188,145,188,182,346,47525,0,47525,0,195,195,0,0,0,0,0,0,88,88,0,0,47566,47566,0,14004,1,14004,31071,2790,40943,31071,2118,0,3,47566,0,47566
405,2009,edited-book,16,16,4,8,2,1,1,1,2,10,10,3,10,10,9,16,16,1,14,1,14,1,14,3,0,2,2,1,1,1,1,1,1,2,2,7,7,7,7,3,3,7,7,7,7,0,5,16,0,16,0,1,1,13,13,0,0,13,13,0,1,13,13,16,16,5,2,0,2,3,0,3,3,9,0,1,1,1,1
406,2009,grant,1736,1430,1430,183,0,0,0,0,0,0,0,0,0,0,0,1430,1430,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2009,journal-article,2305130,2303508,2303483,1602327,1582625,1442448,1445945,1407125,1582625,2116842,2117122,1189170,2117145,2116842,1537484,2302670,2302670,1516338,2301432,2300481,2301432,2300481,2303031,1344774,516,1305642,1309986,1190455,1193203,1193369,1196136,1407120,1407120,1305642,1309986,25255,38020,25524,38023,1186016,1187241,24323,38040,25255,38020,71191,1073433,243794,1876913,243794,1876913,156978,190119,0,0,0,0,0,0,131,1002491,0,0,2305130,2305130,267214,308130,35,308130,2095855,3353,2099305,2095855,1487391,2060276,1409360,2305130,2303757,2305130
408,2009,journal-issue,26239,26223,26223,735,253,239,240,233,253,410,410,224,410,410,5327,26211,26211,223,26135,26135,26135,26135,26223,735,0,253,253,239,239,240,240,233,233,253,253,366,366,366,366,224,224,366,366,366,366,121,361,3092,2109,3092,2109,223,223,0,0,0,0,0,0,3,3642,0,0,26239,26239,0,0,0,0,44,0,45,44,5578,23136,1,26239,26180,26239
409,2009,monograph,13559,13503,13503,5061,1257,999,1002,912,1257,12416,12430,1402,12430,12416,9310,13490,13490,711,1391,1033,1391,1033,1402,3728,0,1016,1017,778,779,780,781,912,912,1016,1017,950,1108,964,1108,1356,1361,933,1108,950,1108,747,4561,13490,0,13490,0,662,663,506,506,219,219,506,506,219,526,506,506,13559,13559,1558,405,0,405,11527,61,11628,11527,8910,0,78,935,923,935
410,2009,other,14388,14327,14326,749,1531,1346,1348,1294,1531,7646,7681,1821,7681,7646,2328,14327,14327,2414,5955,3394,5955,3394,12772,749,0,1429,1429,1249,1249,1251,1251,1294,1294,1429,1429,3167,3338,3202,3338,1290,1433,3165,3338,3167,3338,410,1199,14327,0,14327,0,612,620,0,0,0,0,0,0,29,1842,0,0,14388,14388,0,102,0,102,4536,541,4949,4536,2168,0,2181,14388,3406,14388
411,2009,posted-content,1916,1916,1916,1744,276,261,261,258,276,1904,1904,471,1904,1904,1278,1916,1916,1648,469,257,469,257,469,23,0,234,244,223,231,223,231,258,258,234,244,2,13,2,13,450,452,1,13,2,13,29,202,1916,0,1916,0,18,19,469,469,257,257,469,469,257,257,469,469,1916,1916,1721,50,0,50,1902,66,1906,1902,1293,0,1632,0,0,0
412,2009,proceedings,2097,2073,2073,42,50,32,33,29,50,181,181,83,181,181,192,2073,2073,30,54,10,54,10,59,42,0,50,50,32,32,33,33,29,29,50,50,181,181,181,181,83,83,181,181,181,181,37,55,2073,0,2073,0,30,30,53,53,10,10,53,53,9,10,53,53,2097,2097,0,0,0,0,0,0,0,0,218,0,1,73,69,73
413,2009,proceedings-article,272958,272921,272920,236245,231731,216361,216894,210558,231731,263163,263163,132315,263163,263163,168165,272916,272916,203767,230058,10919,230058,10919,256578,223900,0,211607,211790,197850,197955,198315,198428,210558,210558,211607,211790,3058,4208,3058,4208,132296,132301,3051,4208,3058,4208,23339,114720,272916,0,272916,0,35108,48311,0,0,0,0,0,0,1820,9932,0,0,272958,272958,12353,24606,0,24606,260114,28,260121,260114,147542,0,176479,272958,25093,272958
414,2009,reference-book,1002,999,999,246,85,59,59,56,85,947,947,130,947,947,360,999,999,36,854,17,854,17,855,245,0,85,85,59,59,59,59,56,56,85,85,137,145,137,145,130,130,136,145,137,145,24,225,999,0,999,0,36,36,412,412,16,16,412,412,16,17,412,412,1002,1002,1,0,0,0,811,0,812,811,359,0,1,448,1,448
415,2009,reference-entry,33235,32657,32657,2816,2063,1817,1824,1769,2063,24342,24342,1153,24342,24342,2508,32652,32652,4522,2136,431,2136,431,32465,2602,0,1547,1578,1404,1434,1408,1438,1769,1769,1547,1578,6374,6385,6374,6385,1153,1153,6374,6385,6374,6385,287,725,32652,0,32652,0,62,63,0,0,0,0,0,0,353,431,0,0,33235,33235,215,516,0,516,18495,0,18495,18495,3159,0,6075,33235,78,33235
416,2009,report,10652,10646,10646,7025,2139,1993,1994,1976,2139,9927,9960,2245,9960,9927,3803,10644,10644,2791,1860,186,1860,186,1860,6866,0,1258,1270,1173,1184,1174,1185,1958,1958,1258,1270,197,260,230,260,2085,2105,68,260,197,260,766,2358,10644,0,10644,0,2760,2760,1860,1860,186,186,1860,1860,186,186,1860,1860,10652,10652,164,1132,19,1132,9747,183,10269,9747,3261,0,105,0,0,0
417,2009,report-series,587,587,587,417,301,283,284,274,301,523,523,122,523,523,406,587,587,232,582,582,582,582,587,403,0,301,301,283,283,284,284,274,274,301,301,318,322,318,322,122,122,318,322,318,322,70,283,587,0,587,0,232,232,0,0,0,0,0,0,0,160,0,0,587,587,14,0,0,0,205,0,208,205,358,0,0,587,587,587
418,2009,standard,121,121,121,0,0,0,0,0,0,1,11,0,11,1,9,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,0,0,1,1,1,1,0,0,121,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,0,0,108,0,12,0,2,0,0,0
419,2008,,60,60,0,0,1,1,1,1,1,39,39,0,39,39,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,1,39,0,39,39,5,0,0,0,0,0
420,2008,book,18601,18522,18518,6457,1990,1566,1575,1526,1990,13579,13647,3496,13647,13579,12504,18513,18513,1599,15832,3706,15832,3706,15869,5636,0,1897,1900,1500,1503,1509,1512,1526,1526,1897,1900,6000,6168,6068,6168,3479,3480,5868,6168,6000,6168,1100,6906,18513,0,18513,0,1446,1446,11323,11323,213,213,11323,11323,231,1859,11323,11323,18601,18601,972,343,0,343,7617,20,8472,7617,11982,0,159,4662,3829,4662
421,2008,book-chapter,387366,386836,386834,90017,68981,60404,60619,58809,68981,274043,274273,53934,274273,274043,82599,386788,386788,108490,314816,76070,314816,76070,323885,76169,0,62796,62863,54717,54767,54907,54957,58809,58809,62796,62863,52957,56716,53187,56716,53843,53881,52791,56716,52957,56716,13508,47015,386788,0,386788,0,7500,9210,0,0,0,0,0,0,1715,50097,0,0,387366,387366,14057,8642,0,8642,222361,276,225651,222361,75108,0,121992,387366,79454,387366
422,2008,book-part,84,84,84,2,0,0,0,0,0,19,19,6,19,19,6,84,84,2,83,0,83,0,83,2,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,6,6,14,14,14,14,0,1,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,5,0,5,5,8,0,9,84,0,84
423,2008,book-section,703,697,0,0,0,0,0,0,0,10,10,0,10,10,23,697,697,433,691,0,691,0,697,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,1,1,697,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,703,703,0,0,0,0,8,0,8,8,23,0,485,703,0,703
424,2008,component,12228,7033,7031,134,63,45,45,45,63,5323,5393,1506,5393,5323,218,7032,7032,41,2064,1788,2064,1788,2119,134,0,21,27,21,22,21,22,45,45,21,27,221,243,291,243,1506,1506,0,243,221,243,64,85,7032,0,7032,0,41,41,2064,2064,1788,1788,2064,2064,1788,1788,2119,2119,12228,12228,0,78,0,78,7011,1,12225,7011,482,0,0,0,0,0
425,2008,database,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0
426,2008,dataset,52574,52546,52546,1098,14510,12588,12609,12357,14510,31465,31517,4997,31517,31465,2381,52537,52537,270,3920,92,3920,92,50998,1098,0,263,263,228,228,229,229,12357,12357,263,263,217,225,269,225,1916,1916,179,225,217,225,194,379,52537,0,52537,0,270,270,0,0,0,0,0,0,92,92,0,0,52574,52574,0,14262,0,14262,31254,3083,43791,31254,2779,0,624,52574,0,52574
