,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_grid,openalex_has_affiliations_ror,openalex_has_affiliations_sourceid,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_fields_mag,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_grid_adds_presence,openalex_affiliations_grid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_fields_mag_adds_presence,openalex_fields_mag_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,openalex_referencesvsopen_adds_presence,openalex_referencesvsopen_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_references_open,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
64,2028.0,monograph,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2027.0,journal-article,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1
66,2026.0,journal-article,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,1,3,1,3,3,0,3,0,0,3,3,3
67,2025.0,journal-article,17,4,1,1,2,2,2,1,2,2,2,2,2,2,2,0,3,3,3,1,1,1,1,1,1,0,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,17,17,3,0,0,17,0,17,17,0,4,8,8,17,17,17
68,2024.0,journal-article,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,14,15,15,117,15,117,117,8,33,15,15,117,117,117
69,2023.0,book,42,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,42,42,0,25,25,37,0,37,37,2,0,0,0,9,6,9
70,2023.0,book-chapter,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,20,0,20,20,1,0,14,14,53,0,53
71,2023.0,journal-article,461,173,171,153,155,156,155,155,156,155,156,156,150,156,156,5,172,172,162,171,167,171,167,171,7,0,3,9,3,9,3,9,3,9,3,9,3,9,0,7,0,7,2,22,0,7,0,7,3,3,1,0,1,0,6,7,0,0,0,0,0,0,0,5,0,0,6,7,461,461,185,196,196,461,197,461,461,6,427,197,197,461,460,461
72,2023.0,journal-issue,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
73,2023.0,monograph,69,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,13,0,13,0,13,0,0,0,0,0,0,69,69,0,46,46,67,0,67,67,3,0,0,0,9,9,9
74,2022.0,book,1424,224,203,1,51,51,50,50,51,51,51,51,36,51,51,3,164,164,8,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,4,4,4,4,3,3,164,0,164,0,8,8,0,136,0,136,0,136,0,0,0,0,8,8,1424,1424,23,197,197,531,63,534,531,8,0,0,0,611,589,611
75,2022.0,book-chapter,12116,3764,3677,763,1121,1114,1078,1077,1121,1121,1121,1121,809,1121,1121,106,3452,3452,2985,1,1,1,1,1,760,0,487,487,483,487,476,476,475,475,487,487,487,487,0,80,0,80,508,568,0,80,0,80,52,70,3452,0,3452,0,4,37,0,0,0,0,0,0,1,1,0,0,4,37,12116,12116,2144,2031,2031,9085,921,9092,9085,133,0,7900,7900,12116,1329,12116
76,2022.0,journal-article,36709,24817,24264,20363,19687,19820,19685,19683,19830,19687,19830,19830,18135,19830,19830,1665,24410,24410,21992,23996,23242,23996,23232,23996,19752,4,18816,18827,18951,18970,18828,18838,18826,18836,18959,18970,18816,18827,0,2835,0,2835,10826,15095,0,2835,0,2835,408,586,406,0,406,0,756,3125,0,0,0,0,0,0,0,20956,0,0,1099,3466,36709,36709,1667,1825,1825,36052,12563,36052,36052,2390,35574,32559,31602,36709,36688,36709
77,2022.0,journal-issue,150,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,150,150,0,0,0,0,0,0,0,0,123,0,0,150,148,150
78,2022.0,monograph,890,416,13,2,17,17,16,16,17,17,17,17,4,17,17,10,308,308,0,0,0,0,0,0,2,0,4,4,4,4,3,3,3,3,4,4,4,4,1,1,1,1,4,4,1,1,1,1,8,10,308,0,308,0,0,0,0,402,0,402,0,402,0,0,0,0,0,0,890,890,18,203,203,814,5,816,814,11,0,0,0,61,48,61
79,2022.0,other,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,2,0,2,2,0,0,0,0,13,0,13
80,2022.0,posted-content,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
81,2022.0,reference-book,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,31,0,31,0,31,0,0,0,0,0,0,49,49,0,0,0,36,0,36,36,0,0,0,0,0,0,0
82,2022.0,report,4,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,4,0,3,3,4,2,4,4,0,0,0,0,0,0,0
83,2022.0,report-series,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
84,2021.0,,300,76,2,2,0,0,0,0,0,0,0,0,0,0,0,1,62,62,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62,0,62,0,0,0,1,75,1,75,1,75,1,1,1,1,0,0,300,0,0,8,8,96,49,96,96,0,0,0,0,0,0,0
85,2021.0,book,44295,13421,12402,1376,576,579,571,569,580,576,580,580,363,580,580,934,5410,5410,317,152,49,152,39,152,1033,23,436,436,439,440,432,432,431,431,440,440,436,436,253,266,253,266,313,319,249,266,253,266,440,553,5410,0,5410,0,236,236,79,11813,46,11846,79,11813,37,37,79,79,236,236,44295,44295,5382,433,433,22556,1074,23984,22556,2850,0,212,177,9570,9281,9570
86,2021.0,book-chapter,731955,351795,223055,141704,124772,124686,120137,120063,125043,124772,125043,125043,77492,125043,125043,15901,262857,262857,162152,7368,2597,7368,2561,7368,137335,26,115434,115439,115315,115662,111120,111125,111050,111055,115657,115662,115434,115439,1591,6254,1591,6254,59778,62147,1590,6254,1591,6254,7154,8782,262857,0,262857,0,2744,10145,0,0,0,0,0,0,159,1073,0,0,2749,10150,731955,731955,47285,16947,16947,520035,31943,524586,520035,13736,0,254656,252212,731955,146982,731955
87,2021.0,book-part,1559,218,1,36,50,50,47,47,50,50,50,50,24,50,50,1,139,139,30,1,0,1,0,1,0,0,50,50,50,50,47,47,47,47,50,50,50,50,49,49,49,49,23,23,49,49,49,49,1,1,139,0,139,0,21,21,0,0,0,0,0,0,0,0,0,0,21,21,1559,1559,54,0,0,188,39,188,188,5,0,141,141,1559,54,1559
88,2021.0,book-section,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,18,0,18,18,0,0,6,6,24,0,24
89,2021.0,component,42981,7194,32,32,17,17,16,16,17,17,17,17,14,17,17,40,6968,6968,12,26,7,26,7,26,32,0,9,9,9,9,9,9,9,9,9,9,9,9,0,5,0,5,14,14,0,5,0,5,14,14,6968,0,6968,0,12,12,26,7168,7,7187,26,7168,7,7,26,26,12,12,42981,42981,0,43,43,22869,0,41540,22869,89,0,0,0,0,0,0
90,2021.0,dataset,40340,3524,1352,48,43,42,42,42,43,43,43,43,29,43,43,365,2805,2805,28,1303,1301,1303,1301,1303,48,0,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0,1,22,23,0,1,0,1,89,174,2805,0,2805,0,8,8,0,0,0,0,0,0,1301,1301,0,0,8,8,40340,40340,0,12489,12489,21207,5059,21912,21207,421,0,32,32,40340,0,40340
91,2021.0,journal-article,3997415,3409931,2612164,2315670,2262439,2277728,2249490,2248333,2280702,2262439,2280702,2280702,1945419,2280702,2280702,754995,3119939,3119939,2342052,2600384,2439570,2600384,2417589,2600384,1435381,48350,1509919,1512108,1522032,1526438,1502502,1504581,1501702,1503776,1524198,1526438,1509919,1512108,3968,278397,3968,278397,780387,1423835,3916,278397,3968,278397,84171,186899,631871,107,631871,107,155591,345857,0,0,0,0,0,0,7033,875690,0,0,218951,408196,3997415,3997415,1402864,954750,954750,3806100,1567628,3810793,3806100,806039,2950306,2583782,2433264,3997415,3956464,3997415
92,2021.0,journal-issue,47330,956,492,558,303,303,293,293,303,303,303,303,111,303,303,35,457,457,51,481,416,481,416,481,558,0,301,301,301,301,291,291,291,291,301,301,301,301,301,301,301,301,111,111,301,301,301,301,22,23,300,0,300,0,51,51,0,0,0,0,0,0,6,12,0,0,51,51,47330,47330,0,6,6,11,2,17,11,329,20438,7,5,47330,46046,47330
93,2021.0,monograph,20951,8015,1060,1525,622,624,616,616,624,622,624,624,310,624,624,528,3874,3874,435,278,72,278,61,278,1006,43,379,379,381,381,374,374,374,374,381,381,379,379,27,40,27,40,197,198,26,40,27,40,310,342,3874,0,3874,0,282,284,87,7260,59,7288,87,7260,53,58,87,87,282,284,20951,20951,3165,736,736,18327,880,18761,18327,1201,0,508,423,987,940,987
94,2021.0,other,37105,9059,859,441,3370,3376,3245,3243,3388,3370,3388,3388,2378,3388,3388,554,8225,8225,5659,627,503,627,417,627,423,0,3308,3308,3314,3326,3184,3184,3182,3182,3326,3326,3308,3308,150,432,150,432,2374,2374,150,432,150,432,261,310,8225,0,8225,0,23,110,0,0,0,0,0,0,223,390,0,0,23,110,37105,37105,4185,389,389,12106,414,12131,12106,511,0,12179,11594,37105,10183,37105
95,2021.0,peer-review,63061,19023,4610,1,1632,1638,1628,1628,1638,1632,1638,1638,1591,1638,1638,81,10265,10265,8,4610,4609,4610,4609,4610,1,0,60,72,60,72,58,70,58,70,60,72,60,72,1,435,1,435,202,1077,1,435,1,435,34,35,10265,0,10265,0,8,8,4610,14413,4609,14414,4610,14413,4609,4609,4610,4610,8,8,63061,63061,0,2148,2148,28239,2297,28239,28239,132,0,0,0,0,0,0
96,2021.0,posted-content,212459,114630,52193,51240,44978,45176,44933,44912,45199,44978,45199,45199,42041,45199,45199,11297,113148,113148,48209,45893,3136,45893,2493,45893,2154,622,40566,41100,40753,41310,40550,41054,40530,41032,40772,41310,40566,41100,2,9603,2,9603,8126,28540,0,9603,2,9603,2456,4536,113148,0,113148,0,11588,19868,45893,68737,3136,111494,45893,68737,2493,2493,45893,45893,11588,19868,212459,212459,193990,78131,78131,211944,123491,212062,211944,12979,0,43442,43430,0,0,0
97,2021.0,proceedings,2527,50,9,9,4,4,4,4,4,4,4,4,4,4,4,1,18,18,2,2,1,2,1,2,9,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,18,0,18,0,2,2,2,48,1,49,2,48,1,1,2,2,2,2,2527,2527,0,0,0,0,0,0,0,25,0,0,0,0,0,0
98,2021.0,proceedings-article,250578,203588,92573,118903,112188,119983,116589,116529,120368,112188,120368,120368,78006,120368,120368,13048,185239,185239,102985,12746,11750,12746,11580,12746,117213,29,79903,79922,87747,88082,85072,85092,85032,85052,88059,88082,79903,79922,110,1640,110,1640,77597,77670,108,1640,110,1640,7838,9455,185239,0,185239,0,24404,25221,3,2513,0,2516,3,2513,11580,11580,3,3,76444,77161,250578,250578,16162,48442,48442,243476,4846,243555,243476,7341,0,110502,33510,243675,5,243675
99,2021.0,proceedings-series,99,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,2,0,0,0,0,0,0
100,2021.0,reference-book,962,467,24,35,15,15,15,15,15,15,15,15,6,15,15,38,384,384,13,2,1,2,1,2,35,0,15,15,15,15,15,15,15,15,15,15,15,15,5,5,5,5,6,6,5,5,5,5,19,27,384,0,384,0,13,13,2,464,1,465,2,464,1,1,2,2,13,13,962,962,33,0,0,668,5,672,668,78,0,4,2,43,43,43
101,2021.0,reference-entry,11407,2196,110,116,1118,1117,1103,1103,1118,1118,1118,1118,410,1118,1118,96,2082,2082,47,54,3,54,2,54,3,17,1118,1118,1117,1118,1103,1103,1103,1103,1118,1118,1118,1118,1,6,1,6,406,406,1,6,1,6,56,64,2082,0,2082,0,45,45,0,0,0,0,0,0,2,2,0,0,45,45,11407,11407,4089,0,0,10624,27,10741,10624,98,0,1798,1798,11407,0,11407
102,2021.0,report,16003,8908,1292,1693,2385,2387,2381,2381,2387,2385,2387,2387,1391,2387,2387,579,7371,7371,552,1212,147,1212,109,1212,1363,46,452,459,453,460,451,457,451,457,453,460,452,459,11,216,11,216,475,656,11,216,11,216,213,283,7371,0,7371,0,485,488,1212,7696,147,8761,1212,7696,109,109,1212,1212,485,488,16003,16003,2724,3002,3002,11117,2450,11666,11117,600,0,131,123,0,0,0
103,2021.0,report-series,847,508,289,402,133,133,133,133,133,133,133,133,67,133,133,56,443,443,143,246,0,246,0,246,383,0,104,104,104,104,104,104,104,104,104,104,104,104,73,81,73,81,37,46,73,81,73,81,29,33,443,0,443,0,117,120,0,0,0,0,0,0,0,0,0,0,117,120,847,847,61,35,35,303,42,305,303,56,0,32,32,847,847,847
104,2020.0,,804,109,0,0,0,0,0,0,0,0,0,0,0,0,0,7,83,83,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,83,0,83,0,9,9,0,109,0,109,0,109,0,0,0,0,9,9,804,0,0,2,2,161,52,162,161,20,0,0,0,0,0,0
105,2020.0,book,59032,19395,16794,3267,1337,1356,1329,1327,1359,1337,1359,1359,744,1359,1359,4216,8990,8990,743,696,169,696,164,696,2927,38,1218,1219,1236,1240,1210,1211,1208,1209,1239,1240,1218,1219,757,782,757,782,663,670,752,782,757,782,1462,2331,8990,0,8990,0,636,636,482,16723,150,17055,482,16723,145,147,482,482,636,636,59032,59032,6055,436,436,31639,1243,34048,31639,13323,0,264,260,10605,10333,10605
106,2020.0,book-chapter,1062791,522098,279715,218984,189214,188876,182626,182328,189471,189214,189471,189471,117158,189471,189471,74335,382081,382081,239667,10009,4596,10009,4336,10009,215979,50,178684,178692,178296,178884,172487,172494,172203,172210,178876,178884,178684,178692,3260,10188,3260,10188,97068,100216,3230,10188,3260,10188,21086,37356,382081,0,382081,0,2524,14376,0,0,0,0,0,0,530,1680,0,0,2553,14403,1062791,1062791,53139,17763,17763,697246,29861,701273,697246,71500,0,393582,390476,1062791,170827,1062791
107,2020.0,book-part,1834,362,0,25,88,88,88,88,88,88,88,88,38,88,88,11,259,259,103,0,0,0,0,0,25,0,72,72,72,72,72,72,72,72,72,72,72,72,72,79,72,79,34,37,72,79,72,79,5,5,259,0,259,0,10,11,0,0,0,0,0,0,0,0,0,0,10,11,1834,1834,0,18,18,349,5,349,349,22,0,397,397,1834,0,1834
108,2020.0,book-section,50,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,43,0,43,43,3,0,15,15,50,0,50
109,2020.0,book-track,10,5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,2,2,10,2,10,10,0,0,2,2,10,8,10
110,2020.0,component,47323,10000,174,151,103,103,103,103,103,103,103,103,92,103,103,353,9576,9576,92,163,130,163,129,163,151,0,88,89,88,89,88,89,88,89,88,89,88,89,0,63,0,63,92,92,0,63,0,63,162,205,9576,0,9576,0,92,92,163,9837,130,9870,163,9837,129,129,163,163,92,92,47323,47323,0,62,62,28449,2,43955,28449,438,0,0,0,0,0,0
111,2020.0,dataset,83445,4455,75,86,107,107,107,107,108,107,108,108,98,108,108,289,3897,3897,58,12,6,12,6,12,86,0,10,10,10,11,10,11,10,11,10,11,10,10,0,3,0,3,78,86,0,3,0,3,50,90,3897,0,3897,0,14,14,0,0,0,0,0,0,6,6,0,0,14,14,83445,83445,0,53128,53128,66814,8364,79956,66814,813,0,72,72,83445,0,83445
112,2020.0,journal-article,4653227,4261276,3134610,2864266,2734130,2748591,2715123,2713428,2752719,2734130,2752719,2752719,2301061,2752719,2752719,2006707,3824382,3824382,2711116,3114841,2891010,3114841,2862541,3114841,1845874,62706,1750616,1754067,1761596,1768094,1739080,1742418,1737919,1741254,1764524,1768094,1750616,1754067,5663,339056,5663,339056,1031945,1754596,5566,339056,5663,339056,136637,579564,970248,142,970248,142,214360,399016,0,0,0,0,0,0,8852,976005,0,0,302110,484954,4653227,4653227,1486893,1141938,1141938,4405278,1559191,4417082,4405278,1998070,3177785,2769804,2578447,4653227,4606829,4653227
113,2020.0,journal-issue,64022,1259,374,974,406,404,385,385,407,406,407,407,180,407,407,162,931,931,117,337,266,337,264,337,974,0,404,404,402,405,383,383,383,383,405,405,404,404,405,405,405,405,180,180,405,405,405,405,121,135,615,0,615,0,114,114,0,0,0,0,0,0,0,19,0,0,114,114,64022,64022,0,4,4,16,1,30,16,1312,21460,29,20,64022,62722,64022
114,2020.0,monograph,25150,11149,1511,2807,993,993,982,981,995,993,995,995,511,995,995,1769,4548,4548,572,142,55,142,40,142,2407,51,722,727,723,729,712,716,711,715,724,729,722,727,263,282,263,282,366,375,262,282,263,282,489,797,4548,0,4548,0,286,288,77,10556,37,10596,77,10556,22,40,77,77,287,289,25150,25150,2397,728,728,21329,852,21575,21329,5385,0,987,961,831,820,831
115,2020.0,other,69443,17821,953,778,4467,4487,4395,4390,4492,4467,4492,4492,3162,4492,4492,2216,16015,16015,10210,582,533,582,478,582,778,0,4433,4433,4453,4458,4361,4361,4356,4356,4458,4458,4433,4433,487,831,487,831,3152,3154,487,831,487,831,711,1107,16015,0,16015,0,49,167,0,0,0,0,0,0,238,463,0,0,49,167,69443,69443,4961,457,457,28403,465,28450,28403,2303,0,25260,24969,69443,12328,69443
116,2020.0,peer-review,79591,23671,7080,5,2965,2972,2960,2958,2972,2965,2972,2972,2899,2972,2972,570,18839,18839,30,7080,7078,7080,7078,7080,5,0,6,19,6,19,6,19,6,19,6,19,6,19,0,630,0,630,618,2120,0,630,0,630,159,178,18839,0,18839,0,30,30,7080,16591,7078,16593,7080,16591,7078,7078,7080,7080,30,30,79591,79591,0,3418,3418,32913,2739,32913,32913,632,0,0,0,0,0,0
117,2020.0,posted-content,242781,108524,63203,66028,56896,57127,56747,56720,57165,56896,57165,57165,54635,57165,57165,33396,106781,106781,56303,56721,1634,56721,1079,56721,5921,862,53838,54514,54058,54782,53717,54374,53694,54351,54094,54782,53838,54514,3,11227,3,11227,13814,40393,3,11227,3,11227,5707,17409,106781,0,106781,0,5146,16603,56721,51803,1634,106890,56721,51803,1079,1079,56721,56721,5147,16604,242781,242781,204514,85238,85238,242422,149892,242436,242422,39346,0,57443,57424,0,0,0
118,2020.0,proceedings,3795,101,31,27,27,29,29,29,30,27,30,30,27,30,30,7,65,65,7,5,0,5,0,5,27,0,27,27,29,30,29,29,29,29,30,30,27,27,30,30,30,30,27,27,30,30,30,30,4,6,65,0,65,0,7,7,5,96,0,101,5,96,0,0,5,5,7,7,3795,3795,0,0,0,0,0,0,0,114,0,0,0,0,0,0
119,2020.0,proceedings-article,397873,373856,175616,241687,233694,240803,234716,234551,241565,233694,241565,241565,161251,241565,241565,85315,345173,345173,217616,20791,14835,20791,14255,20791,239260,51,168893,168959,176057,176750,171057,171131,170943,171017,176672,176750,168893,168959,293,2236,293,2236,160134,160362,279,2236,293,2236,25108,50406,345173,0,345173,0,45210,47767,10,8982,4,8988,10,8982,14255,14255,10,10,167541,169788,397873,397873,23629,78972,78972,382589,6096,382669,382589,69570,0,199716,55409,388417,0,388417
120,2020.0,proceedings-series,144,13,1,3,4,5,5,5,5,4,5,5,5,5,5,1,8,8,0,0,0,0,0,0,3,0,4,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,0,0,8,0,8,0,0,0,0,13,0,13,0,13,0,0,0,0,0,0,144,144,1,0,0,0,0,0,0,6,0,0,0,0,0,0
121,2020.0,reference-book,2700,1484,245,259,113,114,110,110,116,113,116,116,55,116,116,429,1362,1362,32,20,18,20,18,20,258,0,111,111,112,114,108,108,108,108,114,114,111,111,57,59,57,59,53,53,57,59,57,59,248,315,1362,0,1362,0,32,32,20,1462,18,1464,20,1462,18,18,20,20,32,32,2700,2700,18,2,2,2073,4,2080,2073,426,0,0,0,34,33,34
122,2020.0,reference-entry,131446,4845,286,307,2848,2848,2811,2806,2848,2848,2848,2848,1137,2848,2848,638,4645,4645,172,97,4,97,3,97,13,29,2836,2836,2836,2836,2799,2799,2794,2794,2836,2836,2836,2836,10,26,10,26,1128,1128,10,26,10,26,249,343,4645,0,4645,0,148,148,0,0,0,0,0,0,3,3,0,0,148,148,131446,131446,6406,92,92,25580,65,127912,25580,1737,0,104867,104867,131446,0,131446
123,2020.0,report,16797,12562,2116,2963,3848,3860,3836,3836,3861,3848,3861,3861,2424,3861,3861,2435,10468,10468,866,1835,300,1835,282,1835,2776,8,932,945,936,951,931,946,931,946,936,951,932,945,18,390,18,390,1073,1358,17,390,18,390,530,1136,10468,0,10468,0,727,735,1835,10727,300,12262,1835,10727,282,282,1835,1835,729,736,16797,16797,1353,4475,4475,14716,2824,15497,14716,2785,0,231,215,0,0,0
124,2020.0,report-series,1175,569,346,496,206,206,205,205,206,206,206,206,107,206,206,220,528,528,76,303,17,303,16,303,495,0,164,166,164,166,163,164,163,164,164,166,164,166,117,130,117,130,63,71,117,130,117,130,87,149,528,0,528,0,40,46,0,0,0,0,0,0,0,14,0,0,40,46,1175,1175,21,52,52,199,59,206,199,293,0,47,47,1175,1175,1175
125,2019.0,,908,89,2,2,5,5,4,4,5,5,5,5,3,5,5,5,62,62,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,4,62,0,62,0,2,2,0,89,0,89,0,89,0,0,0,0,2,2,908,0,0,9,9,134,61,134,134,42,0,0,0,0,0,0
126,2019.0,book,52680,16253,13573,2959,1479,1490,1464,1462,1491,1479,1491,1491,772,1491,1491,5814,8609,8609,690,780,252,780,238,780,2801,49,1388,1388,1399,1400,1379,1379,1377,1377,1400,1400,1388,1388,873,904,873,904,729,733,871,904,873,904,1465,3107,8609,0,8609,0,611,611,635,13704,236,14103,635,13704,222,225,635,635,611,611,52680,52680,3673,337,337,29210,575,32380,29210,19614,0,225,222,8968,8824,8968
